,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,c. maritimum,crithmum maritimum,sparus aurata,,,,,,,calendula officinalis_antioxidant
1,crithmum maritimum,calendula officinalis,,,,,,,,aloysia citrodora_antioxidant
2,calendula officinalis,aloysia citrodora,,,,,,,,melissa officinalis_antioxidant
3,calendula,melissa officinalis,,,,,,,,achillea millefolium_antioxidant
4,aloysia citrodora,achillea millefolium,,,,,,,,althaea officinalis_antioxidant
5,melissa officinalis,althaea officinalis,,,,,,,,pyrus spinosa forskk_antioxidant
6,achillea millefolium,pyrus spinosa forskk,,,,,,,,
7,achillea,silybum marianum (l.) gaertn,,,,,,,,
8,althaea officinalis,rosmarinus officinalis,,,,,,,,
9,althaea,,,,,,,,,
10,pyrus spinosa forskk,,,,,,,,,
11,pyrus spinosa,,,,,,,,,
12,silybum marianum (l.) gaertn,,,,,,,,,
13,rosmarinus officinalis l,,,,,,,,,
14,rosmarinus officinalis,,,,,,,,,
