,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,pulsatilla patens,pulsatilla patens,plica polonica,napellus,pulsatilla patens_skin disorders,thymus serpyllum_idney,centaurea cyanus_skin disorders,thymus serpyllum_wound healing,achillea millefolium_emetic,thymus serpyllum_destroy thescurvy impurities
1,centaurea cyanus,centaurea cyanus,carline,calamus,vinca minor_skindisorders,thymus serpyllum_bladder disease,ruta graveolens_skin disorders,thymus serpyllum_strengthening,achillea millefolium_ant,sedum acre_emetic
2,ruta graveolens,ruta graveolens,ala,cepa,thymus serpyllum_osteomyelitis,thymus serpyllum_colic,vinca minor_cataracts,sedum_wound healing,sedum maximum_emetic,sedum acre_relaxant
3,vinca minor,vinca minor,capillus veneris adiantum capillus-veneris l,,artemisia absinthium_osteomyelitis,thymus serpyllum_abscesses,matricariachamomilla_osteomyelitis,sorbus arranensis_antimicrobial,sedum maximum_ant,sedum maximum_ulcers
4,sorbus aucuparia,sorbus aucuparia,adiant venerin,,piceaalba_osteomyelitis,thymus serpyllum_stitching pain,anthemis arvensis_osteomyelitis,,sedum_strengthening,achillea millefolium_wound healing
5,daphne mezereum,daphne mezereum,morsus,,populus tremula_osteomyelitis,silybum marianum_abscesses,silybum marianum_osteomyelitis,,viburnum opulus_antimicrobial,plantagomaior_wound healing
6,thymus serpyllum,thymus serpyllum,cotula setida anthemis cotula l,,populus tremula_skindisorders,anthemis arvensis_abscesses,beta vulgaris_ringworm,,,salvia officinalis_wound healing
7,silybum marianum,silybum marianum,eri,,symphytum officinale_wounds associated,artemisia absinthium_abscesses,pulsatillavulgaris_polish plait,,,
8,anthemis arvensis,anthemis arvensis,fistula pastoris anthriscus sylvestris,,symphytum officinale_wounds,piceaalba_abscesses,pulsatillavulgaris_plica polonica,,,
9,matricariachamomilla,matricariachamomilla,,,achillea millefolium_wounds,populus tremula_ringworm,schoenusnigricans_burn wounds,,,
10,matricaria chamomilla,artemisia absinthium,,,achillea millefolium_wounds associated,populus tremula_abscesses,sedum maximum_wounds,,,
11,artemisia absinthium,piceaalba,,,gentiana lutea_cholera,populus tremula_leg pain,,,,
