,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,olea europaea,olea europaea,,vitus vinifera,olea europaea_arthritis,piper betle_digestion,olea europaea_eczema,annona reticulata_immune boosting properties,,spinacia oleracea_source of iron
1,piper betle,piper betle,,pistaci vera,olea europaea_ear infections,ficus religiosa_liver health,ficus religiosa_wounds,areca catechu_stimulant,,spinacia oleracea_blood
2,spinacia oleracea,spinacia oleracea,,asparagus,olea europaea_skin conditions,ficus religiosa_digestion,vitus vinifera_cough,sesamum indicum_warms blood,,spinacia oleracea_internal strength
3,ficus religiosa,ficus religiosa,,,ficus religiosa_diarrhoea,mentha arvensis_digestion,,sesamum indicum_reduce urinary frequency,,ficus religiosa_liver health
4,mentha arvensis,mentha arvensis,,,mentha arvensis_indigestion,foeniculum vulgare_digestion,,sesamum indicum_improves circulation,,ficus religiosa_digestion
5,annona reticulata,annona reticulata,,,annona reticulata_diarrhoea,areca catechu_digestion,,ocimum tenuiflorum_antibacterial,,foeniculum vulgare_digestion
6,brassica juncea,brassica juncea,,,annona reticulata_cancer,laurus nobilis_digestion,,,,vitus vinifera_blood purifier
7,foeniculum vulgare,foeniculum vulgare,,,brassica juncea_pain,coriandrum sativum_digestion,,,,laurus nobilis_digestion
8,areca catechu,areca catechu,,,brassica juncea_dry skin,,,,,coriandrum sativum_digestion
9,laurus nobilis,laurus nobilis,,,foeniculum vulgare_bloating,,,,,piper betle_digestion
10,sesamum indicum,sesamum indicum,,,foeniculum vulgare_cough,,,,,pistaci vera_general health
11,ajuga bracteosa,ajuga bracteosa,,,foeniculum vulgare_constipation,,,,,pistaci vera_cholesterol
12,coriandrum sativum,coriandrum sativum,,,laurus nobilis_diabetes,,,,,
13,ocimum tenuiflorum,ocimum tenuiflorum,,,ajuga bracteosa_menstrual problems,,,,,
14,ocimum,,,,ajuga bracteosa_gout,,,,,
15,,,,,coriandrum sativum_diabetes,,,,,
16,,,,,ocimum tenuiflorum_diabetes,,,,,
17,,,,,ocimum tenuiflorum_asthma,,,,,
18,,,,,ocimum tenuiflorum_coughs and colds,,,,,
