,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,pinus,pinus,,pinuspeuce,pinus_urinary system disorders,,,pinus_antisep-tics,,
1,pinus peuce,pinus peuce,,,pinus_skin diseases (wounds,,,pinus_antitumorial,,
2,pinus sylvestris,pinus sylvestris,,,pinus_digestive system diseases,,,pinus_expectorants,,
3,pinus nigra,pinus nigra,,,"pinus_respiratory (common cold, asthma, bronchitis",,,pinus_antiseptic,,
4,pinus mugo,pinus mugo,,,,,,pinus_analgesics,,
5,pinus l,,,,,,,pinus_antioxidant,,
6,pinus peucegriseb,,,,,,,pinus_tonics,,
7,,,,,,,,pinus_cholesterol low-ering,,
8,,,,,,,,pinus_antibacterial,,
9,,,,,,,,pinus_antimicrobial,,
