,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,dioscorea communis (l.) caddick & wilkin,dioscorea communis (l.) caddick & wilkin,,matricaria,,,,,,
1,echium italicum l,echium italicum l,,mentha,,,,,,
2,erodium cicutarium,erodium cicutarium (l.) l'her,,thymus,,,,,,
3,erodium cicutarium (l.) l'her,glebionis segetum (l.) fourr,,sideritis,,,,,,
4,glebionis segetum (l.) fourr,plantago lagopus l,,tilia,,,,,,
5,plantago lagopus l,verbena officinalis l,,cynara scolymus l,,,,,,
6,verbena officinalis,scolymus hispanicus l,,,,,,,,
7,verbena officinalis l,muscari spreitzenhoferi (heldr.) h.r. wehrh,,,,,,,,
8,scolymus hispanicus l,cynara cardunculus l,,,,,,,,
9,muscari spreitzenhoferi (heldr.) h.r. wehrh,origanum vulgare l,,,,,,,,
10,cynara cardunculus,,,,,,,,,
11,cynara cardunculus l,,,,,,,,,
12,origanum vulgare,,,,,,,,,
13,origanum,,,,,,,,,
14,origanum vulgare l,,,,,,,,,
15,o. vulgare,,,,,,,,,
