,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,diospyros kaki,diospyros kaki,andropogon virginicus,andropogon virginicu,calophyllum inophyllum_skin disease,kalmia latifolia_suicide,,cassia fistula_laxative,gaultheria procumbens_medicine (methyl salicylate,aesculus hippocastanum_cardiovascular
1,diospyros marmorata,diospyros marmorata,hordeum vulgare,hordeum vulgar,calophyllum inophyllum_neuralgia,euphorbia antisyphilitica_syphilis,,,kalmia latifolia_medicine,
2,diospyros mollis,diospyros mollis,triticosecale spp,x triticosecale spp,,hydnocarpus kurzii_leprosy,,,erythroxylum coca_psychoactive/medicinal alkaloid (cocaine,
3,diospyros virginiana,diospyros virginiana,hedeoma pulgioides,liquiambar styraciflua,,aesculus hippocastanum_cardiovascular,,,erythroxylum novogranatense_psychoactive alkaloid (cocaine,
4,fraxinus quadrangulata,fraxinus quadrangulata,anadenanthera colubrina,anadenanthera colubrin,,astragalus membranaceus_immune system,,,cnidoscolus chayamansa_medicine,
5,elaeagnus angustifolia,elaeagnus angustifolia,,aspalanthus contaminatus,,,,,croton tiglium_fish poison,
6,elaeagnus pungens,elaeagnus pungens,,cardeauxia edulis,,,,,hippomane mancinella_arrow/dart poison,
7,shepherdia argentea,shepherdia argentea,,,,,,,hura crepitans_arrow/dart poison,
8,elaeocarpus grandis,elaeocarpus grandis,,,,,,,jatropha spp_medicine,
9,arbutus menziesii,arbutus menziesii,,,,,,,ricinus communis_medicine,
10,arbutus unedo,arbutus unedo,,,,,,,sapium sebiferum_arrow poison,
11,arctostaphylos uva-ursi,arctostaphylos uva-ursi,,,,,,,sapium sebiferum_fish poison,
12,erica arborea,erica arborea,,,,,,,sapium sebiferum_medicine,
13,gaultheria hispida,gaultheria hispida,,,,,,,hydnocarpus kurzii_medicinal oil,
14,gaultheria procumbens,gaultheria procumbens,,,,,,,gentiana lutea_medicine (tonic,
15,gaylussacia baccata,gaylussacia baccata,,,,,,,gomortega keule_psychoactive,
16,kalmia latifolia,kalmia latifolia,,,,,,,galbulimima belgraveana_psychoactive,
17,ledum glandulosum,ledum glandulosum,,,,,,,aesculus arguta_fish poison,
18,vaccinium macrocarpon,vaccinium macrocarpon,,,,,,,aesculus californica_fish poison,
19,vaccinium myrtillus,vaccinium myrtillus,,,,,,,aesculus pavia_fish poison,
20,vaccinium spp,vaccinium spp,,,,,,,coleus blumei_psychoactive,
21,erythroxylum coca,erythroxylum coca,,,,,,,salvia divinorum_psychoactive,
22,erythroxylum novogranatense,erythroxylum novogranatense,,,,,,,barringtonia excelsa_fish poison,
23,aleurites fordii,aleurites fordii,,,,,,,anadenanthera colubrina_psychoactive,
24,aleurites moluccana,aleurites moluccana,,,,,,,anadenanthera peregrina_psychoactive,
25,antidesma bunius,antidesma bunius,,,,,,,,
26,cnidoscolus aconitifolius,cnidoscolus aconitifolius,,,,,,,,
27,cnidoscolus chayamansa,cnidoscolus chayamansa,,,,,,,,
28,cnidoscolus elasticus,cnidoscolus elasticus,,,,,,,,
29,croton tiglium,croton tiglium,,,,,,,,
30,croton,cryptostegia madagascariensis,,,,,,,,
31,cryptostegia madagascariensis,euphorbia antisyphilitica,,,,,,,,
32,euphorbia antisyphilitica,euphorbia intisy,,,,,,,,
33,euphorbia intisy,hevea brasiliensis,,,,,,,,
34,hevea brasiliensis,hippomane mancinella,,,,,,,,
35,hippomane mancinella,hura crepitans,,,,,,,,
36,hura crepitans,jatropha spp,,,,,,,,
37,jatropha spp,manihot esculenta,,,,,,,,
38,manihot esculenta,manihot glaziovii,,,,,,,,
39,manihot glaziovii,micrandra spp,,,,,,,,
40,micrandra spp,phyllanthus acidus,,,,,,,,
41,phyllanthus acidus,ricinodendron rautanenii,,,,,,,,
42,ricinodendron rautanenii,ricinus communis,,,,,,,,
43,ricinus communis,sapium sebiferum,,,,,,,,
44,sapium sebiferum,castanea crenata,,,,,,,,
45,castanea crenata,castanea dentata,,,,,,,,
46,castanea dentata,castanea mollissima,,,,,,,,
47,castanea mollissima,castanea pumila,,,,,,,,
48,castanea pumila,castanea sativa,,,,,,,,
49,castanea sativa,chrysolepis spp,,,,,,,,
50,chrysolepis spp,fagus crenata,,,,,,,,
51,fagus crenata,fagus grandifolia,,,,,,,,
52,fagus grandifolia,fagus sylvatica,,,,,,,,
53,fagus sylvatica,lithocarpus densiflorus,,,,,,,,
54,lithocarpus densiflorus,nothofagus spp,,,,,,,,
55,nothofagus spp,quercus suber,,,,,,,,
56,quercus suber,quercus spp,,,,,,,,
57,quercus spp,dovyalis caffra,,,,,,,,
58,dovyalis caffra,dovyalis hebecarpa,,,,,,,,
59,dovyalis hebecarpa,flacourtia indica,,,,,,,,
60,flacourtia indica,flacourtia inermis,,,,,,,,
61,flacourtia inermis,gossypiospermum praecox,,,,,,,,
62,gossypiospermum praecox,hydnocarpus kurzii,,,,,,,,
63,hydnocarpus kurzii,gentiana lutea,,,,,,,,
64,gentiana lutea,pelargonium odoratissimum,,,,,,,,
65,pelargonium odoratissimum,gomortega keule,,,,,,,,
66,gomortega keule,anthoxanthum odoratum,,,,,,,,
67,anthoxanthum odoratum,arundinaria spp,,,,,,,,
68,arundinaria spp,arundo donax,,,,,,,,
69,arundo donax,avena spp,,,,,,,,
70,avena spp,bambusa spp,,,,,,,,
71,bambusa spp,brachiaria spp,,,,,,,,
72,brachiaria spp,coix lacryma-jobi,,,,,,,,
73,coix lacryma-jobi,cymbopogon citratus,,,,,,,,
74,cymbopogon citratus,cymbopogon martinii,,,,,,,,
75,cymbopogon martinii,cymbopogon nardus,,,,,,,,
76,cymbopogon nardus,cynodon dactylon,,,,,,,,
77,cynodon dactylon,dendrocalamus spp,,,,,,,,
78,dendrocalamus spp,digitaria spp,,,,,,,,
79,digitaria spp,echinochloa spp,,,,,,,,
80,echinochloa spp,eleusine coracana,,,,,,,,
81,eleusine coracana,eragrostis tef,,,,,,,,
82,eragrostis,gigantochloa spp,,,,,,,,
83,gigantochloa spp,glyceria spp,,,,,,,,
84,glyceria spp,guadua angustifolia,,,,,,,,
85,guadua angustifolia,gynerium sagittatum,,,,,,,,
86,gynerium sagittatum,hierochloe odorata,,,,,,,,
87,hierochloe odorata,muhlenbergia macroura,,,,,,,,
88,muhlenbergia macroura,muhlenbergia rigens,,,,,,,,
89,muhlenbergia rigens,oryza glaberrima,,,,,,,,
90,oryza glaberrima,oryza sativa,,,,,,,,
91,oryza sativa,panicum miliaceum,,,,,,,,
92,panicum miliaceum,pennisetum glaucum,,,,,,,,
93,pennisetum glaucum,phragmites australis,,,,,,,,
94,phragmites australis,phyllostachys spp,,,,,,,,
95,phyllostachys spp,saccharum officinarum,,,,,,,,
96,saccharum officinarum,secale cereale,,,,,,,,
97,secale cereale,setaria spp,,,,,,,,
98,setaria spp,sorghum bicolor,,,,,,,,
99,sorghum bicolor,stenotaphrum secundatum,,,,,,,,
100,stenotaphrum secundatum,stipa tenacissima,,,,,,,,
101,stipa tenacissima,triticum aestivum,,,,,,,,
102,triticum aestivum,triticum durum,,,,,,,,
103,triticum durum,vetiveria zizanioides,,,,,,,,
104,vetiveria zizanioides,zea mays,,,,,,,,
105,zea mays,zizania palustris,,,,,,,,
106,zizania palustris,ribes nigrum,,,,,,,,
107,ribes nigrum,ribes rubrum,,,,,,,,
108,ribes rubrum,ribes spp,,,,,,,,
109,ribes spp,calophyllum inophyllum,,,,,,,,
110,calophyllum inophyllum,garcinia livingstonei,,,,,,,,
111,garcinia livingstonei,garcinia xanthochymus,,,,,,,,
112,garcinia xanthochymus,garcinia mangostana,,,,,,,,
113,garcinia mangostana,mammea americana,,,,,,,,
114,mammea americana,hamamelis virginiana,,,,,,,,
115,hamamelis virginiana,liquidambar orientalis,,,,,,,,
116,liquidambar orientalis,loropetalum chinese,,,,,,,,
117,loropetalum chinese,galbulimima belgraveana,,,,,,,,
118,galbulimima belgraveana,aesculus arguta,,,,,,,,
119,aesculus arguta,aesculus californica,,,,,,,,
120,aesculus californica,aesculus flava,,,,,,,,
121,aesculus flava,aesculus hippocastanum,,,,,,,,
122,aesculus hippocastanum,aesculus pavia,,,,,,,,
123,aesculus pavia,illicium floridanum,,,,,,,,
124,illicium floridanum,illicium parviflorum,,,,,,,,
125,illicium parviflorum,illicium verum,,,,,,,,
126,illicium verum,crocus sativus,,,,,,,,
127,crocus sativus,iris florentina,,,,,,,,
128,iris,carya illinoensis,,,,,,,,
129,carya illinoensis,carya spp,,,,,,,,
130,carya spp,juglans ailanthifolia,,,,,,,,
131,juglans ailanthifolia,juglans cinerea,,,,,,,,
132,juglans cinerea,juglans nigra,,,,,,,,
133,juglans nigra,juglans regia,,,,,,,,
134,juglans regia,juncus bufonius,,,,,,,,
135,juncus bufonius,juncus effusus,,,,,,,,
136,juncus effusus,coleus blumei,,,,,,,,
137,coleus blumei,hyptis suaveolens,,,,,,,,
138,coleus,hyssopus officinalis,,,,,,,,
139,hyptis suaveolens,lavandula officinalis,,,,,,,,
140,hyssopus officinalis,lavandula stoechas,,,,,,,,
141,lavandula officinalis,marrubium vulgare,,,,,,,,
