,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,zanthoxylum monophyllumtul,zanthoxylum monophyllum tul,coptidis rhizoma,c. fenestratum,zanthoxylum monophyllum tul_dark vomitus,,,,,
1,phellodendron amurense,phellodendron amurense,,enantia chlorantha oliv,zanthoxylum monophyllum tul_eye infections,,,,,
2,p. chinense,phellodendron chinense,,enantia pilosa exell,,,,,,
3,tinospora cordifolia,tinospora cordifolia,,enantiapolycarpa (dc.) engl. & diels,,,,,,
4,tinospora cordifolia) (willd.) miers,xanthorhiza simplicissima,,berberisglauca benth,,,,,,
5,tinospora,chelidonium majus,,mahonia leschenaultii (wall.ex wight & arn.) takeda,,,,,,
6,xanthorhizasimplicissima,berberis aristata,,berberis heterophylla juss. expoir,,,,,,
7,chelidoniummajus,berberis aquifolium,,berberis buxifolia lam,,,,,,
8,berberis aristata,berberis asiatica,,mahonia acanthifolia wall. exg.don,,,,,,
9,berberis,berberis croatica,,leontice thalictroides l,,,,,,
10,b. aristata,berberis thunbergii,,mahonia griffithii,,,,,,
11,berberis aristata dc,berberis vulgaris,,mahoniamanipurensis takeda,,,,,,
12,b. aquifolium,annickia chlorantha (oliv.) setten & maas,,mahoniasikkimensis takeda,,,,,,
13,berberis aquifolium pursh,annickia pilosa (exell) setten & maas,,argemone alba f.lestib,,,,,,
14,b. asiatica,annickia polycarpa (dc.) setten & maas ex i. m. turner,,,,,,,,
15,berberis asiatica roxb. ex dc,coelocline polycarpa a.dc,,,,,,,,
16,b. croatica,rollinia mucosa (jacq.) baill,,,,,,,,
17,berberis croatica mart. ex schult. &schult.f,xylopia macrocarpa a.chev,,,,,,,,
18,b. thunbergii,xylopia polycarpa (dc.) oliv,,,,,,,,
19,berberis thunbergii dc,berberis aetnensis c.presl,,,,,,,,
20,b. vulgaris,berberis amurensis rupr,,,,,,,,
21,berberis vulgaris l,berberis aquifolium pursh,,,,,,,,
22,annickia chlorantha (oliv.) setten &maas,berberis aristata dc,,,,,,,,
23,annickia pilosa (exell) setten & maas,berberis asiatica roxb. ex dc,,,,,,,,
24,annickia polycarpa (dc.) setten &maas ex i. m. turner,berberis barandana vidal,,,,,,,,
25,coelocline polycarpa a.dc,berberis beaniana c. k. schneid,,,,,,,,
26,rollinia mucosa (jacq.) baill,berberis chitria buch.-ham. ex lindl,,,,,,,,
27,xylopia macrocarpa a.chev,berberis concinna hook.f,,,,,,,,
28,xylopia polycarpa (dc.) oliv,berberis congestiflora gay,,,,,,,,
29,berberis aetnensis c.presl,berberis coriaria royle ex lindl,,,,,,,,
30,berberis amurensis rupr,berberis croatica mart. ex schult. & schult.f,,,,,,,,
31,berberis barandana vidal,berberis darwinii hook,,,,,,,,
32,berberis beaniana c. k. schneid,berberis densiflora raf,,,,,,,,
33,berberis chitria buch.-ham. ex lindl,berberis floribunda wall. ex g.don,,,,,,,,
34,berberis concinna hook.f,berberis fortunei lindl,,,,,,,,
35,berberis congestiflora gay,berberis guimpelii k. koch & c. d. bouche,,,,,,,,
