,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,acoruscalamus,acoruscalamus,alocasia(food,colocasia esculenta,,,,,,
1,alocasia spp,alocasia spp,elephant yam,monstera deliciosa,,,,,,
2,alocasia,amorphophallus spp,"food);colocasia esculenta, taro",philodendron spp,,,,,,
3,amorphophallus spp,"philodendron spp.,philodendron",silkcotton,chorisia spp,,,,,,
4,philodendron,"xanthosomasagittifolium, yautia",kapok,durio zibethinus,,,,,,
5,xanthosomasagittifolium,bombax,wood).chenopodiaceae,atriplex spp,,,,,,
6,bombax,"adansonia digitata, baobab(food",goosefoot,chenopodium quinoa,,,,,,
7,bombax ceiba,bombax ceiba,"atriplex spp.,saltbush",scorzonera hispanica,,,,,,
8,adansonia digitata,ceiba spp,orach,tragopogon porrifolius,,,,,,
9,ceiba spp,ochroma pyramidale,sugar beet,raphanus sativus,,,,,,
10,ochroma pyramidale,beta vulgaris,"chenopodium quinoa,quinua",sechium edule,,,,,,
11,beta vulgaris,kochia scoparia,asteraceae(sunflower,trichosanthes spp,,,,,,
12,kochia scoparia,spinacia oleracea,gobo,hevea spp,,,,,,
13,spinacia oleracea,arctium lappa,tarragon,ricinodendron spp,,,,,,
14,arctium lappa,artemisia spp,chicory,chrysolepis spp,,,,,,
15,artemisia spp,carthamus tinctorius,jerusalem artichoke,arundo donax,,,,,,
16,carthamus tinctorius,chrysanthemum spp,black oyster plant,bambusa spp,,,,,,
17,chrysanthemum spp,cichorium spp,medicine);tragopogon porrifolius,bromus spp,,,,,,
18,chrysanthemum,cynara spp,brassicaceae,cymbopogon spp,,,,,,
19,cichorium spp,helianthus spp,mustard,hordeum spp,,,,,,
20,cynara spp,lactuca sativa,broccoli,panicum miliaceum,,,,,,
21,helianthus spp,parthenium argentatum,brussel sprouts,hyssopus officinalis,,,,,,
22,lactuca sativa,"tanacetum vulgare, tansy",cauliflower,rosmarinus officinalis,,,,,,
23,parthenium argentatum,armoracia rusticana,kale,cinnamomum spp,,,,,,
24,tanacetum vulgare,brassica spp,kohlrabi,dalbergia spp,,,,,,
25,armoracia rusticana,camelina sativa,rutabaga,derris spp,,,,,,
26,brassica spp,crambe spp,false flax(fiber,gymnocladus dioica,,,,,,
27,camelina sativa,isatis tinctoria,food).cucurbitaceae,indigofera spp,,,,,,
28,crambe spp,nasturtium officinale,squash,lonchocarpus spp,,,,,,
29,isatis tinctoria,benincasa hispida,gourd,lupinus spp,,,,,,
30,nasturtium officinale,citrullus spp,bitter apple,myroxylon spp,,,,,,
31,benincasa hispida,cucumis spp,citronmelon,phaseolus spp,,,,,,
32,citrullus spp,cucurbita spp,watermelon,pithecellobium saman,,,,,,
