,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,commiphora,commiphora,,b. serrata,commiphora_fascioliasis,commiphora_arthritis,commiphora_chronic diseases,,,b. serrata_increased kneeflexion
1,commiphora molmol,boswellia,,b.serrata,boswellia_asthma,commiphora_cardiovascular diseases,commiphora_diabetes mellitusor type 2,,,"inula racemosa_reduced levelsof total cholesterol, triglyceride, and total blood lipids"
2,boswellia,inula racemosa,,,boswellia_eczema,commiphora_diabetes mellitus,boswellia_diabetes mellitusor type 2,,,
3,inula racemosa,curcuma longa,,,boswellia_psoriasis,commiphora_chronic kidney disease,boswellia_chronic diseases,,,
4,curcuma longa,commiphora molmol,,,boswellia_breast fibroadenoma,commiphora_asthma,boswellia_inflammatory disease of therespiratory tract,,,
5,,,,,commiphora molmol_fascioliasis,commiphora_eczema,boswellia_erythema,,,
6,,,,,,commiphora_breast fibroadenoma,boswellia_breast fibroadenomas,,,
7,,,,,,boswellia_arthritis,b. serrata_diabetes mellitus,,,
8,,,,,,boswellia_diabetes mellitus,b. serrata_scales,,,
9,,,,,,boswellia_chronic kidney disease,b. serrata_itch,,,
10,,,,,,inula racemosa_cardiovascular diseases,b. serrata_kneepain,,,
11,,,,,,curcuma longa_chronic kidney disease,b. serrata_swelling of the knee joint,,,
12,,,,,,,b. serrata_knee osteoarthritis,,,
13,,,,,,,b. serrata_eczema,,,
14,,,,,,,b. serrata_psoriasis,,,
15,,,,,,,b. serrata_erythema,,,
16,,,,,,,b.serrata_ckd,,,
17,,,,,,,b.serrata_inflammation,,,
18,,,,,,,curcuma longa_ckd,,,
19,,,,,,,curcuma longa_inflammation,,,
20,,,,,,,commiphora molmol_parasitic worm infection,,,
