,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ferula assafoetida l,ferula assafoetida l,influenza a (h1n1,,,,,,,
1,ferulaassafoetida l,ferulaassafoetida l,ferula assa-foetifa,,,,,,,
2,viscum album l,viscum album l,fer-ula assafoetida l,,,,,,,
3,,,viscum album l.jasmina,,,,,,,
4,,,maja shishovska,,,,,,,
5,,,dragitsadoneva,,,,,,,
6,,,republika makedonija,,,,,,,
7,,,sektor zaispituvanje,,,,,,,
8,,,makedonijaferula assafoetida l,,,,,,,
9,,,asafoetida,,,,,,,
10,,,republikamakedonija,,,,,,,
11,,,ferula assafoetida l.vo,,,,,,,
12,,,influenza a(h1n1,,,,,,,
13,,,130.40makedonski farmatsevtski,,,,,,,
14,,,prezentatsiipetti kongres na,,,,,,,
15,,,paracetamol,,,,,,,
16,,,espinosa bosch m,,,,,,,
17,,,valproic acid insaliva,,,,,,,
18,,,cbz,,,,,,,
19,,,vpa,,,,,,,
20,,,saliva samplessaliva,,,,,,,
