,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,diospyros kaki,diospyros kaki,lla,hydnocarpus kurzii,calophyllum inophyllum_neuralgia,garcinia livingstonei_skin disease,,cassia fistula_laxative,gomortegaceae gomortega keule_choactive,aesculus hippocastanum_cardiovascular
1,diospyros marmorata,diospyros marmorata,hot glaziovii,gomortega keule,calophyllum inophyllum_skin disease,galbulimima belgraveana_cho,,,andropogon virginicus_choactive,
2,diospyros mollis,diospyros mollis,woodhydnocarpus kurzii,andropogon virginicu,,anadenanthera colubrina_choactive,,,anadenanthera colubrina_p,
3,diospyros virginiana,diospyros virginiana,gomortegaceae gomortega keule,hordeum vulgar,,,,,anadenanthera peregrina_p,
4,fraxinus quadrangulata,fraxinus quadrangulata,andropogon virginicus,x triticosecale spp,,,,,anadenanthera peregrina_choactive,
5,elaeagnus angustifolia,elaeagnus angustifolia,citro,anadenanthera colubrin,,,,,cassia occidentalis_laxative,
6,elaeagnus pungens,elaeagnus pungens,hordeum vulgare,,,,,,ceratonia siliqua_laxative,
7,shepherdia argentea,shepherdia argentea,sorg,,,,,,,
8,elaeocarpus grandis,elaeocarpus grandis,triticosecale spp,,,,,,,
9,arbutus menziesii,arbutus menziesii,witch,,,,,,,
10,arbutus unedo,arbutus unedo,juncaceae,,,,,,,
11,arctostaphylos uva-ursi,arctostaphylos uva-ursi,hedeoma pulgioides,,,,,,,
12,erica arborea,erica arborea,lau,,,,,,,
13,gaultheria hispida,gaultheria hispida,anadenanthera colubrina,,,,,,,
14,gaultheria procumbens,gaultheria procumbens,fer,,,,,,,
15,gaylussacia baccata,gaylussacia baccata,cant,,,,,,,
16,kalmia latifolia,kalmia latifolia,stragalus,,,,,,,
17,ledum glandulosum,ledum glandulosum,,,,,,,,
18,vaccinium macrocarpon,vaccinium macrocarpon,,,,,,,,
19,vaccinium myrtillus,vaccinium myrtillus,,,,,,,,
20,vaccinium spp,vaccinium spp,,,,,,,,
21,erythroxylum coca,erythroxylum coca,,,,,,,,
22,erythroxylum novogranatense,erythroxylum novogranatense,,,,,,,,
23,aleurites fordii,aleurites fordii,,,,,,,,
24,aleurites moluccana,aleurites moluccana,,,,,,,,
25,antidesma bunius,antidesma bunius,,,,,,,,
26,cnidoscolus aconitifolius,cnidoscolus aconitifolius,,,,,,,,
27,cnidoscolus chayamansa,cnidoscolus chayamansa,,,,,,,,
28,cnidoscolus elasticus,cnidoscolus elasticus,,,,,,,,
29,croton tiglium,croton tiglium,,,,,,,,
30,croton,cryptostegia madagascariensis,,,,,,,,
31,cryptostegia madagascariensis,euphorbia antisyphilitica,,,,,,,,
32,euphorbia antisyphilitica,euphorbia intisy,,,,,,,,
33,euphorbia intisy,hevea brasiliensis,,,,,,,,
34,hevea brasiliensis,hippomane mancinella,,,,,,,,
35,hippomane mancinella,hura crepitans,,,,,,,,
36,hura crepitans,jatropha spp,,,,,,,,
37,jatropha spp,manihot esculenta,,,,,,,,
38,manihot esculenta,m,,,,,,,,
39,manihot glaziovii,micrandra spp,,,,,,,,
40,micrandra spp,phyllanthus acidus,,,,,,,,
41,muhlenbergia macroura,ricinodendron rautanenii,,,,,,,,
42,muhlenbergia rigens,ricinus communis,,,,,,,,
43,mammea americana,sapium sebiferum,,,,,,,,
44,marrubium vulgare,castanea crenata,,,,,,,,
45,melissa officinalis,castanea dentata,,,,,,,,
46,mentha piperita,castanea mollissima,,,,,,,,
47,mentha pulegium,castanea pumila,,,,,,,,
48,mentha spicata,castanea sativa,,,,,,,,
49,monarda spp,chrysolepis spp,,,,,,,,
50,phyllanthus acidus,fagus crenata,,,,,,,,
51,ricinodendron rautanenii,fagus grandifolia,,,,,,,,
52,ricinus communis,fagus sylvatica,,,,,,,,
53,sapium sebiferum,lithocarpus densiflorus,,,,,,,,
54,castanea crenata,nothofagus spp,,,,,,,,
55,castanea dentata,quercus suber,,,,,,,,
56,castanea mollissima,quercus spp,,,,,,,,
57,castanea pumila,dovyalis caffra,,,,,,,,
58,castanea sativa,dovyalis hebecarpa,,,,,,,,
59,chrysolepis spp,flacourtia indica,,,,,,,,
60,fagus crenata,flacourtia inermis,,,,,,,,
61,fagus grandifolia,gossypiospermum praecox,,,,,,,,
62,fagus sylvatica,gentiana lutea,,,,,,,,
63,lithocarpus densiflorus,pelargonium odoratissimum,,,,,,,,
64,nothofagus spp,anthoxanthum odoratum,,,,,,,,
65,quercus suber,arundinaria spp,,,,,,,,
66,quercus spp,arundo donax,,,,,,,,
67,dovyalis caffra,avena spp,,,,,,,,
68,dovyalis hebecarpa,bambusa spp,,,,,,,,
69,flacourtia indica,brachiaria spp,,,,,,,,
70,flacourtia inermis,coix lacryma-jobi,,,,,,,,
71,gossypiospermum praecox,cymbopogon citratus,,,,,,,,
72,gentiana lutea,cymbopogon martinii,,,,,,,,
73,pelargonium odoratissimum,cymbopogon nardus,,,,,,,,
74,anthoxanthum odoratum,cynodon dactylon,,,,,,,,
75,arundinaria spp,dendrocalamus spp,,,,,,,,
76,arundo donax,digitaria spp,,,,,,,,
77,avena spp,echinochloa spp,,,,,,,,
78,bambusa spp,eleusine coracana,,,,,,,,
79,brachiaria spp,eragrostis tef,,,,,,,,
80,coix lacryma-jobi,gigantochloa spp,,,,,,,,
81,cymbopogon citratus,glyceria spp,,,,,,,,
82,cymbopogon martinii,guadua angustifolia,,,,,,,,
83,cymbopogon nardus,gynerium sagittatum,,,,,,,,
84,cynodon dactylon,hierochloe odorata,,,,,,,,
85,dendrocalamus spp,muhlenbergia macroura,,,,,,,,
86,digitaria spp,muhlenbergia rigens,,,,,,,,
87,echinochloa spp,oryza glaberrima,,,,,,,,
88,eleusine coracana,oryza sativa,,,,,,,,
89,eragrostis,panicum miliaceum,,,,,,,,
90,gigantochloa spp,pennisetum glaucum,,,,,,,,
91,glyceria spp,phragmites australis,,,,,,,,
92,guadua angustifolia,phyllostachys spp,,,,,,,,
93,gynerium sagittatum,saccharum officinarum,,,,,,,,
94,hierochloe odorata,secale cereale,,,,,,,,
95,oryza glaberrima,setaria spp,,,,,,,,
96,oryza sativa,sorghum bicolor,,,,,,,,
97,panicum miliaceum,stenotaphrum secundatum,,,,,,,,
98,pennisetum glaucum,stipa tenacissima,,,,,,,,
99,phragmites australis,triticum aestivum,,,,,,,,
100,phyllostachys spp,triticum durum,,,,,,,,
101,saccharum officinarum,vetiveria zizanioides,,,,,,,,
102,secale cereale,zea mays,,,,,,,,
103,setaria spp,zizania palustris,,,,,,,,
104,sorghum bicolor,ribes nigrum,,,,,,,,
105,stenotaphrum secundatum,ribes rubrum,,,,,,,,
106,stipa tenacissima,ribes spp,,,,,,,,
107,triticum aestivum,calophyllum inophyllum,,,,,,,,
108,triticum durum,garcinia livingstonei,,,,,,,,
