,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aloe vera,aloe vera,nelumbo nucifera gaertner-leaf,symphtytum offi cinalis,psyllium ispaghula_stomach troubles,citrus aurantium_weight management,symphtytum offi cinalis_cuts,,boswellia_anti-inflammatory,boswellia_anti-infl ammatories
1,aloe,psyllium ispaghula,,eucalyptus,echinacea purpurea_sore throat,vaccinium myrtillus_night vision,symphtytum offi cinalis_bruises,,silybum marianum_enhances liver tissue renewal,tagetes erecta_eye health
2,psyllium ispaghula,citrus aurantium,,chrysanthemum,sabal serrulata_impotence,symphytum officinalis_cuts,crataegus_cardiac weakness,,,symphtytum offi cinalis_joints
3,psyllium,echinacea purpurea,,anamitra cocculus w & a,sabal serrulata_prostate problems,symphytum officinalis_muscles,eucalyptus_sore shoulders,,,symphtytum offi cinalis_muscles
4,citrus aurantium,sabal serrulata,,nelumbo nucifera gaertner,boswellia_arthrosis,symphytum officinalis_bruises,,,,annona muricata_health enhancement
5,echinacea purpurea,boswellia,,glychyrrhiza uralensis,vaccinium myrtillus_eye diseases,symphytum officinalis_joints,,,,annona muricata_immunity
6,echinacea,vaccinium myrtillus,,cordyseps,tagetes erecta_night vision,annona muricata_health enhancement,,,,psyllium_laxative
7,sabal serrulata,tagetes erecta,,cordyseps sinensis,tagetes erecta_eye diseases,annona muricata_immunity,,,,angelica archangelica_muscle relaxing
8,boswellia,symphytum officinalis,,cordyceps sinensis,crataegus_mild heart conditions,silybum marianum_liver diseases,,,,eucalyptus_mouth wash
9,vaccinium myrtillus,annona muricata,,acanthopanax senticosus,,hypericum perforatum_nappy rash,,,,eucalyptus_fat-free muscle building
10,tagetes erecta,angelica archangelica,,tinaspora sinensis,,arnica montana_nappy rash,,,,eucalyptus_recovery
11,symphytum offi cinalis,kaempferia pafiflora,,senna,,,,,,eucalyptus_antiseptic
12,annona muricata,butea superba,,,,,,,,citrus aurantium_weight management
13,angelica archangelica,zingiber officinale,,,,,,,,
14,kaempferia pafi fl ora,piper nigrum,,,,,,,,
15,butea superba,polygonum multiflorum,,,,,,,,
16,zingiber offi cinale,piper lolot c,,,,,,,,
17,piper nigrum,silybum marianum,,,,,,,,
18,polygonum multifl orum,gingko biloba,,,,,,,,
19,piper lolot,valeriana officinalis,,,,,,,,
20,silybum marianum,eleutherococcus senticosus,,,,,,,,
21,gingko biloba,hypericum perforatum,,,,,,,,
22,valeriana offi cinalis,arnica montana,,,,,,,,
23,eleutherococcus senticosus,cimicifuga rasemosa,,,,,,,,
24,hypericum perforatum,crataegus,,,,,,,,
25,arnica montana,,,,,,,,,
26,cimicifuga rasemosa,,,,,,,,,
27,crataegus,,,,,,,,,
