,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,musa x paradisiaca,musa x paradisiaca,,musatextilis,,,citrus_scurvy,,,
1,musa acuminata,musa acuminata,,ph. canariensis,,,,,,
2,musa balbisiana,musa balbisiana,,,,,,,,
3,musa corniculata,musa corniculata,,,,,,,,
4,musa discolor,musa discolor,,,,,,,,
5,musa errans,musa errans,,,,,,,,
6,musa nana,musa nana,,,,,,,,
7,musa oleracea,musa oleracea,,,,,,,,
8,musa superba,musa superba,,,,,,,,
9,musa troglodytarum,musa troglodytarum,,,,,,,,
10,musa textilis,musa textilis,,,,,,,,
11,ensete ventricosum,ensete ventricosum,,,,,,,,
12,ensete,cocos nucifera,,,,,,,,
13,cocos nucifera,phoenix dactylifera,,,,,,,,
14,phoenix dactylifera,ananas comosus,,,,,,,,
15,ananas comosus,ficus carica,,,,,,,,
16,ficus carica,ficus benghalensis,,,,,,,,
17,ficus benghalensis,ficus benjamina,,,,,,,,
18,ficus benjamina,ficus elastica,,,,,,,,
19,ficus elastica,ficus religiosa,,,,,,,,
20,ficus religiosa,ficus sycamorus,,,,,,,,
21,ficus sycamorus,ficus pumila,,,,,,,,
22,ficus pumila,ficus spp,,,,,,,,
23,ficus spp,morus spp,,,,,,,,
24,morus spp,metopium toxiferum,,,,,,,,
25,metopium toxiferum,artocarpus altilis,,,,,,,,
26,artocarpus altilis,artocarpus heterophyllus,,,,,,,,
27,artocarpus heterophyllus,citrus celebica,,,,,,,,
28,citrus,citrus hystrix,,,,,,,,
29,c. celebica,citrus ichangensis,,,,,,,,
30,c. hystrix,citrus latipes,,,,,,,,
31,c. ichangensis,citrus macroptera,,,,,,,,
32,c. latipes,citrus micrantha,,,,,,,,
33,c. macroptera,citrus aurantifolia,,,,,,,,
34,c. micrantha,citrus aurantium,,,,,,,,
35,c. aurantifolia,citrus grandis,,,,,,,,
36,c. aurantium,citrus indica,,,,,,,,
37,c. grandis,citrus limon,,,,,,,,
38,c. indica,citrus medica,,,,,,,,
39,c. limon,citrus paradisi,,,,,,,,
40,c. medica,citrus reticulata,,,,,,,,
41,c. paradisi,citrus sinensis,,,,,,,,
42,c. reticulata,citrus tachibana,,,,,,,,
43,c. sinensis,fortunella,,,,,,,,
44,c. tachibana,,,,,,,,,
45,fortunella,,,,,,,,,
