,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aconitum,aconitum species,curcuma longa,agnus castus,aloe vera_skin conditions,aconitum species_poison,aloe vera_eczema,,aconitum species_antibiotic,agnus castus_pms/ cycle regulation
1,digitalis purpurea l,digitalis purpurea l,melissa officinalis,aristolochia,,digitalis purpurea l_heart conditions,,,digitalis purpurea l_cardiotonic,
2,papaver somniferum l,papaver somniferum l,oenothera biennis,,,papaver somniferum l_pain,,,papaver somniferum l_analgesic,
3,viscum album l,viscum album l,serenoa repens,,,viscum album l_cancer,,,viscum album l_antineoplastic,
4,atropa belladonna l,atropa belladonna l,zingiber officinale,,,atropa belladonna l_eye conditions,,,atropa belladonna l_anticholinergic,
5,rhodiola,rhodiola rosea,camellia sinensis,,,curcuma longa_cough,,,curcuma longa_anti-inflammatory,
6,aloe vera,aloe vera,mentha piperita,,,curcuma longa_sore throat,,,melissa officinalis_expectorant,
7,echinacea,echinacea spp,azadirachta indica,,,curcuma longa_wound healing,,,oenothera biennis_antidepressant,
8,,,allium sativum,,,curcuma longa_skin conditions,,,rhodiola rosea_adaptogenic,
9,,,dioscorea villosa,,,melissa officinalis_coughs,,,serenoa repens_aphrodisiac,
10,,,passiflora incarnata,,,melissa officinalis_colds,,,zingiber officinale_antiemetic,
11,,,vitex agnus-castus,,,oenothera biennis_low mood,,,camellia sinensis_antioxidant,
12,,,hypericum perforatum,,,rhodiola rosea_energy,,,mentha piperita_antispasmodic,
13,,,cimicifuga racemosa,,,serenoa repens_libido,,,aloe vera_anti-inflammatory,
14,,,ficus carica,,,zingiber officinale_sickness,,,azadirachta indica_antiseptic,
15,,,prunus domestica,,,camellia sinensis_digestion,,,allium sativum_antibiotic,
16,,,pyrus communis,,,mentha piperita_ibs,,,dioscorea villosa_anti-inflammatory,
17,,,malus domestica,,,azadirachta indica_skin conditions,,,passiflora incarnata_anxiolytic,
18,,,,,,allium sativum_infections,,,vitex agnus-castus_hormonal regulator,
19,,,,,,dioscorea villosa_arthritis,,,hypericum perforatum_antidepressant,
20,,,,,,passiflora incarnata_stress,,,cimicifuga racemosa_hormonal regulator,
21,,,,,,vitex agnus-castus_pms,,,ficus carica_laxative,
22,,,,,,vitex agnus-castus_cycle regulation,,,prunus domestica_laxative,
23,,,,,,hypericum perforatum_mood,,,pyrus communis_laxative,
24,,,,,,cimicifuga racemosa_menopause,,,malus domestica_laxative,
25,,,,,,ficus carica_constipation,,,echinacea spp_immunomodulatory,
26,,,,,,prunus domestica_constipation,,,,
27,,,,,,pyrus communis_constipation,,,,
28,,,,,,malus domestica_constipation,,,,
29,,,,,,echinacea spp_immune system,,,,
