,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,b. edulis (bull. : fr,b. edulis,gabi,p ostreatus(jacq. : fr,,,,,,
1,boletus edulis (bull fr,l. edodes,elena,l. edodes(berk.) sing,,,,,,
2,boletus edulis bull,a. bisporus,anita,pleurotusostreatus,,,,,,
3,b. edulis (bull. :fr,pleurotus,ascomycota,cantharellus cibarius fr,,,,,,
4,b. edulis (bull.:fr,boletus,doktorska teza,a.verna (bull. : fr.) lam,,,,,,
5,l. edodes (berk,agaricus,5-83.patricia,p ostreatus(jacq. :fr) kummer,,,,,,
6,l. edodes (berk.) sing,morchella,svetlana,,,,,,,
7,lentinus edodes (brk) sing,lactarius,,,,,,,,
8,a. bisporus (lge.) sing,lentinus,,,,,,,,
9,agaricus bisporus (lge. )sing,pleurotus ostreatus,,,,,,,,
10,agaricus bisporus,agaricus bisporus,,,,,,,,
11,agaricus bisporus (lge.)sing,boletus edulis,,,,,,,,
12,a. bisporus (lge,lactarius deliciosus,,,,,,,,
13,agaricus bisporus (lge.) sing,lentinus edodes,,,,,,,,
14,pleurotus,lentinula edodes,,,,,,,,
15,pleurotus ostreatus (jack. :fr,amanita caesarea,,,,,,,,
16,boletus,macrolepiota,,,,,,,,
17,agaricus,amanita muscaria,,,,,,,,
18,morchella,a. pantherina,,,,,,,,
19,morchella delicios (l.)pers,a. phalloides,,,,,,,,
20,morchella deliciosa (l.)pers,lentinus treba,,,,,,,,
21,lactarius,morchella deliciosa,,,,,,,,
22,lactarius deliciosus (l.: fr,,,,,,,,,
23,lactarius deliciosus (l. ex fr.) s.f.gray s,,,,,,,,,
24,lactarius deliciosus (l.:fr) gray,,,,,,,,,
25,lentinus,,,,,,,,,
26,lentinula,,,,,,,,,
27,amanita caesarea (scop.) pers,,,,,,,,,
28,macrolepiota procera(scop. : fr.) sing,,,,,,,,,
29,amanita muscaria (l.:fr.) lam,,,,,,,,,
30,a. pantherina (dc. exfr.) krombh,,,,,,,,,
31,a. phalloides (vaill. ex fr.) link,,,,,,,,,
