,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,apium graveolens,apium graveolens,lantana camara,s. toxifera,,,strophanthus_heart attack,,apium graveolens_rash in sensitive individuals,strychnos_muscle relaxant
1,solandra spp,solandra spp,acokanthera schimperi,acokantheraschimper,,,,,solandra spp_pupils dilate,s. toxifera_muscle relaxant
2,prunus spp,prunus spp,,derris elliptic,,,,,solandra spp_diarrhea,chondrodendron tomentosum_muscle relaxant
3,helleborus niger,helleborus niger,,pyrethrum,,,,,solandra spp_vomiting,chondrodendron_muscle relaxant
4,codiaeum spp,codiaeum spp,,,,,,,prunus spp_coma,strychnos spp_muscle relaxant
5,cyclamen spp,cyclamen spp,,,,,,,prunus spp_twitching,drimia maritima_emetics
6,narcissus pseudonarcissus,narcissus pseudonarcissus,,,,,,,prunus spp_difficult breathing,drimia maritima_expectorants
7,daphne mezereum,daphne mezereum,,,,,,,helleborus niger_purging,drimia maritima_diuretics
8,dieffenbachia spp,dieffenbachia spp,,,,,,,helleborus niger_upset stomach,
9,sambucus spp,sambucus spp,,,,,,,helleborus niger_numbing of mouth,
10,colocasia spp,colocasia spp,,,,,,,codiaeum spp_rash,
11,hedera helix,hedera helix,,,,,,,codiaeum spp_irritation of mouth and throat,
12,ficus spp,ficus spp,,,,,,,cyclamen spp_rash in sensitive individuals,
13,digitalis purpurea,digitalis purpurea,,,,,,,narcissus pseudonarcissus_trembling,
14,mirabilis jalapa,mirabilis jalapa,,,,,,,narcissus pseudonarcissus_diarrhea,
15,laburnum anagyroides,laburnum anagyroides,,,,,,,narcissus pseudonarcissus_vomiting,
16,ilex spp,ilex spp,,,,,,,narcissus pseudonarcissus_convulsions,
17,hyacinthus orientalis,hyacinthus orientalis,,,,,,,daphne mezereum_diarrhea,
18,hydrangea spp,hydrangea spp,,,,,,,daphne mezereum_vomiting,
19,iris spp,iris spp,,,,,,,daphne mezereum_stupor,
20,delphinium spp,delphinium spp,,,,,,,daphne mezereum_convulsions,
21,eriobotrya japonica,eriobotrya japonica,,,,,,,dieffenbachia spp_voice loss,
22,convallaria majalis,convallaria majalis,,,,,,,dieffenbachia spp_irritation of mouth and throat,
23,phoradendron spp,phoradendron spp,,,,,,,sambucus spp_nausea,
24,aconitum spp,aconitum spp,,,,,,,sambucus spp_digestive upset,
25,ipomoea violacea,ipomoea violacea,,,,,,,colocasia spp_irritation of mouth and throat,
26,solanum spp,solanum spp,,,,,,,hedera helix_coma,
27,quercus spp,quercus spp,,,,,,,hedera helix_difficult breathing,
28,nerium oleander,nerium oleander,,,,,,,hedera helix_excitement,
29,pastinaca sativa,pastinaca sativa,,,,,,,ficus spp_rash,
30,philodendron spp,philodendron spp,,,,,,,digitalis purpurea_irregular heartbeat and pulse,
31,pieris japonica,pieris japonica,,,,,,,digitalis purpurea_digestive upset,
