,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,shorea roxburghii,shorea roxburghii,,rauwolfia,shorea roxburghii_cholera,dacrycarpus imbricatus_acute myeloid leukemia,rauwolfia_acute myeloid leukemia,shorea roxburghii_hypoglycemic,dacrycarpus imbricatus_anti-proliferative,calluna vulgaris (l.) hull_skin-protective
1,s. roxburghii,dacrycarpus imbricatus,,warbrugia ugandensis sprague,shorea roxburghii_dysentery,pinus dalatensis_acute myeloid leukemia,,cladosporium_anti-tumor,pinus dalatensis_inhibitory,c. vulgaris_skin anti-aging and protection
2,dacrycarpus imbricatus,pinus dalatensis,,cryptolepsis sanguinolenta (lindl.) schltr,shorea roxburghii_diarrhea,oldenlandia pinifolia_chronic myelogenous leukemia,,cladosporium_anti-microbial,oldenlandia pinifolia_anti-proliferative,c. vulgaris_antiradical
3,pinus dalatensis ferre,oldenlandia pinifolia,,a. coriria,shorea roxburghii_type 2 diabetes mellitus,warburgia ugandensis_hiv/aids,,calluna vulgaris_antimicrobial,ficus hirta_inhibit cell cycle progression,s. roxburghii_antidiabetic potentials
4,oldenlandia pinifolia,ficus hirta,,c. sanguinolenta,cladosporium_acute myeloid leukemia,erythrina abyssinica_hiv/aids,,calluna vulgaris_antioxidant,ficus hirta_increase apoptosis,
5,ficus hirta,cladosporium,,,,albizia coriaria_hiv/aids,,,acer truncatum_cytotoxic,
6,cladosporium,acer truncatum,,,,psorospermum febrifugium_hiv/aids,,,acer truncatum_ache inhibitory,
7,cladosporium spp,warburgia ugandensis,,,,gymnosporia senegalensis_hiv/aids,,,warburgia ugandensis_cytotoxic,
8,acer truncatum,erythrina abyssinica,,,,zanthoxylum chalybeum_hiv/aids,,,albizia coriaria_cytotoxic,
9,w. ugandensis,albizia coriaria,,,,securidaca longipendunculata_hiv/aids,,,calluna vulgaris_photo-protective,
10,erythrina abyssinica dc,psorospermum febrifugium,,,,acacia hockii_hiv/aids,,,,
11,albizia coriaria oliv,gymnosporia senegalensis,,,,gardenia ternifolia_hiv/aids,,,,
12,psorospermum febrifugium spach,zanthoxylum chalybeum,,,,bridelia micrantha_hiv/aids,,,,
13,p. febrifugium,securidaca longipendunculata,,,,calluna vulgaris_urinary complaints,,,,
14,gymnosporia senegalensis (lam.) loes,acacia hockii,,,,,,,,
15,zanthoxylum chalybeum engl,gardenia ternifolia,,,,,,,,
16,securidaca longipendunculata fresen,bridelia micrantha,,,,,,,,
17,s. longipendunculata,calluna vulgaris,,,,,,,,
18,acacia hockii de wild,,,,,,,,,
19,gardenia ternifolia subsp. jovis-tonantis (welw.) verdc,,,,,,,,,
20,bridelia micrantha (hochst.) baill,,,,,,,,,
21,calluna vulgaris (l.) hull,,,,,,,,,
22,c. vulgaris,,,,,,,,,
