,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,gaultheria procumbens,gaultheria procumbens,,panax spp,gaultheria procumbens_muscle inflammation,gaultheria procumbens_pain,gaultheria procumbens_corns,gaultheria procumbens_pain-reliever,gaultheria procumbens_anti-inflammatory,gaultheria procumbens_reduce joint/muscle
1,hamamelis virginiana,hamamelis virginiana,,centella asiatica,gaultheria procumbens_joint inflammation,hamamelis virginiana_eye conditions,hamamelis virginiana_bruises,hamamelis virginiana_reduce blood flow,hamamelis virginiana_liniment,hamamelis virginiana_eye wash
2,salix alba,salix alba,,equisetum arvense,pausinystalia yohimbe_erectile dysfunction,salix alba_pain,dioscorea villosa_diverticulitis,salix alba_pain-killer,dioscorea villosa_contraceptive,dioscorea villosa_breast enlargement
3,dioscorea villosa,dioscorea villosa,,silybum marianum,echinacea spp_burns,echinacea spp_breast feeding,pausinystalia yohimbe_dry mouth,,,dioscorea villosa_birth control
4,pausinystalia yohimbe,pausinystalia yohimbe,,mentha piperita,echinacea spp_bursitis,allium sativum_breast feeding,echinacea_tendinitis,,,echinacea_breast feeding (lactation
5,echinacea,echinacea spp,,portulaca oleracea,echinacea spp_athlete's foot,,echinacea spp_tendinitis,,,echinacea spp_breast feeding (lactation
6,echinacea spp,oenothera biennis,,thymus vulgaris,echinacea spp_scrapes,,matricaria recutita_fungal infections,,,allium sativum_breast feeding (lactation
7,oenothera biennis,matricaria recutita,,salix spp,echinacea spp_colds and flu,,matricaria recutita_carpal tunnel syndrome,,,vitex agnus-castus_reduction in menstrual flow
8,matricaria recutita,ginkgo biloba,,allium cepa,echinacea spp_earache,,matricaria recutita_diverticulitis,,,vitex agnus-castus_breast feeding (lactation
9,ginkgo,allium sativum,,urtica dioica,echinacea spp_abscesses,,panax spp_erectile dysfunction,,,cimifuga racemosa_reduction in menstrual flow
10,ginkgo biloba,,,tanacetum parthenium,echinacea spp_aging,,panax spp_aging,,,caulophyllum thalictroides_reduction in menstrual flow
11,allium sativum,,,armoracia rusticana,echinacea spp_cold sores,,centella asiatica_aging,,,daucus carota_reduction in menstrual flow
12,,,,syzygium aromaticum,echinacea spp_bladder infections,,centella asiatica_abscesses,,,apium graveolens_reduction in menstrual flow
13,,,,monarda spp,echinacea spp_dry mouth,,centella asiatica_alzheimer's disease,,,anethum graveolens_reduction in menstrual flow
14,,,,lycopodium spp,echinacea spp_genital herpes,,centella asiatica_scrapes,,,althaea officinalis_reduction in menstrual flow
15,,,,rosmarinus officinalis,echinacea spp_cuts,,centella asiatica_burns,,,curcuma longa_reduction in menstrual flow
16,,,,salvia officinalis,oenothera biennis_dry mouth,,centella asiatica_cuts,,,pimpinella anisum_breast feeding (lactation
17,,,,vitex agnus-castus,oenothera biennis_angina,,equisetum arvense_kidneystones,,,foeniculum vulgare_breast feeding (lactation
18,,,,cimifuga racemosa,oenothera biennis_aging,,equisetum arvense_aging,,,petroselinum crispum_breast feeding (lactation
19,,,,caulophyllum thalictroides,matricaria recutita_athlete's foot,,equisetum arvense_gallstones,,,serenoa repens_breast enlargement
20,,,,daucus carota,matricaria recutita_allergies,,silybum marianum_kidneystones,,,sesamum indicum_breast feeding (lactation
21,,,,apium graveolens,matricaria recutita_aging,,silybum marianum_aging,,,taraxacum officinale_breast feeding (lactation
22,,,,anethum graveolens,ginkgo biloba_cardiac arrhythmia,,silybum marianum_gallstones,,,cuminum cyminum_breast enlargement
23,,,,althaea officinalis,ginkgo biloba_erectile dysfunction,,mentha piperita_backache,,,trigonella foenum-graecum_breast feeding (lactation
24,,,,curcuma longa,ginkgo biloba_altitude sickness,,mentha piperita_aging,,,arachis hypogaea_breast feeding (lactation
25,,,,crataegus spp,ginkgo biloba_aging,,mentha piperita_fever,,,medicago sativa_breast feeding (lactation
26,,,,angelica,ginkgo biloba_depression,,mentha piperita_bad breath,,,jasminum sambac_breast feeding (lactation
27,,,,angelica archangelica,ginkgo biloba_alzheimer's disease,,mentha piperita_earache,,,mitchella repens_breast feeding (lactation
28,,,,vaccinium myrtillus,ginkgo biloba_dizziness,,mentha piperita_gallstones,,,
29,,,,zingiber officinale,ginkgo biloba_asthma,,mentha piperita_kidneystones,,,
30,,,,ammi majus,ginkgo biloba_allergies,,mentha piperita_emphysema,,,
31,,,,pueraria lobata,allium sativum_burns,,portulaca oleracea_angina,,,
32,,,,linum usitatissimum,allium sativum_diabetes,,portulaca oleracea_tendinitis,,,
33,,,,ligusticum chuanxiong,allium sativum_athlete's foot,,portulaca oleracea_aging,,,
34,,,,ananas comosus,allium sativum_scrapes,,portulaca oleracea_cataracts,,,
35,,,,amaranthus spp,allium sativum_fungal infections,,portulaca oleracea_bursitis,,,
36,,,,cucurma longa,allium sativum_colds and flu,,portulaca oleracea_cardiac arrhythmia,,,
37,,,,capsicum spp,allium sativum_altitude sickness,,portulaca oleracea_chronic fatigue syndrome,,,
38,,,,origanum vulgare,allium sativum_earache,,portulaca oleracea_depression,,,
39,,,,bertholettia excelsus,allium sativum_angina,,thymus vulgaris_aging,,,
40,,,,helianthus annuus,allium sativum_abscesses,,salix spp_backache,,,
41,,,,brassica oleracea,allium sativum_aging,,salix spp_angina,,,
