,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,hypericum perforatum,hypericum perforatum,,pilocarpus spp,hypericum perforatum_hiv infection,allium sativum_gingivitis,sanguinaria canadensis_gum disease,,,
1,allium sativum,allium sativum,,coleus forskohlii,allium sativum_high blood pressure,,matricaria recutita_gum disease,,,
2,sanguinaria canadensis,sanguinaria canadensis,,origanum vulgare,allium sativum_high cholesterol,,echinacea spp_gum disease,,,
3,matricaria recutita,matricaria recutita,,viola spp,allium sativum_hiv infection,,glycyrrhiza glabra_gum disease,,,
4,echinacea,echinacea spp,,vaccinium myrtillus,allium sativum_lyme disease,,portulaca oleracea_gum disease,,,
5,echinacea spp,glycyrrhiza glabra,,capsella bursa-pastoris,allium sativum_headache,,salvia officinalis_gum disease,,,
6,glycyrrhiza glabra,portulaca oleracea,,apium graveolens,allium sativum_pneumonia,,camellia sinensis_gum disease,,,
7,portulaca oleracea,salvia officinalis,,perilla frutescens,allium sativum_insect bites & stings,,calendula_gum disease,,,
8,salvia officinalis,camellia sinensis,,curcuma longa,sanguinaria canadensis_gingivitis,,calendula officinalis_gum disease,,,
9,camellia sinensis,calendula officinalis,,persea americana,matricaria recutita_heartburn,,mentha piperita_gum disease,,,
10,calendula,mentha piperita,,uncaria spp,matricaria recutita_gingivitis,,krameria triandra_gum disease,,,
11,calendula officinalis,krameria triandra,,prunus spp,matricaria recutita_indigestion,,urtica dioica_gum disease,,,
12,mentha piperita,urtica dioica,,harpagophytum procumbens,matricaria recutita_insomnia,,melaleuca spp_gum disease,,,
13,krameria triandra,melaleuca spp,,avena sativa,matricaria recutita_psoriasis,,nasturtium officinale_gum disease,,,
14,urtica dioica,nasturtium officinale,,olea europea,echinacea spp_gingivitis,,pilocarpus spp_glaucoma,,,
15,melaleuca spp,,,ananas comosus,echinacea spp_hiv infection,,coleus forskohlii_glaucoma,,,
16,nasturtium officinale,,,cinchona,echinacea spp_lyme disease,,origanum vulgare_hiv infection,,,
17,,,,cinchona spp,echinacea spp_pneumonia,,origanum vulgare_glaucoma,,,
18,,,,ginkgo,echinacea spp_laryngitis,,viola spp_glaucoma,,,
19,,,,ginkgo biloba,glycyrrhiza glabra_heartburn,,vaccinium myrtillus_macular degeneration,,,
20,,,,pueraria lobata,glycyrrhiza glabra_gingivitis,,vaccinium myrtillus_glaucoma,,,
21,,,,gaultheria procumbens,glycyrrhiza glabra_hiv infection,,capsella bursa-pastoris_pregnancy & delivery,,,
22,,,,laurus nobilis,glycyrrhiza glabra_lyme disease,,capsella bursa-pastoris_glaucoma,,,
23,,,,tanacetum parthenium,glycyrrhiza glabra_liver problems,,apium graveolens_high blood pressure,,,
24,,,,salix spp,glycyrrhiza glabra_prostate enlargement,,apium graveolens_high cholesterol,,,
25,,,,oenothera biennis,glycyrrhiza glabra_menopause,,apium graveolens_gout,,,
26,,,,allium cepa,glycyrrhiza glabra_gout,,perilla frutescens_gout,,,
27,,,,zingiber officinale,glycyrrhiza glabra_psoriasis,,curcuma longa_pain relief,,,
28,,,,capsicum spp,portulaca oleracea_high blood pressure,,curcuma longa_lice,,,
29,,,,melissa officinalis,portulaca oleracea_multiple sclerosis,,curcuma longa_liver problems,,,
30,,,,tanacetum vulgare,portulaca oleracea_gingivitis,,curcuma longa_headache,,,
31,,,,thymus vulgaris,portulaca oleracea_heart disease,,curcuma longa_gout,,,
32,,,,angelica,portulaca oleracea_headache,,persea americana_osteoporosis,,,
33,,,,angelica archangelica,portulaca oleracea_psoriasis,,persea americana_high cholesterol,,,
34,,,,eucalyptus spp,salvia officinalis_gingivitis,,persea americana_gout,,,
35,,,,anethum graveolens,camellia sinensis_gingivitis,,persea americana_psoriasis,,,
36,,,,foeniculum vulgare,camellia sinensis_inflammatory bowel disease,,uncaria spp_gout,,,
37,,,,gentiana officinalis,camellia sinensis_liver problems,,prunus spp_gout,,,
38,,,,carica papaya,calendula officinalis_gingivitis,,harpagophytum procumbens_gout,,,
39,,,,amaranthus spp,calendula officinalis_insect bites & stings,,avena sativa_gout,,,
40,,,,vitis vinifera,mentha piperita_heartburn,,avena sativa_psoriasis,,,
41,,,,crataegus spp,mentha piperita_gingivitis,,olea europea_gout,,,
42,,,,rosmarinus officinalis,mentha piperita_indigestion,,olea europea_heart disease,,,
43,,,,cichorium intybus,mentha piperita_pain relief,,ananas comosus_multiple sclerosis,,,
44,,,,arachis hypogaea,mentha piperita_morning sickness,,ananas comosus_heartburn,,,
45,,,,symphytum officinale,mentha piperita_nausea,,ananas comosus_indigestion,,,
46,,,,plantago spp,mentha piperita_headache,,ananas comosus_overweight,,,
47,,,,plantago ovata,krameria triandra_gingivitis,,ananas comosus_gout,,,
48,,,,hamamelis virginiana,urtica dioica_multiple sclerosis,,cinchona_intestinal parasites,,,
49,,,,aloe,urtica dioica_gingivitis,,cinchona_hangover,,,
50,,,,aloe spp,urtica dioica_hives,,cinchona spp_intestinal parasites,,,
51,,,,ruscus aculeatus,urtica dioica_premenstrual syndrome,,cinchona spp_hangover,,,
52,,,,aesculus hippocastanum,urtica dioica_prostate enlargement,,ginkgo_parkinson's disease,,,
53,,,,lycopersicon esculentum,urtica dioica_laryngitis,,ginkgo_macular degeneration,,,
54,,,,brassica oleracea,urtica dioica_gout,,ginkgo_headache,,,
55,,,,daucus carota,melaleuca spp_gingivitis,,ginkgo_hangover,,,
56,,,,crocus sativus,nasturtium officinale_gingivitis,,ginkgo biloba_parkinson's disease,,,
57,,,,valeriana officinalis,,,ginkgo biloba_macular degeneration,,,
58,,,,phaseolus spp,,,ginkgo biloba_headache,,,
59,,,,trigonella foenum-graecum,,,ginkgo biloba_hangover,,,
60,,,,impatiens capensis,,,pueraria lobata_high blood pressure,,,
61,,,,petroselinum crispum,,,pueraria lobata_hangover,,,
62,,,,prunella vulgaris,,,gaultheria procumbens_hangover,,,
63,,,,astragalus,,,laurus nobilis_headache,,,
64,,,,astragalus spp,,,tanacetum parthenium_headache,,,
65,,,,rudbeckia spp,,,salix spp_pain relief,,,
66,,,,cnicus benedictus,,,salix spp_headache,,,
67,,,,arctium lappa,,,salix spp_heart disease,,,
68,,,,hyssopus officinalis,,,oenothera biennis_multiple sclerosis,,,
69,,,,pyrus communis,,,oenothera biennis_pain relief,,,
70,,,,sambucus nigra,,,oenothera biennis_scabies,,,
71,,,,cetraria islandica,,,oenothera biennis_overweight,,,
72,,,,brassica nigra,,,oenothera biennis_hiv infection,,,
73,,,,sinapis alba,,,oenothera biennis_premenstrual syndrome,,,
74,,,,raphanus sativus,,,oenothera biennis_headache,,,
