,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,erythroxylum coca,erythroxylum coca,,ephedra sinica,claviceps purpurea_migraine headaches,erythroxylum coca_pain,ephedra sinica_drug poisoning,erythroxylum coca_local anesthetic,claviceps purpurea_stimulation of smooth muscle of uterus,erythroxylum coca_heart/respiratory stimulant
1,claviceps purpurea,claviceps purpurea,,gelidium cartilagineum,panax quinquefolia_diabetes,claviceps purpurea_childbirth,ephedra sinica_bronchial asthma,erythroxylum coca_surface anesthetic,claviceps purpurea_vasoconstriction,ephedra sinica_anesthetic
2,panax quinquefolia,panax quinquefolia,,aloe vera,panax quinquefolia_anemia,ginkgo biloba_alzheimer,ephedra sinica_low blood pressure,hypericum perforatum_antidepressant,panax quinquefolia_prolonging life,ephedra sinica_stimulant
3,ginkgo,ginkgo biloba,,colchicum autumnale,panax quinquefolia_impotency,ginkgo biloba_stroke,ephedra sinica_tumor,hypericum perforatum_sedative,panax quinquefolia_invigorating the body,claviceps purpurea_constricting dilated cranial bloodvessels
4,ginkgo biloba,hypericum perforatum,,areca catechu,panax quinquefolia_insomnia,hypericum perforatum_herpes simplex virus 1 & 2,claviceps purpurea_post-partumbleeding,rauvolfia serpentina_pulse rate,panax quinquefolia_brightening the eye,claviceps purpurea_stimulate the smooth muscle ofthe uterus
5,hypericum perforatum,rauvolfia serpentina,,piper nigrum,panax quinquefolia_gastritis,valeriana officinalis_insomnia,ginkgo_alzheimer's disease,valeriana officinalis_sedative,panax quinquefolia_establishing the soul,claviceps purpurea_uterine contractions
6,rauvolfia serpentina,echinacea purpurea,,caulophyllum thalictroides,ginkgo biloba_reduced blood flow to the brain,valeriana officinalis_restlessness,ginkgo_strokes,,panax quinquefolia_benefitting the understanding,panax quinquefolia_cns stimulant
7,rauvolfia,tanacetum parthenium,,menyanthes trifoliata,hypericum perforatum_wounds,catharanthus roseus_hodgkin,ginkgo_cardiovascular disorders,,panax quinquefolia_tonic to the five viscera,hypericum perforatum_depressant
8,echinacea purpurea,valeriana officinalis,,physostigma venenosum,hypericum perforatum_depression,catharanthus roseus_kaposi,hypericum perforatum_hiv,,panax quinquefolia_expelling evil effluvia,echinacea purpurea_blood purifier
9,echinacea,catharanthus roseus,,cinnamomum camphora,hypericum perforatum_bruises,taxus brevifolia_breast cancer,hypericum perforatum_herpessimplex virus,,panax quinquefolia_quieting animal spirits,gelidium cartilagineum_laxative
10,tanacetum parthenium,taxus brevifolia,,rhamnus purshiana,hypericum perforatum_warts,,hypericum perforatum_psoriasis,,panax quinquefolia_allaying fear,aloe vera_skin-softening
11,valerianaofficinalis,,,hydnocarpus wightiana,hypericum perforatum_bacterial infections,,hypericum perforatum_seasonal affectivesyndrome,,panax quinquefolia_opening up the heart,piper nigrum_stimulates heart
12,valeriana officinalis,,,rheum palmatum,hypericum perforatum_hemorrhoids,,rauvolfia serpentina_schizophrenia,,ginkgo biloba_scavenger of free radicals,caulophyllum thalictroides_promotes menstruation
13,catharanthus roseus,,,syzygium aromaticum,hypericum perforatum_influenza a & b,,rauvolfia serpentina_high blood pressure,,ginkgo biloba_effective in the treatment of reduced blood flow to the brain,menyanthes trifoliata_lowers blood pressure
14,taxus brevifolia,,,symphytum officinale,rauvolfia serpentina_insect bites,,echinacea purpurea_wounds,,hypericum perforatum_dopamine,menyanthes trifoliata_pain-killer
15,,,,duboisia myoporoides,rauvolfia serpentina_intestinal worms,,echinacea purpurea_burns,,hypericum perforatum_inhibiting the uptake of serotonin,physostigma venenosum_stimulates heart
16,,,,vaccinium macrocarpum,rauvolfia serpentina_mental illness,,echinacea_wounds,,hypericum perforatum_norepinephrine,rhamnus purshiana_laxative
17,,,,echinacea spp,rauvolfia serpentina_hypertension,,echinacea_burns,,rauvolfia serpentina_decreasing blood pressure,syzygium aromaticum_antiseptic
18,,,,inula helenium,echinacea purpurea_flu,,tanacetum parthenium_headache,,rauvolfia serpentina_action on all parts of the central nervous system,duboisia myoporoides_anesthetic
19,,,,eucalyptus,echinacea purpurea_colds,,catharanthus roseus_cancer of the lymphatic system,,rauvolfia serpentina_particularly the hypothalamus,inula helenium_antibiotic
20,,,,eucalyptus globulus,echinacea purpurea_venereal disease,,catharanthus roseus_hodgkin'sdisease,,rauvolfia serpentina_correcting a serotonin imbalance,eucalyptus_antiseptic
21,,,,digitalis purpurea,tanacetum parthenium_migraine,,catharanthus roseus_tumor,,echinacea purpurea_enhanced resistance to disease,eucalyptus globulus_antiseptic
22,,,,allium sativum,tanacetum parthenium_vomiting,,taxus brevifolia_ovarian and breastcancers,,echinacea purpurea_own ability to heal itself,digitalis purpurea_regulates heart beat/contractions
23,,,,zingiber officinale,tanacetum parthenium_nausea,,aloe vera_burn,,echinacea purpurea_stimulating the body,allium sativum_antispasmodic
24,,,,hydrastis canadensis,tanacetum parthenium_headaches,,colchicum autumnale_gout,,tanacetum parthenium_migraine,allium sativum_antiseptic
25,,,,acacia senegal,catharanthus roseus_cancer of the testicles,,areca catechu_urinary tract problems,,tanacetum parthenium_treatment of headaches,zingiber officinale_reduce gas
26,,,,hyoscyamus niger,catharanthus roseus_sarcoma,,areca catechu_tapeworms,,tanacetum parthenium_nausea,hydrastis canadensis_antiseptic
27,,,,marrubium vulgare,catharanthus roseus_childhood leukemia,,piper nigrum_gases,,tanacetum parthenium_vomiting,hyoscyamus niger_muscle relaxant
28,,,,cephaelis ipecacuanha,taxus brevifolia_ovarian cancer,,caulophyllum thalictroides_rheumatism,,valeriana officinalis_tranquilizing powers,hyoscyamus niger_sedative
