,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,b. edulis (bull. : fr,boletus edulis bull,,p ostreatus(jacq. : fr,,,,,,
1,boletus,lentinus edodes (berk.) sing,,l. edodes(berk.) sing,,,,,,
2,boletus edulis (bull fr,pleurotus ostreatus (jacq. : fr) kummer,,pleurotus ostreatus (jack. :fr,,,,,,
3,boletus edulis bull,agaricus bisporus (lge.) sing,,morchella delicios (l.)pers,,,,,,
4,b. edulis (bull. :fr,morchella deliciosa (l.)pers,,lentinus edodes (brk) sing,,,,,,
5,l. edodes (berk,lactarius deliciosus (l.: fr,,pleurotusostreatus,,,,,,
6,l. edodes (berk.) sing,,,lentinula,,,,,,
7,lentinus,,,amanita caesarea (scop.) pers,,,,,,
8,pleurotus,,,agaricus bisporus (lge.)sing,,,,,,
9,a. bisporus (lge.) sing,,,macrolepiota procera(scop. : fr.) sing,,,,,,
10,agaricus,,,lactarius deliciosus (l. ex fr.) s.f.gray s,,,,,,
11,agaricus bisporus (lge. )sing,,,cantharellus cibarius fr,,,,,,
12,agaricus bisporus,,,a. pantherina (dc. exfr.) krombh,,,,,,
13,a. bisporus (lge,,,amanita muscaria (l.:fr.) lam,,,,,,
14,agaricus bisporus (lge.) sing,,,a. phalloides (vaill. ex fr.) link,,,,,,
15,morchella,,,a.verna (bull. : fr.) lam,,,,,,
16,morchella deliciosa (l.)pers,,,p ostreatus(jacq. :fr) kummer,,,,,,
17,lactarius,,,b. edulis (bull.:fr,,,,,,
18,lactarius deliciosus (l.: fr,,,lactarius deliciosus (l.:fr) gray,,,,,,
