,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,physostigma venenosum,physostigma venenosum,salix,,,salix_pain,,,salix_analgesic,
1,hevea brasiliensis,hevea brasiliensis,papaver somniferum,,,papaver somniferum_pain,,,papaver somniferum_analgesic,
2,ephedra sinica,ephedra sinica,coffea arabica,,,cinchona_malaria,,,papaver somniferum_pain relief,
3,penicillium,penicillium,theobroma cacao,,,physostigma venenosum_glaucoma,,,coffea arabica_caffeine-free,
4,,,persea americana,,,ephedra sinica_asthma,,,coffea arabica_soluble instant coffee,
5,,,citrus paradisi,,,oryza sativa_beriberi,,,coffea arabica_stimulant,
6,,,prunus dulcis,,,penicillium_bacteria,,,theobroma cacao_stimulant,
7,,,sorghum bicolor,,,,,,camellia sinensis_stimulant,
8,,,zea mays,,,,,,cannabis sativa_psychoactive,
9,,,malus domestica,,,,,,cinchona_antimalarial,
10,,,vitis labrusca,,,,,,physostigma venenosum_miotic,
11,,,camellia sinensis,,,,,,ephedra sinica_stimulant,
12,,,cannabis sativa,,,,,,peyote cactus_hallucinogenic,
13,,,solanum tuberosum,,,,,,khat_stimulant,
14,,,rubber tree,,,,,,coca_anesthetic,
15,,,madder,,,,,,coca_stimulant,
16,,,yeast,,,,,,bordeaux mixture_antifungal,
17,,,cinchona,,,,,,mahuang_stimulant,
18,,,phylloxera vasatrix,,,,,,tobacco_stimulant,
19,,,cacao,,,,,,caffeine_stimulant,
20,,,peyote cactus,,,,,,cocaine_anesthetic,
21,,,khat,,,,,,cocaine_stimulant,
22,,,coca,,,,,,ephedrine_stimulant,
23,,,para rubber,,,,,,mescaline_hallucinogenic,
24,,,bordeaux mixture,,,,,,morphine_pain relief,
25,,,sugar beets,,,,,,heroin_pain relief,
26,,,loganberry,,,,,,aspirin_pain relief,
27,,,raspberry,,,,,,aspirin_anti-inflammatory,
28,,,blackberry,,,,,,atropine_anticholinergic,
29,,,pineapple,,,,,,acetysalicylic acid_pain relief,
30,,,peanuts,,,,,,acetysalicylic acid_anti-inflammatory,
31,,,lettuce,,,,,,saccharin_artificial sweetener,
32,,,wheat,,,,,,oryza sativa_nutrient deficiency,
33,,,rye,,,,,,penicillium_antibiotic,
34,,,mahuang,,,,,,,
35,,,tobacco,,,,,,,
36,,,cotton,,,,,,,
37,,,cacao beans,,,,,,,
38,,,grapes,,,,,,,
39,,,corn,,,,,,,
40,,,bamboo,,,,,,,
41,,,sulfate,,,,,,,
42,,,caffeine,,,,,,,
43,,,cocaine,,,,,,,
44,,,ephedrine,,,,,,,
45,,,mescaline,,,,,,,
46,,,morphine,,,,,,,
47,,,heroin,,,,,,,
48,,,aspirin,,,,,,,
49,,,atropine,,,,,,,
50,,,acetysalicylic acid,,,,,,,
51,,,saccharin,,,,,,,
52,,,vanilla,,,,,,,
53,,,oryza sativa,,,,,,,
54,,,ananas comosus,,,,,,,
55,,,erythroxylum coca,,,,,,,
56,,,saccharomyces cerevisiae,,,,,,,
57,,,paprika pepper,,,,,,,
