,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,veratrum californicum,veratrum californicum,anabaena flos-aquae,philodendron,,,,,,viscum spp_induce abortions
1,veratrum,nerium oleander,,clavicepspurpurea,,,,,,
2,nerium oleander,conium maculatum,,,,,,,,
3,conium maculatum,cicuta,,,,,,,,
4,cicuta,dieffenbachia picta,,,,,,,,
5,dieffenbachia picta,viscum spp,,,,,,,,
6,dieffenbachia,phoradendron spp,,,,,,,,
7,viscum spp,euphorbia pulcherrima,,,,,,,,
8,phoradendron spp,agaricus spp,,,,,,,,
9,euphorbia pulcherrima,amanita bisporigera,,,,,,,,
10,agaricus spp,amanita muscaria,,,,,,,,
11,amanita bisporigera,amanita pantherina,,,,,,,,
12,amanita muscaria,amanita phalloides,,,,,,,,
13,amanita pantherina,amanita porphyria,,,,,,,,
14,amanita phalloides,amanita verna,,,,,,,,
15,amanita porphyria,aspergillus spp,,,,,,,,
16,amanita verna,boletus spp,,,,,,,,
17,aspergillus spp,chlorophyllum molybdites,,,,,,,,
18,boletus spp,claviceps spp,,,,,,,,
19,boletus,clitocybe clavipes,,,,,,,,
20,chlorophyllum molybdites,clitocybe spp,,,,,,,,
21,claviceps spp,collybia dryophila,,,,,,,,
22,clitocybe clavipes,conocybe spp,,,,,,,,
23,clitocybe spp,coprinus spp,,,,,,,,
24,collybia dryophila,cortinarius spp,,,,,,,,
25,conocybe spp,entoloma spp,,,,,,,,
26,coprinus spp,fusarium spp,,,,,,,,
27,cortinarius spp,galerina spp,,,,,,,,
28,entoloma spp,gomphus floccosus,,,,,,,,
29,fusarium spp,gymnopilus spp,,,,,,,,
30,galerina spp,gyromitra spp,,,,,,,,
31,gomphus floccosus,hebeloma spp,,,,,,,,
32,gymnopilus spp,helvella spp,,,,,,,,
33,gyromitra spp,inocybe spp,,,,,,,,
34,hebeloma spp,lactarius spp,,,,,,,,
35,helvella spp,laetiporus sulphureus,,,,,,,,
36,inocybe spp,lepiota spp,,,,,,,,
37,lactarius spp,lycoperdon spp,,,,,,,,
38,laetiporus sulphureus,naematoloma fasciculare,,,,,,,,
39,lepiota spp,,,,,,,,,
40,lycoperdon spp,,,,,,,,,
41,naematoloma fasciculare,,,,,,,,,
