,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,stahlianthus thorelii,stahlianthus thorelii,ataxia telangiectasia mutated-p53,,,,stahlianthus thorelii_cancer,,,stahlianthus thorelii_anticancer
1,s. thorelii,s. thorelii,,,,,stahlianthus thorelii_inflammation,,,stahlianthus thorelii_anti-proliferative
2,euphorbia neriifolia,euphorbia neriifolia,,,,,stahlianthus thorelii_osteoarthritis,,,stahlianthus thorelii_cytotoxicity
3,euphorbia neriifolia l,e. neriifolia,,,,,euphorbia neriifolia_cancer,,,s. thorelii_antiproliferative
4,pulicaria,euphorbia neriifolia l,,,,,euphorbia neriifolia_inflammation,,,euphorbia neriifolia_anticancer
5,pulicaria gaertn,pulicaria species,,,,,euphorbia neriifolia_diabetes mellitus,,,euphorbia neriifolia_anti-proliferative
6,pulicaria wightiana,pulicaria gaertn,,,,,pulicaria_muscular- skeletal diseases,,,pulicaria_antiinflammatory
7,p. odora,pulicaria,,,,,pulicaria_inflamed wound,,,pulicaria_cicatrizant
8,p. dysenterica,p. odora,,,,,pulicaria_abdominal pain,,,pulicaria_antimicrobial
9,,p. dysenterica,,,,,pulicaria_headache,,,
10,,pulicaria wightiana,,,,,pulicaria_diabetes,,,
11,,,,,,,pulicaria_ankle sprain,,,
12,,,,,,,pulicaria_cold,,,
13,,,,,,,pulicaria_skin diseases,,,
14,,,,,,,pulicaria_flatulent colic,,,
15,,,,,,,pulicaria_bronchitis,,,
16,,,,,,,pulicaria wightiana_inflammation,,,
