,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,berberis,berberis,,m. aquifolium,berberis_inflammation,berberis_enlarged liver and spleen,berberis_helminthes,berberis_astringent,berberis_antioxidative,berberis vulgaris_blood purifying
1,berberis vulgaris,berberis vulgaris,,coptischinensis,berberis_mountain sickness,berberis vulgaris_blood purifying,berberis_protozoa,berberis_antiprotozoal,berberis_immunomodulatory,b. chitria_antiprotozoal
2,berberis asiatica,berberis asiatica,,enantiachlorantha oliv,berberis_skin diseases,berberis aristata_enlarged liver and spleen,berberis_bacteria,berberis_antimicrobial,berberis_renoprotective,b. chitria_antimicrobial
3,berberis aristata,berberis aristata,,enantia pilosa exell,berberis_dysentery,b. chitria_ulcers,berberis_viruses,berberis aquifolium pursh_anti-inflammatory,berberis_hepatoprotective,b. lycium_antiprotozoal
4,berberis actinacantha mart,b. chitria,,enantia polycarpa (dc.)engl. & diels,berberis_infections,b. chitria_enlarged liver and spleen,berberis_fungi,,berberis_cardioprotective,m. aquifolium_antimicrobial
5,berberis aquifolium pursh,b. lycium,,berberisaristata,berberis_fever,b. chitria_hemorrhages,berberis_wounds,,,coptischinensis_elimination of toxins
6,berberis aristata dc,annickia chlorantha (oliv. )setten & maas (ex-enantiachlorantha oliv,,,berberis_constipation,b. lycium_enlarged liver and spleen,berberis aristata_enlarged liverand spleen,,,annickia chlorantha (oliv. )setten & maas_promote conception
7,berberis asiatica roxb. ex dc,annickia pilosa (exell) setten &maas (ex-enantia pilosa exell,,,berberis_diarrhea,b. lycium_hemorrhages,b. chitria_intestinal parasites,,,annickia chlorantha (oliv. )setten & maas_antipyretic
8,b. vulgaris,annickia polycarpa (dc. )setten & maas ex i.m.turner(ex-enantia polycarpa (dc.)engl. & diels,,,berberis_toothache,annickia chlorantha (oliv. )setten & maas (ex-enantiachlorantha oliv_promote conception,b. chitria_enlarged liverand spleen,,,annickia chlorantha (oliv. )setten & maas_hemostatic
9,b. chitria,rollinia mucosa (jacq.) baill,,,berberis_asthma,annickia chlorantha (oliv. )setten & maas (ex-enantiachlorantha oliv_hemostatic,b. chitria_urinary disorders,,,enantiachlorantha oliv_promote conception
