,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,hypericum perforatum,hypericum perforatum,fucus vesiculosis,prunella vulgaris,hypericum perforatum_hiv infection,allium sativum_gingivitis (gum disease,sanguinaria canadensis_gingivitis,,,
1,allium sativum,allium sativum,,angelica sinensis,hypericum perforatum_pregnancy & delivery,capsicum spp_scabies,sanguinaria canadensis_gum disease,,,
2,sanguinaria canadensis,sanguinaria canadensis,,aspidosperma quebracho-blanco,hypericum perforatum_parkinson's disease,capsicum spp_nausea,matricaria recutita_gingivitis,,,
3,matricaria recutita,matricaria recutita,,syzygium aromaticum,allium sativum_high cholesterol,gentiana officinalis_hypothyroidism,matricaria recutita_insomnia,,,
4,echinacea,echinacea spp,,lycium chinense,allium sativum_high blood pressure,fucus vesiculosis_hypothyroidism,matricaria recutita_gum disease,,,
5,echinacea spp,glycyrrhiza glabra,,angelica chinense,allium sativum_hiv infection,juglans spp_hypothyroidism,echinacea_hiv infection,,,
6,glycyrrhiza glabra,portulaca oleracea,,ribes nigrum,allium sativum_pneumonia,pycnanthemum muticum_insect repellantsm,echinacea_gingivitis,,,
7,portulaca oleracea,salvia officinalis,,cucurbita pepo,allium sativum_lyme disease,drosera spp_laryngitis,echinacea spp_hiv infection,,,
8,salvia officinalis,camellia sinensis,,pygeum,matricaria recutita_heartburn,angelica chinensis_premenstrual syndrome,echinacea spp_gum disease,,,
9,camellia sinensis,calendula officinalis,,pygeum africanum,matricaria recutita_psoriasis,angelica chinensis_menstrual cramps,glycyrrhiza glabra_gingivitis,,,
10,calendula,mentha piperita,,pausinystalia yohimbe,matricaria recutita_indigestion,,glycyrrhiza glabra_lyme disease,,,
11,calendula officinalis,krameria triandra,,,echinacea spp_pneumonia,,glycyrrhiza glabra_heartburn,,,
12,mentha piperita,urtica dioica,,,echinacea spp_laryngitis,,glycyrrhiza glabra_gout,,,
13,krameria triandra,melaleuca spp,,,echinacea spp_lyme disease,,glycyrrhiza glabra_gum disease,,,
14,urtica dioica,nasturtium officinale,,,glycyrrhiza glabra_menopause,,portulaca oleracea_gingivitis,,,
15,melaleuca spp,pilocarpus spp,,,glycyrrhiza glabra_hiv infection,,portulaca oleracea_headache,,,
16,nasturtium officinale,coleus forskohlii,,,glycyrrhiza glabra_liver problems,,portulaca oleracea_gum disease,,,
17,pilocarpus spp,origanum vulgare,,,glycyrrhiza glabra_prostate enlargement,,salvia officinalis_gingivitis,,,
18,coleus forskohlii,viola spp,,,glycyrrhiza glabra_psoriasis,,salvia officinalis_gum disease,,,
19,origanum vulgare,vaccinium myrtillus,,,portulaca oleracea_psoriasis,,camellia sinensis_gingivitis,,,
20,viola spp,capsella bursa-pastoris,,,portulaca oleracea_heart disease,,camellia sinensis_gum disease,,,
21,vaccinium myrtillus,apium graveolens,,,portulaca oleracea_high blood pressure,,calendula_gingivitis,,,
22,capsella bursa-pastoris,perilla frutescens,,,portulaca oleracea_multiple sclerosis,,calendula_gum disease,,,
23,apium graveolens,curcuma longa,,,camellia sinensis_liver problems,,calendula officinalis_gingivitis,,,
24,perilla frutescens,persea americana,,,camellia sinensis_inflammatory bowel disease,,calendula officinalis_gum disease,,,
25,curcuma longa,uncaria spp,,,calendula officinalis_insect bites & stings,,mentha piperita_gingivitis,,,
26,persea americana,prunus spp,,,mentha piperita_pain relief,,mentha piperita_headache,,,
27,uncaria spp,harpagophytum procumbens,,,mentha piperita_indigestion,,mentha piperita_gum disease,,,
28,prunus spp,avena sativa,,,mentha piperita_heartburn,,krameria triandra_gingivitis,,,
29,harpagophytum procumbens,olea europea,,,mentha piperita_morning sickness,,krameria triandra_gum disease,,,
30,avena sativa,ananas comosus,,,mentha piperita_nausea,,urtica dioica_gingivitis,,,
31,olea europea,salix spp,,,urtica dioica_prostate enlargement,,urtica dioica_laryngitis,,,
32,ananas comosus,cinchona spp,,,urtica dioica_multiple sclerosis,,urtica dioica_hives,,,
33,salix spp,ginkgo biloba,,,urtica dioica_premenstrual syndrome,,urtica dioica_gum disease,,,
34,cinchona,pueraria lobata,,,urtica dioica_gout,,melaleuca spp_gingivitis,,,
35,cinchona spp,gaultheria procumbens,,,pilocarpus spp_glaucoma,,melaleuca spp_gum disease,,,
36,ginkgo,laurus nobilis,,,origanum vulgare_hiv infection,,nasturtium officinale_gingivitis,,,
37,ginkgo biloba,tanacetum parthenium,,,vaccinium myrtillus_macular degeneration,,nasturtium officinale_gum disease,,,
38,pueraria lobata,oenothera biennis,,,capsella bursa-pastoris_pregnancy & delivery,,coleus forskohlii_glaucoma,,,
39,gaultheria procumbens,allium cepa,,,apium graveolens_high cholesterol,,origanum vulgare_glaucoma,,,
40,laurus nobilis,zingiber officinale,,,apium graveolens_high blood pressure,,viola spp_glaucoma,,,
41,tanacetum parthenium,capsicum spp,,,apium graveolens_gout,,vaccinium myrtillus_glaucoma,,,
42,oenothera biennis,melissa officinalis,,,curcuma longa_pain relief,,capsella bursa-pastoris_glaucoma,,,
43,allium cepa,tanacetum vulgare,,,curcuma longa_liver problems,,perilla frutescens_gout,,,
44,zingiber officinale,thymus vulgaris,,,persea americana_psoriasis,,curcuma longa_headache,,,
45,capsicum spp,angelica archangelica,,,persea americana_osteoporosis,,curcuma longa_lice,,,
46,melissa officinalis,eucalyptus spp,,,persea americana_gout,,curcuma longa_gout,,,
47,tanacetum vulgare,anethum graveolens,,,avena sativa_psoriasis,,persea americana_high cholesterol,,,
48,thymus vulgaris,foeniculum vulgare,,,olea europea_heart disease,,uncaria spp_gout,,,
49,angelica,gentiana officinalis,,,ananas comosus_overweight,,prunus spp_gout,,,
50,angelica archangelica,carica papaya,,,ananas comosus_multiple sclerosis,,harpagophytum procumbens_gout,,,
51,eucalyptus spp,amaranthus spp,,,ananas comosus_gout,,avena sativa_gout,,,
52,eucalyptus,vitis vinifera,,,salix spp_pain relief,,olea europea_gout,,,
53,anethum graveolens,crataegus spp,,,salix spp_heart disease,,ananas comosus_heartburn,,,
54,foeniculum vulgare,rosmarinus officinalis,,,salix spp_headache,,ananas comosus_indigestion,,,
55,gentiana officinalis,cichorium intybus,,,cinchona spp_hangover,,ginkgo_hangover,,,
56,carica papaya,arachis hypogaea,,,cinchona spp_intestinal parasites,,ginkgo biloba_hangover,,,
57,amaranthus spp,symphytum officinale,,,ginkgo biloba_macular degeneration,,pueraria lobata_hangover,,,
58,vitis vinifera,plantago spp,,,ginkgo biloba_headache,,gaultheria procumbens_hangover,,,
59,crataegus spp,plantago ovata,,,ginkgo biloba_parkinson's disease,,laurus nobilis_headache,,,
60,rosmarinus officinalis,hamamelis virginiana,,,pueraria lobata_high blood pressure,,tanacetum parthenium_headache,,,
61,cichorium intybus,aloe spp,,,oenothera biennis_parkinson's disease,,oenothera biennis_hiv infection,,,
62,arachis hypogaea,ruscus aculeatus,,,oenothera biennis_scabies,,oenothera biennis_multiple sclerosis,,,
