,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ajuga,ajuga laxmannii,,aspergillus flavus,ajuga laxmannii_fever,ajuga laxmannii_oedema,ajuga_edema,ajuga laxmannii_diuretic,,a. laxmannii_antiradical
1,a. laxmannii,ajuga bracteosa,,aspergillus niger,ajuga laxmannii_biliary disorders,ajuga laxmannii_intestinal disorders,,ajuga laxmannii_antibacterial,,a. laxmannii_antimicrobial
2,ajuga laxmannii,ajuga relicta,,candida albicans,ajuga laxmannii_ulcer,,,ajuga laxmannii_antipyretic,,a. turkestanica_antioxidant
3,ajugalaxmannii,ajuga taiwanensis,,candida parapsilosis,ajuga laxmannii_hypertension,,,ajuga laxmannii_astringent,,a. chamaecistus subsp. scoparia (boiss.) rech.f_antiradical
4,a. bracteosa,ajuga turkestanica,,penicillium funiculosum,,,,ajuga laxmannii_antioxidant,,
5,a. relicta,ajuga reptans,,,,,,ajuga laxmannii_antifungal,,
6,a. taiwanensis,ajuga chamaecistus subsp. scoparia (boiss.) rech.f,,,,,,ajuga laxmannii_anti-inflammatory,,
7,a. turkestanica,,,,,,,,,
8,a. reptans,,,,,,,,,
9,a. chamaecistus subsp. scoparia (boiss.) rech.f,,,,,,,,,
