,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,dioscoreophyllum cumminsii,dioscoreophyllum cumminsii,thaumatococcus daniellii,thaumatococcusdaniellii,,,,,ilex vomitoria_stimulant,
1,stevia rebaudiana,stevia rebaudiana,,verbena,,,,,theobroma cacao_stimulant,
2,lippia dulcis,lippia dulcis,,thea sinensis,,,,,coffea arabica_stimulant,
3,ilex vomitoria,ilex vomitoria,,coffeaarabica,,,,,coffea canephora_stimulant,
4,theobroma cacao,theobroma cacao,,c. excelsa,,,,,coffea liberica_stimulant,
5,coffea arabica,coffea arabica,,,,,,,paullinia cupana_stimulant,
6,coffea canephora,coffea canephora,,,,,,,catha edulis_stimulant,
7,c. canephora,coffea liberica,,,,,,,cola nitida_stimulant,
8,coffea liberica,paullinia cupana,,,,,,,ilex paraguariensis_stimulant,
9,c. liberica,catha edulis,,,,,,,camellia sinensis_stimulant,
10,paullinia cupana,cola nitida,,,,,,,paullinia yoco_stimulant,
11,catha edulis,ilex paraguariensis,,,,,,,,
12,cola nitida,camellia sinensis,,,,,,,,
13,ilex paraguariensis,paullinia yoco,,,,,,,,
14,camellia sinensis,,,,,,,,,
15,paullinia yoco,,,,,,,,,
