,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,citrus reticulata,citrus reticulata,,monacus anka,,,,,,
1,saccharomyces cerevisae,saccharomyces cerevisae,,monacus purpures,,,,,,
2,candida atilis,candida atilis,,saussurea involucrate,,,,,,
3,kluyveromyces lactis,kluyveromyces lactis,,ginkgo,,,,,,
4,saccharomyces carlsbergensis,saccharomyces carlsbergensis,,aloe vera,,,,,,
5,"paecilomyces hepiali chen et dai, sp. nov","paecilomyces hepiali chen et dai, sp. nov",,aloe,,,,,,
6,hirsutella hepiali chen et shen,hirsutella hepiali chen et shen,,magnolia,,,,,,
7,ganoderma lucidum,ganoderma lucidum,,,,,,,,
8,ganoderma sinensis,ganoderma sinensis,,,,,,,,
9,ganoderma tsugae,ganoderma tsugae,,,,,,,,
