,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,allium cepa,allium cepa,pepper,allium canadense,,,allium sativum_high blood pressure,,,allium sativum_aphrodisiac
1,allium sativum,allium sativum,mostcinnamon,allium chinense,,,allium sativum_hemorrhoids,,,brassica nigra_stimulating
2,zingiber officinalis,zingiber officinalis,ginger,allium odorum,,,allium sativum_tuberculosis,,,
3,curcuma longa,curcuma longa,nutmeg,allium schoenoprasum,,,allium sativum_cancer,,,
4,armoracia rusticana,armoracia rusticana,english plant clove trees,allium ampeloprasum,,,allium sativum_athlete's foot,,,
5,wasabia japonica,wasabia japonica,namecanadian garlic,allium scorodoprasum,,,,,,
6,smilax spp,smilax spp,allium canadensech'iao,allium cernuum,,,,,,
7,cinnamomum zeylanicum,cinnamomum zeylanicum,allium chinensechinese,allium tricoccum,,,,,,
8,cinnamomum cassia,cinnamomum cassia,chives,allium fistulosum,,,,,,
9,sassafras albidum,sassafras,allium odorumchives,c. chinense,,,,,,
10,sassafras,sassafras albidum,allium schoenoprasumegyptian,c. frutescens,,,,,,
11,ocimum basilicum,sassafras tea,onion,c. pubescens,,,,,,
12,menthapiperita,ocimum basilicum,allium cepaelephant,crocus,,,,,,
13,mentha spicata,menthapiperita,allium ampeloprasumeschalot,,,,,,,
14,salvia officinalis,mentha spicata,allium cepagarlic,,,,,,,
15,betula lenta,salvia officinalis,allium sativumgiant,,,,,,,
16,gaultheria procumbens,betula lenta,allium scorodoprasumkurrat,,,,,,,
17,artemisia dracunculus,gaultheria procumbens,allium ampeloprasumleek,,,,,,,
18,capparisspinosa,artemisia dracunculus,allium ampeloprasumlevant,,,,,,,
19,eugenia caryophyllata,capparisspinosa,allium ampeloprasumnodding,,,,,,,
20,crocussativus,eugenia caryophyllata,allium cernuumonion,,,,,,,
21,pimenta dioica,crocussativus,allium ceparakkyo,,,,,,,
22,capsicum,pimenta dioica,allium chinenseramp,,,,,,,
23,c. baccatum var. pendulum,capsicum,allium tricoccumrocambole,,,,,,,
24,c. baccatum var. baccatum,capsicum peppers,allium sativumshallot,,,,,,,
25,c. annuum var. a,capsicum pepperscommon,allium cepatree,,,,,,,
26,c. annuum var. glabriusculum,c. baccatum var,allium cepawelsh,,,,,,,
27,piper nigrum,c. annuum var,allium fistulosumwild,,,,,,,
28,vanilla planifolia,c. annuum,allium canadensewild,,,,,,,
29,pimpinella anisum,c. baccatum,leek,,,,,,,
30,carum carvi,piper nigrum,allium tricoccumonion,,,,,,,
31,anethum graveolens,vanilla planifolia,allicin,,,,,,,
32,foeniculum vulgare,pimpinella anisum,garlic,,,,,,,
33,sinapis alba,carum carvi,onionin,,,,,,,
34,brassica nigra,anethum graveolens,family(zingiberaceae,,,,,,,
35,myristica fragrans,foeniculum vulgare,turmeric,,,,,,,
36,,sinapis alba,thespice,,,,,,,
37,,brassica nigra,horseradish,,,,,,,
38,,myristica fragrans,sinigrin,,,,,,,
39,,,mustard,,,,,,,
40,,,cruciferae,,,,,,,
41,,,wasabi,,,,,,,
42,,,thehorseradish,,,,,,,
43,,,realwasabi,,,,,,,
44,,,guacamole,,,,,,,
45,,,sarsaparilla,,,,,,,
46,,,lily,,,,,,,
47,,,liliaceae).barkscinnamon,,,,,,,
48,,,cassia,,,,,,,
49,,,true cinnamon,,,,,,,
50,,,leavesbasil,,,,,,,
51,,,peppermint,,,,,,,
52,,,menthol,,,,,,,
53,,,spearmint,,,,,,,
54,,,sage,,,,,,,
55,,,birchtree,,,,,,,
56,,,daisy,,,,,,,
57,,,sunflower,,,,,,,
58,,,sagebrush,,,,,,,
59,,,garden crocus,,,,,,,
60,,,nightshade,,,,,,,
61,,,white pepper,,,,,,,
62,,,capsicums,,,,,,,
63,,,nameaji,,,,,,,
64,,,c. chinenseanaheim,,,,,,,
65,,,ancho,,,,,,,
66,,,banana,,,,,,,
67,,,bell,,,,,,,
68,,,bird,,,,,,,
69,,,c. frutescenscascabel,,,,,,,
70,,,cayenne,,,,,,,
71,,,baccatumcayenne,,,,,,,
72,,,c. frutescenschamburoto,,,,,,,
73,,,c. pubescenschile,,,,,,,
74,,,manzana,,,,,,,
75,,,c. pubescenschili,,,,,,,
76,,,c. frutescenschili,,,,,,,
77,,,chilipiquin,,,,,,,
78,,,glabriusculumchiltepine,,,,,,,
79,,,habanero,,,,,,,
80,,,c. chinensehungarian,,,,,,,
81,,,jalapeno,,,,,,,
82,,,mango,,,,,,,
83,,,mirasol,,,,,,,
84,,,paprika,,,,,,,
85,,,peperoni,,,,,,,
86,,,pepperoncini,,,,,,,
87,,,peter,,,,,,,
88,,,pimiento,,,,,,,
89,,,poblano,,,,,,,
90,,,rocotillo,,,,,,,
91,,,c. chinenserocoto,,,,,,,
92,,,c. pubescensserrano,,,,,,,
93,,,squash,,,,,,,
94,,,tabasco,,,,,,,
95,,,c. frutescenstomato,,,,,,,
96,,,wilbur scoville,,,,,,,
97,,,scoville,,,,,,,
98,,,piper orpeperomia,,,,,,,
99,,,commercialblack pepper,,,,,,,
100,,,vanilla beans,,,,,,,
101,,,orchid,,,,,,,
102,,,vanillin,,,,,,,
103,,,foundvanilla,,,,,,,
104,,,describesmoctozuma,,,,,,,
105,,,carrot,,,,,,,
106,,,umbelliferae)produce,,,,,,,
107,,,kummel,,,,,,,
108,,,white mustard,,,,,,,
109,,,black mustard,,,,,,,
