,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,allium cepa,allium cepa,mentha piperita,allium canadense,allium sativum_hemorrhoids,,,allium sativum_aphrodisiac,,
1,allium sativum,allium sativum,capparis spinosa,allium chinense,allium sativum_high blood pressure,,,brassica nigra_stimulating effect on the salivary glands and on the peristaltic action of the gastrointestinal tract,,
2,zingiber officinalis,zingiber officinalis,,allium odorum,allium sativum_athlete's foot,,,,,
3,curcuma longa,curcuma longa,,allium schoenoprasum,allium sativum_cancer,,,,,
4,armoracia rusticana,armoracia rusticana,,allium ampeloprasum,allium sativum_tuberculosis,,,,,
5,wasabia japonica,wasabia japonica,,allium scorodoprasum,,,,,,
6,smilax spp,smilax spp,,allium cernuum,,,,,,
7,cinnamomum zeylanicum,cinnamomum zeylanicum,,allium tricoccum,,,,,,
8,cinnamomum cassia,cinnamomum cassia,,allium fistulosum,,,,,,
9,sassafras albidum,sassafras albidum,,menthapiperita,,,,,,
10,sassafras,ocimum basilicum,,gaultheria procumbens,,,,,,
11,ocimum basilicum,mentha spicata,,capparisspinosa,,,,,,
12,mentha spicata,salvia officinalis,,crocussativus,,,,,,
13,salvia officinalis,betula lenta,,c. baccatum var. pendulum,,,,,,
14,betula lenta,artemisia dracunculus,,c. annuum var. glabriusculum,,,,,,
15,artemisia dracunculus,eugenia caryophyllata,,c. baccatum var. baccatum,,,,,,
16,eugenia caryophyllata,crocus sativus,,,,,,,,
17,crocus,pimenta dioica,,,,,,,,
18,pimenta dioica,capsicum annuum var. a,,,,,,,,
19,capsicum,capsicum frutescens,,,,,,,,
20,c. annuum var. a,capsicum chinense,,,,,,,,
21,c. frutescens,capsicum pubescens,,,,,,,,
22,c. chinense,piper nigrum,,,,,,,,
23,c. pubescens,vanilla planifolia,,,,,,,,
24,piper nigrum,pimpinella anisum,,,,,,,,
25,vanilla planifolia,carum carvi,,,,,,,,
26,pimpinella anisum,anethum graveolens,,,,,,,,
27,carum carvi,foeniculum vulgare,,,,,,,,
28,anethum graveolens,sinapis alba,,,,,,,,
29,foeniculum vulgare,brassica nigra,,,,,,,,
30,sinapis alba,myristica fragrans,,,,,,,,
31,brassica nigra,,,,,,,,,
32,myristica fragrans,,,,,,,,,
