,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,castilla elastica,castilla elastica,ceratonia siliqua,castilla spp,,,,,,
1,h. brasiliensis,hevea brasiliensis,pinus succinifer,micrandra spp,,,,,,
2,hevea brasiliensis,parthenium argentatum,,acacia spp,,,,,,
3,hevea,taraxacum koksaghyz,,ceratoniasiliqua,,,,,,
4,parthenium argentatum,cryptostegia spp,,,,,,,,
5,taraxacum koksaghyz,landolphia gummifera,,,,,,,,
6,cryptostegia spp,manilkara zapota,,,,,,,,
7,landolphia gummifera,palaquium gutta,,,,,,,,
8,manilkara zapota,ficus elastica,,,,,,,,
9,palaquium gutta,manilkara bidentata,,,,,,,,
10,ficus elastica,willughbeia coriacea,,,,,,,,
11,manilkara bidentata,castilla ulei,,,,,,,,
12,willughbeia coriacea,manihot glaziovii,,,,,,,,
13,castilla ulei,cnidoscolus spp,,,,,,,,
14,manihot glaziovii,chrysothamnus spp,,,,,,,,
15,cnidoscolus spp,brosimum utile,,,,,,,,
16,chrysothamnus spp,funtumia africana,,,,,,,,
17,brosimum utile,sapium spp,,,,,,,,
18,funtumia africana,hunteria corymbosa,,,,,,,,
19,sapium spp,solidago spp,,,,,,,,
20,hunteria corymbosa,alstonia eximea,,,,,,,,
21,solidago spp,couma spp,,,,,,,,
22,alstonia eximea,alstonia grandifolia,,,,,,,,
23,couma spp,ficus platyphylla,,,,,,,,
24,alstonia grandifolia,euphorbia intisy,,,,,,,,
25,ficus platyphylla,dyera costulata,,,,,,,,
26,euphorbia intisy,landolphia kirkii,,,,,,,,
27,dyera costulata,funtumia elastica,,,,,,,,
28,landolphia kirkii,landolphia heudelotii,,,,,,,,
29,funtumia elastica,couma macrocarpa,,,,,,,,
30,landolphia heudelotii,hancornia speciosa,,,,,,,,
31,couma macrocarpa,manihot spp,,,,,,,,
32,hancornia speciosa,asclepias spp,,,,,,,,
33,manihot spp,clitandra orientalis,,,,,,,,
34,asclepias spp,urceola esculenta,,,,,,,,
35,clitandra orientalis,scorzonera tau-saghys,,,,,,,,
36,urceola esculenta,ficus vogelii,,,,,,,,
37,scorzonera tau-saghys,landolphia owariensis,,,,,,,,
38,ficus vogelii,acacia senegal,,,,,,,,
39,landolphia owariensis,astragalus spp,,,,,,,,
40,a. senegal,cyamopsis tetragonoloba,,,,,,,,
41,astragalus spp,,,,,,,,,
42,cyamopsis tetragonoloba,,,,,,,,,
