,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,alocasia spp,alocasia spp,acorus calamus,acoruscalamus,,acorus calamus_flavoring,,,,
1,alocasia,amorphophallus spp,xanthosoma sagittifolium,monstera deliciosa,,alocasia spp_food,,,,
2,amorphophallus spp,colocasia esculenta,,xanthosomasagittifolium,,amorphophallus spp_food,,,,
3,colocasia esculenta,philodendron spp,,benincasa hispida,,colocasia esculenta_food,,,,
4,philodendron spp,adansonia digitata,,citrullus spp,,philodendron spp_fiber,,,,
5,philodendron,bombax ceiba,,cucumis spp,,philodendron spp_medicine,,,,
6,adansonia digitata,ceiba spp,,cucurbita spp,,philodendron spp_food,,,,
7,bombax,chorisia spp,,ecballium elaterium,,xanthosoma sagittifolium_food,,,,
8,bombax ceiba,durio zibethinus,,lagenaria siceraria,,adansonia digitata_medicine,,,,
9,ceiba spp,ochroma pyramidale,,luffa aegyptiaca,,adansonia digitata_food,,,,
10,chorisia spp,atriplex spp,,sechium edule,,adansonia digitata_industrial,,,,
11,durio zibethinus,beta vulgaris,,trichosanthes spp,,bombax ceiba_fiber,,,,
12,ochroma pyramidale,chenopodium quinoa,,aleurites spp,,ceiba spp_fiber,,,,
13,atriplex spp,kochia scoparia,,cnidoscolus spp,,chorisia spp_fibers,,,,
14,beta vulgaris,spinacia oleracea,,croton spp,,durio zibethinus_food,,,,
15,chenopodium quinoa,arctium lappa,,hevea spp,,ochroma pyramidale_wood,,,,
16,kochia scoparia,artemisia spp,,jatropha spp,,atriplex spp_food,,,,
17,spinacia oleracea,carthamus tinctorius,,manihot spp,,beta vulgaris_flavoring,,,,
18,arctium lappa,chrysanthemum spp,,phyllanthus acidus,,beta vulgaris_food,,,,
19,artemisia spp,cichorium spp,,ricinodendron spp,,chenopodium quinoa_food,,,,
20,carthamus tinctorius,cynara spp,,ricinus communis,,kochia scoparia_food,,,,
21,chrysanthemum spp,helianthus spp,,sapium spp,,spinacia oleracea_food,,,,
22,chrysanthemum,lactuca sativa,,castanea spp,,arctium lappa_food,,,,
23,cichorium spp,parthenium argentatum,,chrysolepis spp,,artemisia spp_flavoring,,,,
24,cynara spp,scorzonera hispanica,,fagusspp,,carthamus tinctorius_fixed oils,,,,
25,helianthus spp,tanacetum vulgare,,nothofagus spp,,chrysanthemum spp_insecticides,,,,
26,lactuca sativa,tragopogon porrifolius,,quercus spp,,cichorium spp_food and flavoring,,,,
27,parthenium argentatum,armoracia rusticana,,agrostis spp,,cynara spp_food,,,,
28,scorzonera hispanica,brassica spp,,arundinaria spp,,helianthus spp_food and oils,,,,
29,tanacetum vulgare,camelina sativa,,arundo donax,,lactuca sativa_food,,,,
30,tragopogon porrifolius,crambe spp,,avena spp,,parthenium argentatum_latex,,,,
31,armoracia rusticana,isatis tinctoria,,bambusa spp,,scorzonera hispanica_food,,,,
32,brassica spp,nasturtium officinale,,bromus spp,,scorzonera hispanica_beverage,,,,
33,camelina sativa,raphanus sativus,,coix lacryma-jobi,,tanacetum vulgare_medicine,,,,
34,crambe spp,,,cymbopogon spp,,tragopogon porrifolius_food,,,,
35,isatis tinctoria,,,dactylisglomerata,,armoracia rusticana_flavoring,,,,
36,nasturtium officinale,,,dendrocalamusspp,,brassica spp_food,,,,
37,raphanus sativus,,,echinochloaspp,,camelina sativa_fiber,,,,
38,,,,eleusinecoracana,,crambe spp_fixed oil,,,,
39,,,,hordeum spp,,crambe spp_food,,,,
40,,,,oryza sativa,,isatis tinctoria_dye,,,,
41,,,,panicum miliaceum,,nasturtium officinale_food,,,,
42,,,,pennisetumglaucum,,raphanus sativus_food,,,,
43,,,,phleum pratense,,,,,,
44,,,,phyllostachys spp,,,,,,
45,,,,saccharum officinarum,,,,,,
46,,,,secale spp,,,,,,
47,,,,setaria spp,,,,,,
48,,,,sorghumbicolor,,,,,,
49,,,,triticum spp,,,,,,
50,,,,chrysopogonzizanioides,,,,,,
51,,,,zeamays,,,,,,
52,,,,zizaniapalustris,,,,,,
53,,,,hyssopus officinalis,,,,,,
54,,,,hyptis suaveolens,,,,,,
55,,,,lavandula spp,,,,,,
56,,,,majorana hortensis,,,,,,
57,,,,marrubium vulgare,,,,,,
58,,,,melissa officinalis,,,,,,
59,,,,mentha spp,,,,,,
60,,,,monarda spp,,,,,,
61,,,,nepetacataria,,,,,,
62,,,,ocimum basilicum,,,,,,
63,,,,origanum spp,,,,,,
64,,,,perilla frutescens,,,,,,
65,,,,rosmarinus officinalis,,,,,,
66,,,,salvia officinalis,,,,,,
67,,,,saturejaspp,,,,,,
68,,,,stachys spp,,,,,,
69,,,,thymus vulgaris,,,,,,
70,,,,cinnamomum spp,,,,,,
71,,,,laurus nobilis,,,,,,
72,,,,lindera benzoin,,,,,,
73,,,,persea americana,,,,,,
74,,,,sassafras albidum,,,,,,
75,,,,umbellularia californica,,,,,,
76,,,,acacia spp,,,,,,
77,,,,acacia,,,,,,
78,,,,arachis hypogaea,,,,,,
79,,,,astragalus gummifer,,,,,,
80,,,,cajanus cajan,,,,,,
81,,,,canavallia ensiformis,,,,,,
82,,,,cassia spp,,,,,,
83,,,,ceratonia siliqua,,,,,,
84,,,,cicer arietinum,,,,,,
85,,,,copaifera spp,,,,,,
86,,,,dalbergia spp,,,,,,
87,,,,cyamopsisspp,,,,,,
88,,,,derris spp,,,,,,
89,,,,dipteryx spp,,,,,,
90,,,,glycine max,,,,,,
91,,,,glycyrrhiza glabra,,,,,,
92,,,,gymnocladus dioica,,,,,,
93,,,,haematoxylon spp,,,,,,
94,,,,indigofera spp,,,,,,
95,,,,lablab purpureus,,,,,,
96,,,,lathyrus spp,,,,,,
97,,,,lens culinaris,,,,,,
98,,,,lonchocarpus spp,,,,,,
99,,,,lupinus spp,,,,,,
100,,,,mucuna spp,,,,,,
101,,,,myroxylon spp,,,,,,
102,,,,pachyrrhizus spp,,,,,,
103,,,,parkia spp,,,,,,
104,,,,phaseolus spp,,,,,,
105,,,,physostigma venenosum,,,,,,
106,,,,piscidia piscipula,,,,,,
107,,,,pisum sativum,,,,,,
108,,,,pithecellobium saman,,,,,,
109,,,,pongamia pinnata,,,,,,
110,,,,psophocarpus tetragonolobus,,,,,,
111,,,,pterocarpus spp,,,,,,
112,,,,robinia pseudoacacia,,,,,,
113,,,,sesbania exaltata,,,,,,
114,,,,sophora secundiflora,,,,,,
115,,,,tamarindus indica,,,,,,
116,,,,tephrosiaspp,,,,,,
117,,,,tephrosia,,,,,,
118,,,,trigonellafoenum-graecum,,,,,,
119,,,,vicia faba,,,,,,
120,,,,vignaspp,,,,,,
121,,,,agave spp,,,,,,
122,,,,agave,,,,,,
123,,,,allium spp,,,,,,
124,,,,aloe vera,,,,,,
125,,,,aloe,,,,,,
126,,,,asparagus officinalis,,,,,,
127,,,,asparagus,,,,,,
128,,,,camassia spp,,,,,,
129,,,,chlorogalum pomeridianum,,,,,,
130,,,,colchicum autumnale,,,,,,
131,,,,cordyline terminalis,,,,,,
132,,,,dracaena spp,,,,,,
133,,,,furcraea spp,,,,,,
134,,,,hyacinthus orientalis,,,,,,
135,,,,phormium tenax,,,,,,
136,,,,sansevieria spp,,,,,,
137,,,,scilla spp,,,,,,
138,,,,smilax spp,,,,,,
139,,,,urginea maritima,,,,,,
140,,,,yucca spp,,,,,,
141,,,,abelomoschusesculentus,,,,,,
142,,,,abutilon spp,,,,,,
143,,,,gossypium spp,,,,,,
144,,,,hibiscus spp,,,,,,
145,,,,malva spp,,,,,,
146,,,,sida spp,,,,,,
147,,,,thespesia spp,,,,,,
148,,,,urena lobata,,,,,,
