,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,euclea natalensis a.dc,euclea natalensis a.dc,harpagophytum procumbens,v. congolensis de wild and t. durand,euclea natalensis a.dc_chest related complaints,oldfieldia dactylophylla (welw. ex oliv_helminthiases,euclea natalensis_drug-induced liver injury,euclea natalensis a.dc_antibacterial,oldfieldia dactylophylla (welw. ex oliv_anthelmintic,euclea natalensis a.dc_hepatoprotective
1,euclea natalensis,oldfieldia dactylophylla (welw. ex oliv,,,euclea natalensis a.dc_stomach problems,entada africana guill. & perr_pain related-conditions,oldfieldia dactylophylla (welw. ex oliv_parasitic worm,euclea natalensis a.dc_antifibrotic,,entada africana guill. & perr_analgesic
2,oldfieldia dactylophylla (welw. ex oliv,vitex doniana sweet,,,euclea natalensis a.dc_abdominal pain,,v. doniana sweet_parasitic worm,euclea natalensis a.dc_antimycobacterial,,
3,v. doniana sweet,vitex fischeri gurke,,,euclea natalensis a.dc_tuberculosis,,v. fischeri gurke_parasitic worm,euclea natalensis a.dc_hepatoprotectant,,
4,vitex,vitex madiensis subsp. milanjiensis (britten) f.white,,,euclea natalensis a.dc_dysentery,,v. madiensis subsp. milanjiensis (britten) f.white_parasitic worm,vitex doniana sweet_anthelmintic,,
5,v. fischeri gurke,vitex mombassae vatke,,,vitex doniana sweet_helminthiases,,v. mombassae vatke_parasitic worm,vitex fischeri gurke_anthelmintic,,
6,v. madiensis subsp. milanjiensis (britten) f.white,entada africana guill. & perr,,,vitex fischeri gurke_helminthiases,,entada africana guill. & perr_pain related-diseases,vitex madiensis subsp. milanjiensis (britten) f.white_anthelmintic,,
7,v. mombassae vatke,persicaria senegalensis (meisn.) sojak,,,vitex madiensis subsp. milanjiensis (britten) f.white_helminthiases,,entada africana guill. & perr_fractures and sprains,vitex mombassae vatke_anthelmintic,,
8,entada africana,poria cocos (schw.) wolf,,,vitex mombassae vatke_helminthiases,,e. africana_pain-related conditions,entada africana guill. & perr_anti-inflammatory,,
9,entada africana guill. & perr,,,,,,persicaria senegalensis_chronic inflammation,persicaria senegalensis (meisn.) sojak_anti-ageing,,
10,e. africana,,,,,,,,,
11,persicaria senegalensis (meisn.) sojak,,,,,,,,,
12,persicaria senegalensis,,,,,,,,,
13,p. senegalensis,,,,,,,,,
14,poria cocos,,,,,,,,,
15,poria cocos (schw.) wolf,,,,,,,,,
