,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ocimum citridorium,ocimum citridorium,,o. ammericanum,,,,,,
1,ocimum,o. basilicum,,o. camphora,,,,,,
2,o. basilicum,o. americanum,,o.kilimandscharicum,,,,,,
3,o. americanum,ocimum gratissimum,,,,,,,,
4,ocimum gratissimum,o. tenuiflorum,,,,,,,,
5,o. tenuiflorum,ocimum kilimandscharicum,,,,,,,,
6,ocimum tenuiflorum,ocimum tenuiflorum,,,,,,,,
7,ocimum kilimandscharicum,ocimum,,,,,,,,
8,o. canum,o. canum,,,,,,,,
9,o. micranthum,o. micranthum,,,,,,,,
