,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,hibiscus sabdariffa,hibiscus sabdariffa,,s. perfoliata l,hibiscus sabdariffa_breast cancer,lonicera japonica_breast cancer,hibiscus sabdariffa_liver,mikania micrantha_antioxidant,physalis angulata l_antioxidant,physalis angulata l_inhibit the production of inflammatory cytokines
1,lonicera japonica,lonicera japonica,,s. curvidens stapf,eucommia ulmoides_breast cancer,mikania micrantha_blood cancer,hibiscus sabdariffa_skin cancer,mikania micrantha_anti-inflammatory,physalis angulata l_anti-inflammatory,antrodia salmonea_autophagic- and apoptotic-cell death
2,eucommia ulmoides,eucommia ulmoides,,,antrodia salmonea_glioblastoma,cannabis sativa_epilepsy,lonicera japonica_skin cancer,sideritis cypria post_diaphoretic,antrodia salmonea_anticancer,antrodia salmonea_autophagic or apoptotic cell death
3,physalis angulata l,physalis angulata l,,,cannabis sativa_pain,cannabis sativa_arthritis,eucommia ulmoides_liver,sideritis cypria post_tonic,zingiber officinale roscoe_thrombolytic,antrodia salmonea_autophagic and apoptotic cell death
4,antrodia salmonea,antrodia salmonea,,,cannabis sativa_anxiety,,eucommia ulmoides_skin cancer,zingiber montanum koen_thrombolytic,zingiber officinale roscoe_antioxidant,mikania micrantha_prevent free radical diseases
5,mikania micrantha,mikania micrantha,,,cannabis sativa_stress,,,,zingiber zerumbet smith_thrombolytic,mikania micrantha_keratinocyte proliferation
6,cannabis sativa,cannabis sativa,,,sideritis cypria post_common cold,,,,zingiber zerumbet smith_antioxidant,mikania micrantha_inhibit melanin production
7,sideritis cypria,sideritis cypria post,,,sideritis cypria post_stomach disorders,,,,curcuma amada roxb_thrombolytic,mikania micrantha_anti-cancer
8,s. cypria,zingiber officinale roscoe,,,sideritis cypria post_headache,,,,curcuma amada roxb_antioxidant,mikania micrantha_reducing tyrosinase
9,sideritis,zingiber zerumbet smith,,,,,,,zingiber montanum koen_antioxidant,mikania micrantha_wound healing
10,zingiber officinale roscoe,curcuma amada roxb,,,,,,,,mikania micrantha_anti-blood cancer
11,zingiber zerumbet smith,zingiber montanum koen,,,,,,,,mikania micrantha_increasing autophagy
12,curcuma amada roxb,,,,,,,,,mikania micrantha_inhibits melanogenesis
13,zingiber montanum koen,,,,,,,,,mikania micrantha_inhibits melanin production
14,z. montanum koen,,,,,,,,,sideritis cypria_antioxidant
15,,,,,,,,,,s. cypria_antioxidant
16,,,,,,,,,,zingiber montanum koen_cytotoxicity
17,,,,,,,,,,zingiber montanum koen_free radical scavenging
