,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,cannabis sativa l. ssp. indica(lamarck) e. small & cronquist,cannabis sativa,a. robustus,xtriticale,,,,,,
1,zea mays l. ssp.mays,zea mays,homo erectus,secale,,,,,,
2,pelargonium hortense cv. 'marthawashington,pelargonium hortense,,m. balbisiana,,,,,,
3,triticum,triticum,,acernegundo,,,,,,
4,musa x paradisiaca,musa,,blighia,,,,,,
5,musa acuminata,musa acuminata,,carnegia,,,,,,
6,elymus smithii,elymus,,penstemon,,,,,,
7,ribes,ribes,,sanguinaria,,,,,,
8,xanthium,xanthium,,cepa,,,,,,
9,,,,agrostis,,,,,,
