,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,zanthoxylum monophyllumtul,zanthoxylum monophyllumtul,coptidis rhizoma,c. fenestratum,zanthoxylum monophyllumtul_dark vomitus,,,,,
1,phellodendron amurense,phellodendron amurense,,annickia chlorantha (oliv.) setten &maas,zanthoxylum monophyllumtul_eye infections,,,,,
2,p. chinense,p. chinense,,enantia chlorantha oliv,,,,,,
3,tinospora cordifolia,tinospora cordifolia,,annickia pilosa (exell) setten & maas,,,,,,
4,tinospora cordifolia) (willd.) miers,xanthorhizasimplicissima,,enantia pilosa exell,,,,,,
5,tinospora,chelidoniummajus,,annickia polycarpa (dc.) setten &maas ex i. m. turner,,,,,,
6,xanthorhizasimplicissima,berberis aristata,,enantiapolycarpa (dc.) engl. & diels,,,,,,
7,chelidoniummajus,b. aquifolium,,coelocline polycarpa a.dc,,,,,,
8,berberis aristata,b. asiatica,,xylopia macrocarpa a.chev,,,,,,
9,berberis,b. croatica,,rollinia mucosa (jacq.) baill,,,,,,
10,b. aristata,b. thunbergii,,xylopia polycarpa (dc.) oliv,,,,,,
11,berberis aristata dc,b. vulgaris,,berberisglauca benth,,,,,,
12,b. aquifolium,berberis aetnensis c.presl,,mahonia leschenaultii (wall.ex wight & arn.) takeda,,,,,,
13,berberis aquifolium pursh,berberis amurensis rupr,,berberis heterophylla juss. expoir,,,,,,
14,b. asiatica,berberis aristata dc,,berberis buxifolia lam,,,,,,
15,berberis asiatica roxb. ex dc,berberis asiatica roxb. ex dc,,mahonia acanthifolia wall. exg.don,,,,,,
16,b. croatica,berberis barandana vidal,,leontice thalictroides l,,,,,,
17,berberis croatica mart. ex schult. &schult.f,berberis beaniana c. k. schneid,,mahonia griffithii,,,,,,
18,b. thunbergii,berberis chitria buch.-ham. ex lindl,,,,,,,,
19,berberis thunbergii dc,berberis concinna hook.f,,,,,,,,
20,b. vulgaris,berberis congestiflora gay,,,,,,,,
21,berberis vulgaris l,berberis coriaria royle ex lindl,,,,,,,,
22,berberis aetnensis c.presl,berberis croatica mart. ex schult. &schult.f,,,,,,,,
23,berberis amurensis rupr,berberis darwinii hook,,,,,,,,
24,berberis barandana vidal,berberis densiflora raf,,,,,,,,
25,berberis beaniana c. k. schneid,berberis floribunda wall. ex g.don,,,,,,,,
26,berberis chitria buch.-ham. ex lindl,berberis fortunei lindl,,,,,,,,
27,berberis concinna hook.f,berberis guimpelii k. koch & c. d.bouche,,,,,,,,
28,berberis congestiflora gay,berberis heteropoda schrank,,,,,,,,
29,berberis coriaria royle ex lindl,berberis himalaica ahrendt,,,,,,,,
30,berberis darwinii hook,berberis horrida gay,,,,,,,,
31,berberis densiflora raf,berberis iliensis popov,,,,,,,,
