,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,satureja montana l,satureja montana l,,satureja cuneifolia ten,,,,satureja montana l_antimicrobial,satureja montana l_antidiarrhoeal,satureja cuneifolia ten_antimicrobial
1,satureja montana,salvia officinalis l,,s. montana subsp. pisidica,,,,satureja montana l_antioxidant,salvia officinalis l_anti-inflammatory,salvia officinalis l_healing of different diseases
2,satureja,rosmarinus officinalis l,,satureja l,,,,satureja montana l_antifungal,salvia officinalis l_antioxidant,rosmarinus officinalis l_antimicrobial
3,salvia officinalis l,,,calamintha miller,,,,rosmarinus officinalis l_analgesic,salvia officinalis l_stimulant,
4,rosmarinus officinalis l,,,micromeriabentham,,,,rosmarinus officinalis l_emmenagogue,salvia officinalis l_antimicrobial,
5,,,,acinos miller,,,,rosmarinus officinalis l_digestive,salvia officinalis l_antispasmodic,
6,,,,clinopodium l,,,,rosmarinus officinalis l_cholagogue,,
7,,,,salvia offficinalis l,,,,rosmarinus officinalis l_stimulant,,
8,,,,,,,,rosmarinus officinalis l_improving memory,,
9,,,,,,,,rosmarinus officinalis l_nervine,,
10,,,,,,,,rosmarinus officinalis l_diuretic,,
11,,,,,,,,rosmarinus officinalis l_carminative,,
12,,,,,,,,rosmarinus officinalis l_rubifacient,,
