,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,cryptantha,cryptantha,,cryptanthamilobakeri,,,,,,
1,solanum tuberosum,solanum tuberosum,,solanummelongena,,,,,,
2,solanum,solanum nigrum,,begonia,,,,,,
3,solanum nigrum,solanum,,solanumesculentum,,,,,,
4,quercus,quercus,,,,,,,,
5,aster,aster,,,,,,,,
6,rhododendron,rhododendron,,,,,,,,
7,magnolia,magnolia,,,,,,,,
8,chrysanthemum,chrysanthemum,,,,,,,,
9,petunia,petunia,,,,,,,,
10,garcinia,garcinia,,,,,,,,
11,convolvulus argentateus,convolvulus argentateus foliis ovatisdivisis basi truncatis,,,,,,,,
12,triticum,triticum,,,,,,,,
13,triticum aestivum,triticum aestivum,,,,,,,,
14,zea mays l,zea mays l,,,,,,,,
15,lycopersicon esculentum (l.) miller,l,,,,,,,,
16,lycopersicon,lycopersicon esculentum (l.) miller,,,,,,,,
