,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,veronica,veronica officinalis l,,veronicaofficinalis,veronica officinalis l_stomach ulcers,veronica officinalis l_cardiovascular disorders,veronica_respiratory affections,veronica officinalis l_diuretic,veronica officinalis l_appetizer,v. persica poir_cytostatic
1,v. officinalis,veronica anagallis-aquatica l,,veronica l,veronica officinalis l_rheumatism,veronica officinalis l_nervous disorders,"v. officinalis_nervous, cardiovascular and metabolism system disorders",veronica officinalis l_hypocholesterolemic,veronica anagallis-aquatica l_cytotoxic,veronica officinalis_respiratory tract
2,veronica officinalis,veronica persica poir,,,veronica officinalis l_anemia,veronica officinalis l_metabolism disorders,veronica officinalis_rheumatic complaints,veronica officinalis l_antiscorbutic,veronica thymoides p.h.davis subsp. pseudocinerea m.a.fisch_cytotoxic,veronica officinalis_cytotoxic
3,veronica officinalis l,veronica thymoides p.h.davis subsp. pseudocinerea m.a.fisch,,,veronica officinalis l_wounds,,veronica officinalis_cough,veronica officinalis l_wound healing,,veronica officinalis_metabolism
4,veronica anagallis-aquatica l,veronica cymbalaria bodard,,,veronica officinalis l_skin diseases,,veronica officinalis_catarrh,veronica officinalis l_hepatoprotective,,veronica officinalis_cardiovascular system
5,v. anagallis-aquatica,veronica hederifolia l,,,veronica officinalis l_bronchitis,,veronica officinalis_asthma,veronica officinalis l_hypolipemic,,veronica officinalis_nervous system
6,v. persica poir,veronica pectinata l,,,veronica officinalis l_kidney diseases,,veronica officinalis_tonsillitisi,veronica officinalis l_antitussive,,
7,v. persica,veronica polita fr,,,veronica officinalis l_lung diseases,,veronica officinalis_pharyngitis,veronica officinalis l_expectorant,,
8,v. thymoidesp.h.davis subsp. pseudocinerea m.a.fisch,veronica bellidioides l,,,veronica officinalis l_respiratory ailments,,veronica officinalis_coughs,veronica officinalis l_anti-inflammatory,,
9,v. cymbalaria bodard,veronica kellereri degen & urum,,,veronica officinalis l_inflammatory conditions,,,veronica officinalis l_antiulcerous,,
10,v. hederifolia l,veronica vindobonensis (m.a.fisch.) m.a.fisch,,,veronica anagallis-aquatica l_rheumatic pain,,,veronica anagallis-aquatica l_cytostatic,,
11,v. pectinata l. var. glandulosa,veronica beccabunga l,,,veronica anagallis-aquatica l_hernia,,,veronica persica poir_anti-inflammatory,,
12,v. polita fr,veronica rhodopea degen ex stoj. & stef,,,veronica anagallis-aquatica l_abdominal pain,,,veronica persica poir_radical scavenging,,
13,v. bellidioidesl,veronica austriaca l,,,veronica anagallis-aquatica l_influenza,,,veronica persica poir_cytotoxic,,
14,v. kellereri degen & urum,veronica chamaedrys l,,,veronica anagallis-aquatica l_laryngopharyngitis,,,veronica thymoides p.h.davis subsp. pseudocinerea m.a.fisch_cytostatic,,
15,v. vindobonensis (m.a.fisch. )m.a.fisch,,,,veronica anagallis-aquatica l_hemoptysis,,,veronica cymbalaria bodard_anti-inflammatory,,
16,v. beccabunga l,,,,,,,veronica cymbalaria bodard_radical scavenging,,
17,v. rhodopea degen ex stoj.& stef,,,,,,,veronica cymbalaria bodard_cytotoxic,,
18,v. austriaca l,,,,,,,veronica hederifolia l_anti-inflammatory,,
19,veronica chamaedrys,,,,,,,veronica hederifolia l_radical scavenging,,
20,v. chamaedrys l,,,,,,,veronica hederifolia l_cytotoxic,,
21,v. chamaedrys,,,,,,,veronica pectinata l_anti-inflammatory,,
22,,,,,,,,veronica pectinata l_radical scavenging,,
23,,,,,,,,veronica pectinata l_cytotoxic,,
24,,,,,,,,veronica polita fr_anti-inflammatory,,
25,,,,,,,,veronica polita fr_radical scavenging,,
26,,,,,,,,veronica polita fr_cytotoxic,,
27,,,,,,,,veronica bellidioides l_antioxidant,,
28,,,,,,,,veronica kellereri degen & urum_antioxidant,,
29,,,,,,,,veronica vindobonensis (m.a.fisch.) m.a.fisch_antioxidant,,
30,,,,,,,,veronica beccabunga l_antioxidant,,
31,,,,,,,,veronica rhodopea degen ex stoj. & stef_antioxidant,,
32,,,,,,,,veronica austriaca l_antioxidant,,
