,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,scrophularia lucida,scrophularia lucida l,,s. striatavia,scrophularia lucida l_cancer,scrophularia lucida l_inflammation,scrophularia lucida_tumor,scrophularia oldhamii oliv_anti-inflammatory,scrophularia lucida l_anti-inflammatory,scrophularia oldhamii oliv_antipyretic
1,scrophularia lucida l,scrophularia ningpoensis hemsl,,,scrophularia ningpoensis hemsl_skin disorders,scrophularia ningpoensis hemsl_cough,scrophularia lucida l_leukemia,,scrophularia lucida l_antibiotic,scrophularia grossheimii schischkin_diuretic
2,scrophularia,scrophularia auriculata l,,,scrophularia ningpoensis hemsl_febrile diseases,scrophularia ningpoensis hemsl_conjunctivitis,scrophularia ningpoensis hemsl_conjunctivits,,scrophularia ningpoensis hemsl_antipyretic,scrophularianodosa l_diuretic
3,s. lucida l,scrophularia canina l,,,scrophularia ningpoensis hemsl_inflammatory diseases,scrophularia oldhamii oliv_inflammatory disorders,scrophularia ningpoensis hemsl_coughdue to exhaustion,,scrophularia ningpoensis hemsl_anti-inflammatory,scrophularianodosa l_wound healing
4,s. lucida,scrophularia variegata m. bieb,,,scrophularia ningpoensis hemsl_constipation,scrophularia oldhamii oliv_wound healing,scrophularia ningpoensis hemsl_eruptions,,scrophularia auriculata l_anti-inflammatory,scrophularia depauperata boiss_diuretic
5,scrophularia ningpoensis hemsl,scrophularia striata boiss,,,scrophularia auriculata l_inflammatory disorders,scrophularia oldhamii oliv_skin ailments,scrophularianodosa l_eruptive skin diseases,,scrophularia auriculata l_antibiotic,scrophularia cryptophilaboiss. et. heldr. boiss_diuretic
6,scrophularia auriculata l,scrophularia oldhamii oliv,,,scrophularia auriculata l_wound healing,scrophularia grossheimii schischkin_inflammatory disorders,scrophularianodosa l_eczema,,scrophularia canina l_anti-inflammatory,scrophularia floribunda boiss. et. bal_diuretic
7,scrophularia canina l,scrophularia grossheimii schischkin,,,scrophularia auriculata l_skin ailments,scrophularia grossheimii schischkin_wound healing,scrophularianodosa l_psoriasis,,scrophularia canina l_antibiotic,s. oxysepala_anti-tumor
8,scrophularia variegata m. bieb,scrophularia nodosa l,,,scrophularia canina l_inflammatory disorders,scrophularia grossheimii schischkin_skin ailments,scrophularianodosa l_hemorrhoids,,scrophularia variegata m. bieb_anti-inflammatory,
9,s. variegata,scrophularia depauperata boiss,,,scrophularia canina l_wound healing,scrophularia nodosa l_inflammatory disorders,scrophularianodosa l_pruritus,,scrophularia variegata m. bieb_antibiotic,
10,scrophularia striata boiss,scrophularia cryptophila boiss. et. heldr. boiss,,,scrophularia canina l_skin ailments,scrophularia nodosa l_wound healing,scrophularia depauperata boiss_eruptive skin diseases,,scrophularia striata boiss_anti-inflammatory,
11,scrophularia oldhamii oliv,scrophularia floribunda boiss. et. bal,,,scrophularia variegata m. bieb_inflammatory disorders,scrophularia nodosa l_skin ailments,scrophularia depauperata boiss_eczema,,scrophularia striata boiss_antibiotic,
