,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,cannabis,cannabis sativa l,,can-nabis,,,cannabis_rabies,,,cannabis_narcotic
1,cannabis sativa l,cannabis,,canna-bis,,,cannabis_constipation,,,cannabis_psychoactive
2,juniperus communis subsp. alpina (suter) celak,juniperus communis subsp,,,,,cannabis_cholera,,,cannabis_psychotropic
3,juniperus,j. nana,,,,,cannabis_tetanus,,,cannabis_painkiller
4,juniperus communis,juniperus,,,,,cannabis_insomnia,,,cannabis_healing
5,j. communis,j. communis,,,,,cannabis_malaria,,,cannabis_analgesic
6,j. nana,j. oxycedrus,,,,,cannabis_female problems,,,juniperus communis subsp. alpina (suter) celak_antioxidant
7,juniperus nana,juniperus nana,,,,,cannabis_rheu-matic pains,,,juniperus communis subsp. alpina (suter) celak_carminative
8,juniperus communis l,juniperus communis,,,,,cannabis_delirium tremens,,,juniperus communis subsp. alpina (suter) celak_antibacterial
9,juniperus sect. juniperus,juniperus communis l,,,,,cannabis_con-vulsions,,,juniperus communis subsp. alpina (suter) celak_hypoglycemic
10,j. oxycedrus,,,,,,cannabis_rheumatism,,,juniperus communis subsp. alpina (suter) celak_antiseptic
11,,,,,,,juniperus communis subsp. alpina (suter) celak_rheumatic complaints,,,
