,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aesculus californica,aesculus californica,,s. toxifera,,,strophanthus_heart attack,,aesculus californica_fish poison,strychnos_muscle relaxant
1,antiaris toxicaria,antiaris toxicaria,,apium graveolens,,,,,antiaris toxicaria_arrow poison,s. toxifera_muscle relaxant
2,chondrodendron tomentosum,chondrodendron tomentosum,,solandra spp,,,,,chondrodendron tomentosum_curare,chondrodendron tomentosum_muscle relaxant
3,chondrodendron,chrysanthemum cinerariifolium,,prunus spp,,,,,chondrodendron tomentosum_arrow poison,chondrodendron_muscle relaxant
4,chrysanthemum,cocculus spp,,helleborus niger,,,,,chrysanthemum cinerariifolium_insecticide,strychnos spp_muscle relaxant
5,chrysanthemum cinerariifolium,conium maculatum,,codiaeum spp,,,,,cocculus spp_arrow poison,drimia maritima_emetics
6,cocculus spp,croton setigerus,,cyclamen spp,,,,,conium maculatum_fish poison,drimia maritima_expectorants
7,conium maculatum,derris elliptica,,narcissus pseudonarcissus,,,,,conium maculatum_arrow poison,drimia maritima_diuretics
8,croton setigerus,derris spp,,daphne mezereum,,,,,croton setigerus_fish poison,
9,derris,dioscorea spp,,dieffenbachia spp,,,,,derris elliptica_insecticide,
10,derris spp,drimia maritima,,sambucus spp,,,,,derris elliptica_fish poison,
11,dioscorea spp,duboisia hopwoodii,,colocasia spp,,,,,derris spp_insecticide,
12,drimia maritima,echinocystis fabacea,,hedera helix,,,,,dioscorea spp_arrow poison,
13,duboisia hopwoodii,eupatorium spp,,ficus spp,,,,,drimia maritima_rodenticide,
14,echinocystis fabacea,hippomane mancinella,,digitalis purpurea,,,,,duboisia hopwoodii_insecticide,
15,eupatorium spp,hura crepitans,,mirabilis jalapa,,,,,echinocystis fabacea_fish poison,
16,hippomane mancinella,ipomoea quamoclit,,laburnum anagyroides,,,,,eupatorium spp_insecticide,
17,hura crepitans,jacquinia spp,,ilex spp,,,,,hippomane mancinella_arrow poison,
18,ipomoea quamoclit,liquidambar styraciflua,,hyacinthus orientalis,,,,,hura crepitans_fish poison,
19,jacquinia spp,lonchocarpus spp,,hydrangea spp,,,,,ipomoea quamoclit_insecticide,
20,liquidambar styraciflua,lomatium dissectum,,iris spp,,,,,jacquinia spp_arrow poison,
21,lonchocarpus spp,lycopus spp,,delphinium spp,,,,,liquidambar styraciflua_insecticide,
22,lonchocarpus,manihot esculenta,,eriobotrya japonica,,,,,lonchocarpus spp_insecticide,
23,lomatium dissectum,melilotus spp,,convallaria majalis,,,,,lonchocarpus spp_fish poison,
24,lycopus spp,nicotiana spp,,phoradendron spp,,,,,lomatium dissectum_fish poison,
25,manihot esculenta,papaver nudicaule,,aconitum spp,,,,,lycopus spp_fish poison,
26,melilotus spp,patinoa sphaerocarpa,,ipomoea violacea,,,,,manihot esculenta_fish poison,
27,nicotiana spp,paullinia spp,,solanum spp,,,,,melilotus spp_rodenticide,
28,papaver nudicaule,phyllanthus spp,,quercus spp,,,,,nicotiana spp_insecticide,
29,patinoa sphaerocarpa,piper geniculatum,,nerium oleander,,,,,papaver nudicaule_arrow poison,
30,paullinia spp,piscidia piscipula,,pastinaca sativa,,,,,patinoa sphaerocarpa_fish poison,
31,phyllanthus spp,ranunculus spp,,philodendron spp,,,,,paullinia spp_fish poison,
32,piper geniculatum,ruta graveolens,,pieris japonica,,,,,phyllanthus spp_fish poison,
33,piscidia piscipula,sapindus saponarius,,euphorbia pulcherrima,,,,,piper geniculatum_arrow poison,
34,ranunculus spp,sapium biloculare,,papaver spp,,,,,piscidia piscipula_fish poison,
35,ruta graveolens,sebastiana palmeri,,solanum tuberosum,,,,,ranunculus spp_arrow poison,
36,sapindus saponarius,serjania spp,,tulipa spp,,,,,ruta graveolens_insecticide,
37,sapium biloculare,smilacina sessilifolia,,wisteria spp,,,,,sapindus saponarius_fish poison,
38,sebastiana palmeri,spigelia fruticulosa,,taxus spp,,,,,sapium biloculare_fish poison,
39,serjania spp,strychnos spp,,primula obconica,,,,,sebastiana palmeri_fish poison,
40,smilacina sessilifolia,strophanthus gratus,,ligustrum vulgare,,,,,serjania spp_fish poison,
41,spigelia fruticulosa,strophanthus spp,,rhododendron spp,,,,,smilacina sessilifolia_fish poison,
42,strychnos,tanacetum vulgare,,rheum rhaponticum,,,,,spigelia fruticulosa_arrow poison,
43,strychnos spp,tephrosia piscatoria,,euphorbia spp,,,,,strychnos spp_curare,
44,strophanthus,thevetia peruviana,,lathyrus odoratus,,,,,strychnos spp_arrow poison,
45,strophanthus gratus,umbellularia californica,,lycopersicon esculentum,,,,,strophanthus gratus_ouabain,
46,tanacetum vulgare,wikstroemia spp,,acokantheraschimper,,,,,strophanthus gratus_arrow poison,
47,tephrosia piscatoria,xanthoxylum clava-herculis,,a. deflexa,,,,,strophanthus spp_kombi,
48,thevetia peruviana,yucca glauca,,anemone spp,,,,,strophanthus spp_arrow poison,
49,umbellularia californica,,,anomospermum spp,,,,,tanacetum vulgare_insecticide,
50,wikstroemia spp,,,capsicum annuum,,,,,tephrosia piscatoria_fish poison,
51,xanthoxylum clava-herculis,,,colliguaja odorifera,,,,,thevetia peruviana_fish poison,
52,yucca glauca,,,chondrodendron spp,,,,,umbellularia californica_fish poison,
53,,,,cynanchum macrophyllum,,,,,wikstroemia spp_fish poison,
54,,,,delphinium elatum,,,,,xanthoxylum clava-herculis_insecticide,
55,,,,dieffenbachia seguine,,,,,yucca glauca_arrow poison,
