,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,myroxylon balsamum,myroxylon balsamum,garcinia hanburyi,myroxylonbalsamum,,myroxylon balsamum_persistent sores,myroxylonbalsamum_sores,,,
1,rhus vernicifera,rhus vernicifera,angelica archangelica,asafetida,,rhus vernicifera_allergic reaction,,,,
2,rhus,boswellia carteri,michelia campaca,ascophyllum spp,,,,,,
3,boswellia carteri,boswellia fiereana,,furcellaran fastigiata,,,,,,
4,b. fiereana,commiphora spp,,dipterocarp,,,,,,
5,commiphora spp,ferula assafoetida,,solanum tuberosum,,,,,,
6,ferula assafoetida,gelidium spp,,triticum spp,,,,,,
7,gelidium spp,acacia senegal,,dioscorea spp,,,,,,
8,acacia senegal,ceratonia siliqua,,angelica archangelic,,,,,,
9,ceratonia siliqua,chondrus crispus,,philodendron rhizomecamphor,,,,,,
10,chondrus crispus,acacia catechu,,michelia campac,,,,,,
11,acacia catechu,anogeissus latifolia,,annona,,,,,,
12,anogeissus latifolia,cyamopsis tetragonolobus,,,,,,,,
13,cyamopsis tetragonolobus,sterculia urens,,,,,,,,
14,sterculia urens,larix occidentalis,,,,,,,,
15,larix occidentalis,astragalus gummifer,,,,,,,,
16,astragalus gummifer,opopanax chironium,,,,,,,,
17,opopanax chironium,pinus australis,,,,,,,,
18,pinus australis,abies balsamea,,,,,,,,
19,abies balsamea,pistacia lentiscus,,,,,,,,
20,pistacia lentiscus,pinus succinifer,,,,,,,,
21,pinus succinifer,hymenaea,,,,,,,,
22,hymenaea,hopea,,,,,,,,
23,hopea,dracaena draco,,,,,,,,
24,dracaena draco,styrax benzoin,,,,,,,,
25,styrax benzoin,dioscorea bulbifera,,,,,,,,
26,dioscorea bulbifera,roystonea oleracea,,,,,,,,
27,roystonea oleracea,maranta arundinacea,,,,,,,,
28,maranta arundinacea,encephalartos altensteinii,,,,,,,,
29,encephalartos altensteinii,manihot esculenta,,,,,,,,
30,manihot esculenta,xanthosoma atrovirens,,,,,,,,
31,xanthosoma atrovirens,zea mays,,,,,,,,
32,zea mays,dioscorea trifida,,,,,,,,
33,dioscorea trifida,colocasia esculenta,,,,,,,,
34,colocasia esculenta,curcuma angustifolia,,,,,,,,
35,curcuma angustifolia,tacca leontopetaloides,,,,,,,,
36,tacca leontopetaloides,cyrtosperma chamissonis,,,,,,,,
37,tacca,alocasia macrorhiza,,,,,,,,
38,cyrtosperma chamissonis,arenga pinnata,,,,,,,,
39,alocasia macrorhiza,dioscorea alata,,,,,,,,
40,arenga pinnata,cycas revoluta,,,,,,,,
41,dioscorea alata,encephalartos caffer,,,,,,,,
42,cycas revoluta,canna edulis,,,,,,,,
43,encephalartos caffer,oryza sativa,,,,,,,,
44,canna edulis,caryota urens,,,,,,,,
45,oryza sativa,cycas circinalis,,,,,,,,
46,caryota urens,metroxylon sagu,,,,,,,,
47,cycas circinalis,dioscorea rotundata,,,,,,,,
48,metroxylon sagu,dioscorea cayenensis,,,,,,,,
49,dioscorea rotundata,robinia pseudoacacia,,,,,,,,
50,dioscorea cayenensis,hibiscus abelomoschus,,,,,,,,
51,robinia pseudoacacia,pimpinella anisum,,,,,,,,
52,hibiscus abelomoschus,amyris balsamifera,,,,,,,,
53,pimpinella anisum,ocimum basilicum,,,,,,,,
54,amyris balsamifera,pimenta racemosa,,,,,,,,
55,ocimum basilicum,citrus aurantium,,,,,,,,
56,pimenta racemosa,prunus amygdalus,,,,,,,,
57,citrus,aniba rosqedora,,,,,,,,
58,citrus aurantium,cytisus scoparius,,,,,,,,
59,prunus amygdalus,barosma betulina,,,,,,,,
60,aniba rosqedora,acorus calamus,,,,,,,,
61,cytisus scoparius,cinnamomum camphora,,,,,,,,
62,barosma betulina,dianthus spp,,,,,,,,
63,acorus calamus,cinnamomum cassia,,,,,,,,
64,cinnamomum camphora,thuja occidentalis,,,,,,,,
65,dianthus spp,juniperus virginiana,,,,,,,,
66,cinnamomum cassia,salvia hispanica,,,,,,,,
67,thuja occidentalis,cymbopogon nardus,,,,,,,,
68,juniperus virginiana,salvia sclarea,,,,,,,,
69,salvia hispanica,mentha arvensis,,,,,,,,
70,cymbopogon nardus,eucalyptus spp,,,,,,,,
71,salvia sclarea,lavandula stoechas,,,,,,,,
72,mentha arvensis,gardenia spp,,,,,,,,
73,eucalyptus spp,pelargonium spp,,,,,,,,
74,lavandula stoechas,zingiber officinalis,,,,,,,,
75,gardenia spp,marrubium vulgare,,,,,,,,
76,gardenia,acacia farnesiana,,,,,,,,
77,pelargonium spp,hyacinthus orientalis,,,,,,,,
78,zingiber officinalis,hyssopus officinalis,,,,,,,,
79,marrubium vulgare,jasminum grandiflorum,,,,,,,,
80,acacia farnesiana,cistus ladaniferus,,,,,,,,
81,hyacinthus orientalis,lavandula hybrida,,,,,,,,
82,hyssopus officinalis,lavandula officinalis,,,,,,,,
83,jasminum grandiflorum,citrus limon,,,,,,,,
84,cistus ladaniferus,bursera spp,,,,,,,,
85,lavandula hybrida,origanum majorana,,,,,,,,
86,lavandula officinalis,reseda odorata,,,,,,,,
87,citrus limon,narcissus spp,,,,,,,,
88,bursera,citrus spp,,,,,,,,
89,bursera spp,iris florentina,,,,,,,,
90,origanum majorana,rosa damascena,,,,,,,,
91,reseda odorata,cymbopogon martinii,,,,,,,,
92,narcissus spp,pogostemon cablin,,,,,,,,
93,citrus spp,mentha pulegium,,,,,,,,
94,iris florentina,mentha x piperita,,,,,,,,
95,iris,pinus palustris,,,,,,,,
96,rosa damascena,anthemis nobilis,,,,,,,,
97,cymbopogon martinii,rosa centifolia,,,,,,,,
98,pogostemon cablin,rosmarinus officinalis,,,,,,,,
99,mentha pulegium,aniba perutilus,,,,,,,,
100,mentha x piperita,crocus sativus,,,,,,,,
101,pinus palustris,santalum album,,,,,,,,
102,anthemis nobilis,mentha spicata,,,,,,,,
103,rosa centifolia,nardostachys grandiflora,,,,,,,,
104,rosmarinus officinalis,melissa officinalis,,,,,,,,
105,aniba perutilus,thymus spp,,,,,,,,
106,crocus sativus,polianthes tuberosa,,,,,,,,
107,santalum album,valeriana officinalis,,,,,,,,
108,mentha spicata,vanilla planifolia,,,,,,,,
109,nardostachys grandiflora,verbena triphylla,,,,,,,,
110,melissa officinalis,vetiveria zizanioides,,,,,,,,
111,thymus spp,viola odorata,,,,,,,,
112,polianthes tuberosa,gaultheria procumbens,,,,,,,,
113,valeriana officinalis,hamamelis virginiana,,,,,,,,
114,vanilla planifolia,chenopodium ambrosioides,,,,,,,,
115,verbena triphylla,artemisia absinthium,,,,,,,,
116,vetiveria zizanioides,cananga odorata,,,,,,,,
117,viola odorata,,,,,,,,,
