,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,mangifera odorata,mangifera odorata,syzygium jambos,carissa grandiflora,,,,,,
1,artocarpus hupargyrea,artocarpus hupargyrea,syzygium javanicum,eugenia malaccensis,,,,,,
2,lansium domesticum,lansium domesticum,,syzgium jambos,,,,,,
3,citrus limon,citrus limon,,syzgium javanicum,,,,,,
4,citrus,citrus aurantiifolia,,oxalis,,,,,,
5,citrus aurantiifolia,citrus limonia,,passiflora maliformis,,,,,,
6,citrus limonia,elaeagnus philippensis,,manilkara zapote,,,,,,
7,elaeagnus philippensis,litchi chinensis,,stellaria media,,,,,,
8,litchi chinensis,dimocarpus longan,,verbena,,,,,,
9,dimocarpus longan,eriobotrya japonica,,,,,,,,
10,eriobotrya japonica,flacourtia inermis,,,,,,,,
11,flacourtia inermis,lucuma obovata,,,,,,,,
12,flacourtia,solanum quitoense,,,,,,,,
13,lucuma obovata,diospyros discolor,,,,,,,,
14,solanum quitoense,eugenia dombeyi,,,,,,,,
15,diospyros discolor,syzygium malaccensis,,,,,,,,
16,eugenia dombeyi,carica papaya,,,,,,,,
17,syzygium malaccensis,mammea americana,,,,,,,,
18,carica papaya,melicocca bijugatus,,,,,,,,
19,mammea americana,citrus reticulata,,,,,,,,
20,melicocca bijugatus,hancornia speciosa,,,,,,,,
21,citrus reticulata,mangifera indica,,,,,,,,
22,hancornia speciosa,mangifera foetida,,,,,,,,
23,mangifera indica,garcinia mangostana,,,,,,,,
24,mangifera foetida,crataegus spp,,,,,,,,
25,garcinia mangostana,passiflora spp,,,,,,,,
26,garcinia,artocarpus odoratissima,,,,,,,,
27,crataegus spp,citrus hystrix,,,,,,,,
28,passiflora spp,spondias purpurea,,,,,,,,
29,artocarpus odoratissima,phyllanthus distichus,,,,,,,,
30,citrus hystrix,olea europaea,,,,,,,,
31,spondias purpurea,citrus x nobilis,,,,,,,,
32,phyllanthus distichus,citrus aurantium,,,,,,,,
33,olea europaea,citrus sinensis,,,,,,,,
34,citrus x nobilis,spondias cytherea,,,,,,,,
35,citrus aurantium,carica pubescens,,,,,,,,
36,citrus sinensis,passiflora edulis,,,,,,,,
37,spondias cytherea,bactris gasipaes,,,,,,,,
38,carica pubescens,guilielma utilis,,,,,,,,
39,passiflora edulis,eugenia klotzschiana,,,,,,,,
40,bactris gasipaes,ananas comosus,,,,,,,,
41,guilielma utilis,feijoa sellowiana,,,,,,,,
42,eugenia klotzschiana,annona squamosa,,,,,,,,
43,ananas comosus,eugenia uniflora,,,,,,,,
44,feijoa sellowiana,hylocereus spp,,,,,,,,
45,annona squamosa,eugenia luschnathiana,,,,,,,,
46,annona,musa x paradisiaca,,,,,,,,
47,eugenia uniflora,punica granatum,,,,,,,,
48,hylocereus spp,annona glabra,,,,,,,,
49,eugenia luschnathiana,annona scleroderma,,,,,,,,
50,musa x paradisiaca,nephelium mutabile,,,,,,,,
51,punica granatum,citrus grandis,,,,,,,,
52,annona glabra,macadamia ternifolia,,,,,,,,
53,annona scleroderma,nephelium lappaceum,,,,,,,,
54,nephelium mutabile,flacourtia indica,,,,,,,,
55,citrus grandis,flacourtia rukam,,,,,,,,
56,macadamia ternifolia,manilkara zapota,,,,,,,,
57,nephelium lappaceum,zalacca edulis,,,,,,,,
58,flacourtia indica,sandoricum koetjape,,,,,,,,
59,flacourtia rukam,pouteria sapota,,,,,,,,
60,manilkara zapota,diospyros digyna,,,,,,,,
61,zalacca edulis,calocarpum viride,,,,,,,,
62,sandoricum koetjape,casimiroa edulis,,,,,,,,
63,pouteria sapota,lucuma salicifolia,,,,,,,,
64,diospyros digyna,annona purpurea,,,,,,,,
65,calocarpum viride,annona spp,,,,,,,,
66,casimiroa edulis,chrysophyllum cainito,,,,,,,,
67,lucuma salicifolia,averrhoa carambola,,,,,,,,
68,annona purpurea,tamarindus indica,,,,,,,,
69,annona spp,physalis ixocarpa,,,,,,,,
70,chrysophyllum cainito,cyphomandra betacea,,,,,,,,
71,averrhoa carambola,poncirus trifoliata,,,,,,,,
72,tamarindus indica,opuntia spp,,,,,,,,
73,physalis ixocarpa,doryalis caffra,,,,,,,,
74,cyphomandra betacea,eugenia uvalha,,,,,,,,
75,poncirus trifoliata,spondias dulcis,,,,,,,,
76,opuntia spp,clausena lansium,,,,,,,,
77,doryalis caffra,syzygium aqueum,,,,,,,,
78,eugenia uvalha,syzygium samarangense,,,,,,,,
79,spondias dulcis,malpighia punicifolia,,,,,,,,
80,clausena lansium,chlorogalum pomeridianum,,,,,,,,
81,syzygium aqueum,sagittaria latifolia,,,,,,,,
82,syzygium samarangense,balsamorhiza spp,,,,,,,,
83,malpighia punicifolia,xerophyllum tenax,,,,,,,,
84,malpighia,lomatium spp,,,,,,,,
85,chlorogalum pomeridianum,polygonum bistortoides,,,,,,,,
86,sagittaria latifolia,lewisia rediviva,,,,,,,,
87,balsamorhiza spp,orobanche spp,,,,,,,,
88,xerophyllum tenax,arctium minus,,,,,,,,
89,lomatium spp,sparganium eurycarpum,,,,,,,,
90,polygonum bistortoides,calypso bulbosa,,,,,,,,
91,lewisia rediviva,camassia spp,,,,,,,,
92,orobanche spp,typha spp,,,,,,,,
93,arctium minus,agave utahensis,,,,,,,,
94,sparganium eurycarpum,stellaria spp,,,,,,,,
95,calypso bulbosa,cichorium intybus,,,,,,,,
96,camassia spp,nuphar luteum,,,,,,,,
97,typha spp,heracleum lanatum,,,,,,,,
98,agave utahensis,taraxacum officinale,,,,,,,,
99,stellaria spp,zostera marina,,,,,,,,
100,cichorium intybus,oenothera hookeri,,,,,,,,
101,nuphar luteum,tragopogon spp,,,,,,,,
102,heracleum lanatum,smilacina racemosa,,,,,,,,
103,taraxacum officinale,erythronium spp,,,,,,,,
104,zostera marina,fritillaria spp,,,,,,,,
105,oenothera hookeri,smilax californica,,,,,,,,
106,tragopogon spp,frasera spp,,,,,,,,
107,smilacina racemosa,stachys palustris,,,,,,,,
108,erythronium spp,orogenia spp,,,,,,,,
109,fritillaria spp,lilium spp,,,,,,,,
110,smilax californica,calochortus spp,,,,,,,,
111,frasera spp,microseris nutans,,,,,,,,
112,stachys palustris,cyperus esculentus,,,,,,,,
113,orogenia spp,potamogeton spp,,,,,,,,
114,lilium spp,elymus repens,,,,,,,,
115,calochortus spp,daucus pusillus,,,,,,,,
116,microseris nutans,phragmites australis,,,,,,,,
117,cyperus esculentus,platanthera dilatata,,,,,,,,
118,potamogeton spp,abronia latifolia,,,,,,,,
119,elymus repens,cakile edentula,,,,,,,,
120,daucus pusillus,lysichiton americanum,,,,,,,,
121,phragmites australis,dodecatheon spp,,,,,,,,
122,platanthera dilatata,claytonia spp,,,,,,,,
123,abronia latifolia,helianthus spp,,,,,,,,
124,cakile edentula,osmorhiza spp,,,,,,,,
125,lysichiton americanum,cirsium spp,,,,,,,,
126,dodecatheon spp,cardamine spp,,,,,,,,
127,claytonia spp,scirpus spp,,,,,,,,
128,helianthus spp,hydrophyllum occidentale,,,,,,,,
129,osmorhiza spp,brasenia schreberi,,,,,,,,
130,cirsium spp,daucus carota,,,,,,,,
131,cardamine spp,asarum spp,,,,,,,,
132,scirpus spp,brodiaea spp,,,,,,,,
133,hydrophyllum occidentale,glycyrrhiza lepidota,,,,,,,,
134,brasenia schreberi,allium spp,,,,,,,,
135,daucus carota,perideridia gairdneri,,,,,,,,
136,asarum spp,asparagus officinalis,,,,,,,,
137,brodiaea spp,aster ledophyllus,,,,,,,,
138,glycyrrhiza lepidota,balsamorhiza sagittata,,,,,,,,
139,allium spp,cleome serrulata,,,,,,,,
140,perideridia gairdneri,brassica nigra,,,,,,,,
141,asparagus,silene spp,,,,,,,,
142,asparagus officinalis,orobanche fasciculata,,,,,,,,
143,aster ledophyllus,scirpus validus,,,,,,,,
144,balsamorhiza sagittata,sanguisorba occcidentalis,,,,,,,,
145,cleome serrulata,kochia scoparia,,,,,,,,
146,brassica nigra,mollugo verticillata,,,,,,,,
147,silene spp,typha latifolia,,,,,,,,
148,orobanche fasciculata,malva spp,,,,,,,,
149,scirpus validus,beloperone californica,,,,,,,,
150,sanguisorba occcidentalis,rumex crispus,,,,,,,,
151,kochia scoparia,lamium amplexicaule,,,,,,,,
152,mollugo verticillata,eriogonum inflatum,,,,,,,,
153,typha latifolia,oenothera spp,,,,,,,,
154,malva spp,floerkea proserpinacoides,,,,,,,,
155,beloperone californica,thlaspi arvense,,,,,,,,
156,rumex crispus,erodium circutarium,,,,,,,,
157,lamium amplexicaule,epilobium angustifolium,,,,,,,,
158,eriogonum inflatum,salicornia spp,,,,,,,,
159,oenothera spp,solidago missouriensis,,,,,,,,
160,floerkea proserpinacoides,chenopodium spp,,,,,,,,
161,thlaspi arvense,,,,,,,,,
162,erodium circutarium,,,,,,,,,
163,epilobium angustifolium,,,,,,,,,
164,salicornia spp,,,,,,,,,
165,solidago missouriensis,,,,,,,,,
166,chenopodium spp,,,,,,,,,
