,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,dioscorea communis (l.) caddick & wilkin,dioscorea communis (l.) caddick & wilkin,horta,,,,,,,
1,echium italicum l,echium italicum l,greeceoriganum vulgare l,,,,,,,
2,erodium cicutarium,erodium cicutarium (l.) l'her,,,,,,,,
3,erodium cicutarium (l.) l'her,glebionis segetum (l.) fourr,,,,,,,,
4,glebionis segetum (l.) fourr,plantago lagopus l,,,,,,,,
5,plantago lagopus l,verbena officinalis l,,,,,,,,
6,verbena officinalis,scolymus hispanicus l,,,,,,,,
7,verbena officinalis l,muscari spreitzenhoferi (heldr.) h.r,,,,,,,,
8,scolymus hispanicus l,erodium cicutarium,,,,,,,,
9,muscari spreitzenhoferi (heldr.) h.r. wehrh,verbena officinalis,,,,,,,,
10,cynara cardunculus,cynara cardunculus hybrid,,,,,,,,
11,cynara cardunculus l,c. cardunculus,,,,,,,,
12,cynara scolymus l,cynara cardunculus,,,,,,,,
13,origanum vulgare,cynara scolymus l,,,,,,,,
14,origanum,origanum vulgare,,,,,,,,
15,origanum vulgare l,o. vulgare,,,,,,,,
16,o. vulgare,matricaria,,,,,,,,
17,matricaria,mentha,,,,,,,,
18,mentha,origanum,,,,,,,,
19,thymus,thymus,,,,,,,,
20,sideritis,sideritis,,,,,,,,
21,tilia,tilia,,,,,,,,
