,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,hypericum perforatum,hypericum perforatum,fucus vesiculosis,withamia somnifera,,,sanguinaria canadensis_gum disease,,,
1,allium sativum,allium sativum,cardamomum spp,azadiracta indica,,,sanguinaria canadensis_gingivitis,,,
2,sanguinaria canadensis,sanguinaria canadensis,,angelica chinensis,,,matricaria recutita_indigestion,,,
3,matricaria recutita,matricaria recutita,,angelica chinense,,,matricaria recutita_gingivitis,,,
4,echinacea,echinacea spp,,glycine max,,,matricaria recutita_insomnia,,,
5,echinacea spp,glycyrrhiza glabra,,bertholettia excelsa,,,matricaria recutita_heartburn,,,
6,glycyrrhiza glabra,portulaca oleracea,,,,,matricaria recutita_psoriasis,,,
7,portulaca oleracea,salvia officinalis,,,,,matricaria recutita_gum disease,,,
8,salvia officinalis,camellia sinensis,,,,,echinacea_hiv infection,,,
9,camellia sinensis,calendula officinalis,,,,,echinacea_pneumonia,,,
10,calendula,mentha piperita,,,,,echinacea_gingivitis,,,
11,calendula officinalis,krameria triandra,,,,,echinacea_lyme disease,,,
12,mentha piperita,urtica dioica,,,,,echinacea_laryngitis,,,
13,krameria triandra,melaleuca spp,,,,,echinacea spp_hiv infection,,,
14,urtica dioica,nasturtium officinale,,,,,echinacea spp_pneumonia,,,
15,melaleuca spp,pilocarpus spp,,,,,echinacea spp_gum disease,,,
16,nasturtium officinale,coleus forskohlii,,,,,echinacea spp_lyme disease,,,
17,pilocarpus spp,origanum vulgare,,,,,echinacea spp_laryngitis,,,
18,coleus forskohlii,viola spp,,,,,glycyrrhiza glabra_liver problems,,,
19,origanum vulgare,vaccinium myrtillus,,,,,glycyrrhiza glabra_hiv infection,,,
20,viola spp,capsella bursa-pastoris,,,,,glycyrrhiza glabra_gingivitis,,,
21,vaccinium myrtillus,apium graveolens,,,,,glycyrrhiza glabra_lyme disease,,,
22,capsella bursa-pastoris,perilla frutescens,,,,,glycyrrhiza glabra_heartburn,,,
23,apium graveolens,curcuma longa,,,,,glycyrrhiza glabra_menopause,,,
24,perilla frutescens,persea americana,,,,,glycyrrhiza glabra_gout,,,
25,curcuma longa,uncaria spp,,,,,glycyrrhiza glabra_psoriasis,,,
26,persea americana,prunus spp,,,,,glycyrrhiza glabra_gum disease,,,
27,uncaria spp,harpagophytum procumbens,,,,,glycyrrhiza glabra_prostate enlargement,,,
28,prunus spp,avena sativa,,,,,portulaca oleracea_heart disease,,,
29,harpagophytum procumbens,olea europea,,,,,portulaca oleracea_gingivitis,,,
30,avena sativa,ananas comosus,,,,,portulaca oleracea_multiple sclerosis,,,
31,olea europea,salix spp,,,,,portulaca oleracea_headache,,,
32,ananas comosus,cinchona spp,,,,,portulaca oleracea_psoriasis,,,
33,salix spp,ginkgo biloba,,,,,portulaca oleracea_gum disease,,,
34,cinchona,pueraria lobata,,,,,portulaca oleracea_high blood pressure,,,
35,cinchona spp,gaultheria procumbens,,,,,salvia officinalis_gum disease,,,
36,ginkgo,laurus nobilis,,,,,salvia officinalis_gingivitis,,,
37,ginkgo biloba,tanacetum parthenium,,,,,camellia sinensis_inflammatory bowel disease,,,
38,pueraria lobata,oenothera biennis,,,,,camellia sinensis_gum disease,,,
39,gaultheria procumbens,allium cepa,,,,,camellia sinensis_liver problems,,,
40,laurus nobilis,zingiber officinale,,,,,camellia sinensis_gingivitis,,,
41,tanacetum parthenium,capsicum spp,,,,,calendula_gum disease,,,
42,oenothera biennis,melissa officinalis,,,,,calendula_gingivitis,,,
43,allium cepa,tanacetum vulgare,,,,,calendula_insect bites & stings,,,
44,zingiber officinale,thymus vulgaris,,,,,calendula officinalis_gum disease,,,
45,capsicum spp,angelica archangelica,,,,,calendula officinalis_gingivitis,,,
46,melissa officinalis,eucalyptus spp,,,,,calendula officinalis_insect bites & stings,,,
47,tanacetum vulgare,anethum graveolens,,,,,mentha piperita_indigestion,,,
48,thymus vulgaris,foeniculum vulgare,,,,,mentha piperita_gingivitis,,,
49,angelica,gentiana officinalis,,,,,mentha piperita_headache,,,
50,angelica archangelica,carica papaya,,,,,mentha piperita_heartburn,,,
51,eucalyptus spp,amaranthus spp,,,,,mentha piperita_morning sickness,,,
52,eucalyptus,vitis vinifera,,,,,mentha piperita_nausea,,,
53,anethum graveolens,crataegus spp,,,,,mentha piperita_gum disease,,,
54,foeniculum vulgare,rosmarinus officinalis,,,,,mentha piperita_pain relief,,,
55,gentiana officinalis,cichorium intybus,,,,,krameria triandra_gum disease,,,
56,carica papaya,arachis hypogaea,,,,,krameria triandra_gingivitis,,,
57,amaranthus spp,symphytum officinale,,,,,urtica dioica_premenstrual syndrome,,,
58,vitis vinifera,plantago spp,,,,,urtica dioica_gingivitis,,,
59,crataegus spp,plantago ovata,,,,,urtica dioica_multiple sclerosis,,,
60,rosmarinus officinalis,hamamelis virginiana,,,,,urtica dioica_laryngitis,,,
61,cichorium intybus,aloe spp,,,,,urtica dioica_hives,,,
62,arachis hypogaea,ruscus aculeatus,,,,,urtica dioica_gout,,,
63,symphytum officinale,aesculus hippocastanum,,,,,urtica dioica_gum disease,,,
64,plantago spp,lycopersicon esculentum,,,,,urtica dioica_prostate enlargement,,,
65,plantago ovata,brassica oleracea,,,,,melaleuca spp_gum disease,,,
66,hamamelis virginiana,daucus carota,,,,,melaleuca spp_gingivitis,,,
67,aloe,crocus sativus,,,,,nasturtium officinale_gum disease,,,
68,aloe spp,valeriana officinalis,,,,,nasturtium officinale_gingivitis,,,
69,ruscus aculeatus,phaseolus spp,,,,,pilocarpus spp_glaucoma,,,
70,aesculus hippocastanum,trigonella foenum-graecum,,,,,coleus forskohlii_glaucoma,,,
71,lycopersicon esculentum,carthamus tinctorius,,,,,origanum vulgare_glaucoma,,,
72,brassica oleracea,sesamum indicum,,,,,origanum vulgare_hiv infection,,,
73,daucus carota,lentinus edodes,,,,,viola spp_glaucoma,,,
74,crocus sativus,impatiens capensis,,,,,vaccinium myrtillus_glaucoma,,,
75,valeriana officinalis,petroselinum crispum,,,,,vaccinium myrtillus_macular degeneration,,,
76,phaseolus spp,prunella vulgaris,,,,,capsella bursa-pastoris_glaucoma,,,
