,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,humulus lupulus,humulus lupulus,,saccharomycescerevisiae,,,,,,
1,agave spp,agave spp,,vitisvinifera,,,,,,
2,aspergillus oryzae,aspergillus oryzae,,vitis spp,,,,,,
3,botrytis cinerea,botrytis cinerea,,,,,,,,
4,saccharomyces,saccharomyces ellipsoideus,,,,,,,,
5,saccharomyces ellipsoideus,phoenix dactylifera,,,,,,,,
6,phoenix dactylifera,malus spp,,,,,,,,
7,malus spp,zingiber spp,,,,,,,,
8,zingiber spp,piper methysticum,,,,,,,,
9,piper methysticum,mentha spp,,,,,,,,
10,mentha spp,eleusine spp,,,,,,,,
11,eleusine spp,oryza sativa,,,,,,,,
12,oryza sativa,sorghum bicolor,,,,,,,,
13,sorghum bicolor,vitis vinifera + vitis spp,,,,,,,,
14,sorghum,,,,,,,,,
15,vitis vinifera,,,,,,,,,
