,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,bougainvillea,bougainvillea,,banksia,,quinaquina condamine_fever,,,blighia sapida_toxic,
1,quinaquina condamine,quinaquina condamine,,,,,,,blighia sapida_edible,
2,blighia sapida,blighia sapida,,,,,,,,
3,lewisiarediviva,lewisia rediviva,,,,,,,,
4,clarkia,clarkia,,,,,,,,
5,arbutus menziesii,arbutus menziesii,,,,,,,,
6,vancouveria,vancouveria,,,,,,,,
7,wilkesiagymnoxiphium,wilkesia gymnoxiphium,,,,,,,,
8,darlingtonia californica,darlingtonia californica,,,,,,,,
9,fremontodendron,fremontodendron,,,,,,,,
