,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,berberis buxifolia lam,berberis buxifolia lam,,berberis heterophyllajuss. ex poir,berberis buxifolia lam_infections,berberis libanotica ehrenb. ex c. k. schneid_rheumatic diseases,berberis chitria buch.-ham.ex lindl_skin diseases,berberis darwinii hook_anti-inflammatory,berberis pseudumbellata r. parker_oxytocic,berberis chitria buch.-ham.ex lindl_ophthalmic
1,berberis chitria buch.-ham.ex lindl,berberis chitria buch.-ham. ex lindl,,tinospora cordifolia(willd.) miers,berberis chitria buch.-ham. ex lindl_skin disease,berberis vulgaris l_internal injuries,berberis heterophyllajuss. ex poir_diarrhea,berberis darwinii hook_antipyrectic,caulophyllum thalictroides (l.) michaux_uterine stimulant,berberis heterophyllajuss. ex poir_febrifuge
2,berberis darwinii hook,berberis darwinii hook,,argemone alba f. lestib,berberis chitria buch.-ham. ex lindl_rheumatism,mahonia fortunei (lindl.) fedde_testicular swelling,berberis vulgaris l_healinternal injuries,berberis integerrima bunge_antipyretic,nandina domestica thunb_antirheumatic,berberis heterophyllajuss. ex poir_anti-inflammatory
3,berberis empetrifolia lam,berberis empetrifolia lam,,corydalis slivenensisvelen,berberis chitria buch.-ham. ex lindl_bleeding piles,sinopodophyllum hexandrum (royle) t. s. ying_retention of dead fetus or placenta,caulophyllum thalictroides (l.)michaux_uterine stimulant,berberis koreana palib_antipyretic,tinospora sinensis (lour.) merr_anti-malarial,berberis petiolaris wall. ex g.don_oxytocic
4,berberis integerrima bunge,berberis integerrima bunge,,phellodendron chinense c.k. schneid,berberis chitria buch.-ham. ex lindl_enlarged liver and spleen,tinospora sinensis (lour.) merr_difficult labor,mahonia fortunei (lindl. )fedde_treattesticular swelling,berberis leschenaultia wall. ex wight & arn_antipyretic,argemone mexicana l_antidote,caulophyllum thalictroides (l.)michaux_promote prompt delivery
5,berberis jaeschkeana c. k.schneid,berberis jaeschkeana c. k. schneid,,phellodendron chinensevar. glabriusculum c. k.schneid,berberis chitria buch.-ham. ex lindl_ulcers,tinospora sinensis (lour.) merr_amenorrhea,nandina domestica thunb_antirheumatic,berberis libanotica ehrenb. ex c. k. schneid_anti-inflammatory,corydalis solida subsp. brachylova_hallucinogenic,tinospora sinensis (lour. )merr_anti-malarialactivities
6,berberis koreana palib,berberis koreana palib,,corydalis ternata(nakai) nakai,berberis chitria buch.-ham. ex lindl_jaundice,tinospora sinensis (lour.) merr_retention of dead fetus or placenta,argemone mexicana l_antidote,berberis lycium royle_febrifuge,papaver rhoeas l. var. chelidonioides_emmenagogue,tinospora cordifolia(willd.) miers_anti-inflammatory
7,berberis leschenaultia wall. exwight & arn,berberis leschenaultia wall. ex wight & arn,,phellodendron wilsoniihayata & kaneh,berberis chitria buch.-ham. ex lindl_conjunctivitis,bocconia frutescens l_bronchitis,argemone platyceras l_respiratory ailment,berberis microphylla g. forst_anti-inflammatory,papaver rhoeas l. var. chelidonioides_emollient,tinospora cordifolia(willd.) miers_antistress
8,berberis libanotica ehrenb. exc. k. schneid,berberis libanotica ehrenb. ex c. k. schneid,,,berberis chitria buch.-ham. ex lindl_affection of eyes,chelidonium majus l_gallbladder pains,bocconia frutescens l_skin conditions,berberis microphylla g. forst_febrifuge,papaver rhoeas l. var. chelidonioides_mild pain reliever,tinospora cordifolia(willd.) miers_antiarthritic
9,berberis lycium royle,berberis lycium royle,,,berberis darwinii hook_colitis,corydalis turtschaninovii besser_gastric ulcer,bocconia frutescens l_respiratory tract infections,berberis oblonga (regel) c. k. schneid_antipyretic,papaver rhoeas l. var. chelidonioides_expectorant,tinospora cordifolia(willd.) miers_anti-spasmodic
