,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aloe vera,aloe vera,tulsi,,aloe vera_eczema,tulsi_diabetes,,,turmeric_anti-inflammatory,
1,,,garlic,,,garlic_blood pressure,,,turmeric_immune boosting,
2,,,cinnamon,,,cinnamon_cholesterol,,,turmeric_antiseptic,
3,,,ajwain,,,ajwain_digestion,,,ricinus communis_purgative,
4,,,ginger,,,ginger_coughs,,,panax ginseng c.a.mey_enhancement of physical performance,
5,,,cardamom,,,ginger_nausea,,,papaver somniferum l_vasodilation,
6,,,mint,,,cardamom_digestion,,,papaver somniferum l_pain relief,
7,,,fennel,,,mint_indigestion,,,,
8,,,cloves,,,fennel_coughs,,,,
9,,,turmeric,,,fennel_constipation,,,,
10,,,ricinus communis,,,cloves_toothache,,,,
11,,,cinchona officinalis l,,,turmeric_colds,,,,
12,,,panax ginseng c.a.mey,,,turmeric_coughs,,,,
13,,,papaver somniferum l,,,turmeric_wound,,,,
14,,,,,,cinchona officinalis l_malaria,,,,
15,,,,,,cinchona officinalis l_fever,,,,
16,,,,,,cinchona officinalis l_infectious-disease,,,,
17,,,,,,panax ginseng c.a.mey_tiredness,,,,
18,,,,,,papaver somniferum l_hypertension,,,,
