,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,berberis,berberis vulgaris,,annickia chlorantha (oliv. )setten & maas,berberis asiatica_swelling,berberis vulgaris_blood purification,"berberis_infections of the ear, eye, and mouth",berberis aristata_antibacterial,mahonia aquifolium_anti-inflammatory,berberis_antimicrobial
1,berberis vulgaris,berberis asiatica,,enantiachlorantha oliv,berberis asiatica_toothache,berberis aristata_osteoporosis,berberis_indigestion,berberis aristata_antipyretic,,berberis_astringent
2,b. vulgaris,berberis aristata,,annickia pilosa (exell) setten &maas,berberis asiatica_ulcers,berberis aristata_enlarged spleen,berberis_helminthes,berberis aristata_laxative,,berberis vulgaris_blood purifying
3,berberis asiatica,berberis chitria,,enantia pilosa exell,berberis asiatica_eye sores,berberis aristata_enlarged liver,berberis_protozoa,berberis aristata_analgesic,,berberis aristata_antimicrobial
4,berberis asiatica roxb. ex dc,berberis lycium,,annickia polycarpa (dc. )setten & maas ex i.m.turner,berberis asiatica_skin pigmentation,berberis chitria_enlarged liver,berberis_uterine and vaginal disorders,berberis aristata_antiscorbutic,,berberis aristata_antiprotozoal
5,berberis aristata,mahonia aquifolium,,enantia polycarpa (dc.)engl. & diels,berberis asiatica_jaundice,berberis chitria_enlarged spleen,berberis_obesity,berberis aristata_antidiabetic,,b. chitria_antimicrobial
6,berberis aristata dc,coptis chinensis,,rollinia mucosa (jacq.) baill,berberis asiatica_asthma,berberis chitria_hemorrhages,berberis_influenza,berberis aristata_antifungal,,b. chitria_antiprotozoal
7,berberisaristata,berberis actinacantha,,xylopia polycarpa (dc.) oliv,berberis asiatica_inflammation,berberis chitria_ulcers,berberis_wounds,berberis aristata_anti-inflammatory,,b. lycium_antiprotozoal
8,b. chitria,argemone mexicana,,berberis aquifolium pursh,berberis aristata_fever,berberis lycium_enlarged liver,berberis_viruses,berberis aristata_antihepatopathic,,coptischinensis_elimination of toxins
9,b. lycium,berberis beaniana,,annickia,berberis aristata_urinary tract infections,berberis lycium_enlarged spleen,berberis_infectious diseases,mahonia aquifolium_antimicrobial,,annickia chlorantha (oliv. )setten & maas_hemostatic
10,m. aquifolium,berberis heterophylla,,coelocline,berberis aristata_skin diseases,berberis lycium_hemorrhages,berberis_bacteria,berberis actinacantha_antipyretic,,annickia chlorantha (oliv. )setten & maas_promote conception
11,mahonia,coscinium fenestratum,,rollinia,berberis aristata_bleeding piles,mahonia aquifolium_digestive problems,berberis_constipation,,,annickia chlorantha (oliv. )setten & maas_antipyretic
12,coptischinensis,coptis japonica,,xylopia,berberis aristata_menorrhagia,mahonia aquifolium_cirrhosis,berberis_mountain sickness,,,enantiachlorantha oliv_hemostatic
13,coptis,,,caulophyllum,berberis aristata_metabolic disorders,mahonia aquifolium_dysentery,berberis_common cold,,,enantiachlorantha oliv_promote conception
14,c. chinensis,,,jeffersonia,berberis aristata_allergies,mahonia aquifolium_gall bladder disease,berberis_respiratory infections,,,enantiachlorantha oliv_antipyretic
15,berberis actinacantha mart,,,nandina,berberis aristata_diarrhea,mahonia aquifolium_diarrhea,berberis_fungi,,,annickia polycarpa (dc. )setten & maas ex i.m.turner_wound healing
16,argemone,,,sinopodophyllum,berberis aristata_cholera,mahonia aquifolium_fungal infections,berberis_scorpion sting,,,annickia polycarpa (dc. )setten & maas ex i.m.turner_antiseptic
17,argemone mexicana,,,tinospora,berberis aristata_ulcers,mahonia aquifolium_constipation,berberis_hemorrhoids,,,enantia polycarpa (dc.)engl. & diels_wound healing
18,b. beaniana,,,bocconia,berberis aristata_dysentery,mahonia aquifolium_hemorrhages,berberis_diabetes,,,enantia polycarpa (dc.)engl. & diels_antiseptic
19,b. heterophylla,,,chelidonium,berberis aristata_ear infections,mahonia aquifolium_cancer,berberis_snakebite,,,xylopia polycarpa (dc.) oliv_conception
20,cosciniumfenestratum,,,corydalis,berberis aristata_urinary disorders,mahonia aquifolium_hepatitis,berberis aristata_painful micturition,,,berberis aquifolium pursh_intestinal secretions and bile flow
21,c. japonica,,,eschscholzia,berberis aristata_ophthalmia,mahonia aquifolium_herpes,berberis aristata_enlarged liverand spleen,,,berberis aquifolium pursh_anti-inflammatory
22,,,,glaucium,berberis aristata_hemorrhages,mahonia aquifolium_jaundice,berberis aristata_ophthalmic diseases,,,berberis aquifolium pursh_blood flow to the liver
23,,,,hunnemannia,berberis aristata_jaundice,mahonia aquifolium_eczema,berberis aristata_diabetes,,,berberis aquifolium pursh_menstruation
24,,,,macleaya,berberis aristata_conjunctivitis,mahonia aquifolium_acne,berberis aristata_intestinal parasites,,,berberis aristata dc_anti-osteoporosis
25,,,,papaver,berberis chitria_skin diseases,mahonia aquifolium_conjunctivitis,b. chitria_urinary disorders,,,
26,,,,sanguinaria,berberis chitria_jaundice,mahonia aquifolium_psoriasis,b. chitria_painful micturition,,,
27,,,,hydrastis,berberis chitria_conjunctivitis,,b. chitria_enlarged liverand spleen,,,
