,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,thymusserpylluml,thymus serpyllum l,,t.platyphyllosscop,,,schisandra chinensis(turcz.) bail_exhaustion,thymus serpyllum l_expectorant,viburnum opulus l_diaphoretic,tiliacordatamill_sudorific
1,tiliacordatamill,tilia cordata mill,,v.arvensismurray,,,,tilia cordata mill_diaphoretic,viburnum opulus l_anti-inflammatory,t.platyphyllosscop_diaphoretic
2,tussilagofarfaral,tussilago farfara l,,,,,,tussilago farfara l_expectorant,,t.platyphyllosscop_sudorific
3,urticadioical,urtica dioica l,,,,,,urtica dioica l_haemostatic,,v.arvensismurray_expectorant
4,urtica dioical,vaccinium myrtillus l,,,,,,vaccinium myrtillus l_astringent,,aralia elata (miq.)seem_tonic
5,vacciniummyrtillusl,vaccinium vitis-idaea l,,,,,,vaccinium vitis-idaea l_diuretic,,aralia_tonic
6,vaccinium myrtillus l,valeriana officinalis l,,,,,,valeriana officinalis l_sedative,,"schisandra chinensis(turcz.) bail_reduce hunger, thirst"
7,vacciniumvitis-idaeal,viburnum opulus l,,,,,,viburnum opulus l_hemostatic,,schisandra chinensis(turcz.) bail_night vision
8,valerianaofficinalisl,viola tricolor l,,,,,,viola tricolor l_expectorant,,schisandra chinensis(turcz.) bail_tonic
9,viburnumopulusl,capsella bursa-pastoris (l.) medik,,,,,,,,
10,viburnum opulus l,cyanus segetum hill,,,,,,,,
11,violatricolorl,centaurea cyanus l,,,,,,,,
12,capsella bursa-pastoris (l.) medik,plantago major l,,,,,,,,
13,cyanus segetum hill,urtica dioical,,,,,,,,
14,centaurea cyanus l,aralia elata (miq.) seem,,,,,,,,
15,plantago major l,crataegus spp,,,,,,,,
16,aralia elata (miq.)seem,rosa spp,,,,,,,,
17,aralia,prunus padus l,,,,,,,,
18,crataegusspp,sorbus aucuparia l,,,,,,,,
19,rosa spp,schisandra chinensis (turcz.) bail,,,,,,,,
20,prunus padus l,achillea millefolium l,,,,,,,,
21,sorbus aucuparia l,tanacetum vulgare l,,,,,,,,
22,schisandra chinensis(turcz.) bail,origanum vulgare l,,,,,,,,
23,achillea millefolium l,betula pendula roth,,,,,,,,
24,tanacetum vulgarel,b. pubescens ehrh,,,,,,,,
25,origanum vulgare l,camellia sinensis (l.) kuntze,,,,,,,,
26,betula pendula roth,,,,,,,,,
27,b. pubescens ehrh,,,,,,,,,
28,camelliasinensis (l.) kuntze,,,,,,,,,
