,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,cannabis,cannabis,ephedra,,cannabis_schizophrenia,cannabis_violence,cannabis_ringing inthe ears,,,piper methysticum_anesthetic effects
1,amanita muscaria,amanita muscaria,piperbetle,,cannabis_osteoarthritis,cannabis_adult attention deficit syndrome,cannabis_adult attention deficitsyndrome,,,piper methysticum_reduced irritability
2,myristica fragrans,amanita,,,cannabis_chronic pain,cannabis_side effects of cancer chemotherapy,areca catechu_phlegm,,,
3,catha edulis,myristica fragrans,,,cannabis_alcoholism,cannabis_ringing in the ears,areca catechu_germs,,,
4,piper methysticum,catha edulis,,,cannabis_aids,,areca catechu_wind,,,
5,areca catechu,piper methysticum,,,cannabis_crohn's disease,,,,,
6,douboisia hopwoodii,areca catechu,,,cannabis_post-traumatic stress syndrome,,,,,
7,,douboisia hopwoodii,,,cannabis_epilepsy,,,,,
8,,,,,cannabis_premenstrual syndrome,,,,,
9,,,,,cannabis_glaucoma,,,,,
10,,,,,cannabis_severe itching,,,,,
11,,,,,cannabis_labor pain,,,,,
12,,,,,cannabis_severe nausea,,,,,
13,,,,,cannabis_insomnia,,,,,
14,,,,,cannabis_depression,,,,,
15,,,,,cannabis_menstrual pain,,,,,
16,,,,,cannabis_phantom limb pain,,,,,
17,,,,,cannabis_scleroderma,,,,,
18,,,,,cannabis_migraine headaches,,,,,
19,,,,,cannabis_asthma,,,,,
20,,,,,cannabis_terminal illnesses,,,,,
21,,,,,cannabis_multiple sclerosis,,,,,
