,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,hypericum perforatum,hypericum perforatum,,theobroma cacao,,,urtica dioica_strokes,,,diospyros virginiana_astringents
1,azadiracta indica,azadiracta indica,,xanthoxylum americanum,,,urtica dioica_sciatica,,,chenopodium ambrosioides_vebrmifuges
2,curcuma longa,curcuma longa,,ascelpias syriaca,,,salix spp_strokes,,,erythroxylum coca_anesthetics
3,allium cepa,allium cepa,,lepidium virginianum,,,salix spp_warts,,,myroxylon pereirae_asepsis
4,hedeoma pulegioides,hedeoma pulegioides,,phytolacca octandra,,,salix spp_toothache,,,myroxylon pereirae_antiseptic
5,pycnanthemum muticum,pycnanthemum muticum,,cirsium undulatum,,,salix spp_sciatica,,,liriodendron tulipifera_dentistry
6,avena sativa,avena sativa,,,,,gaultheria procumbens_sore throat,,,rhamnus purshiana_cathartics
7,illicium verum,illicium verum,,,,,gaultheria procumbens_sciatica,,,podophyllum peltatum_cathartics
8,melaleuca spp,melaleuca spp,,,,,angelica chinense_sciatica,,,amorpha canescens_moxa
9,juglans spp,juglans spp,,,,,angelica chinense_shingles,,,amorpha canescens_cautery
10,aloe,aloe spp,,,,,sida cordifolia_sores,,,eriogonum jamesii_contraceptives
11,aloe spp,vitex negundo,,,,,sida cordifolia_sciatica,,,apocynum androsaemifolium_contraceptives
12,vitex negundo,mentha piperita,,,,,brassica nigra_sciatica,,,frasera speciosa_contraceptives
13,mentha piperita,tanacetum vulgare,,,,,sinapis alba_sciatica,,,arisaema triphylla_contraceptives
14,tanacetum vulgare,urtica dioica,,,,,lepdium spp_sciatica,,,asclepias hallii_contraceptives
15,urtica dioica,salix spp,,,,,zingiber officinale_sciatica,,,asclepias syriaca_contraceptives
16,salix spp,gaultheria procumbens,,,,,zingiber officinale_ulcers,,,lithospermum ruderale_contraceptives
17,gaultheria procumbens,angelica chinense,,,,,zingiber officinale_worms,,,asarum canadense_contraceptives
18,angelica chinense,sida cordifolia,,,,,zingiber officinale_strokes,,,cephalanthus occidentalis_dentistry
19,sida cordifolia,brassica nigra,,,,,zingiber officinale_sore throat,,,silphium spp_dentistry
20,brassica nigra,sinapis alba,,,,,zingiber officinale_swelling,,,silphium spp_clean teeth
21,sinapis alba,lepdium spp,,,,,zingiber officinale_toothache,,,cornus paniculata_dentistry
22,lepdium spp,zingiber officinale,,,,,sesamum indicum_ringing in ears,,,xanthoxylum americanum_dentistry
23,zingiber officinale,sesamum indicum,,,,,sesamum indicum_tinnitus,,,myrica asplenifolium_dentistry
24,sesamum indicum,melissa officinalis,,,,,sesamum indicum_toothache,,,cephaelis ipecachuanha_emetics
25,melissa officinalis,capsicum spp,,,,,sesamum indicum_sciatica,,,cinchona spp_febrifuges
26,capsicum spp,scutellaria baicalensis,,,,,melissa officinalis_viral infection,,,zizia aurea_febrifuges
27,scutellaria baicalensis,glycyrrhiza glabra,,,,,melissa officinalis_shingles,,,astragalus caroliniana_febrifuges
28,glycyrrhiza glabra,passiflora incarnata,,,,,capsicum spp_toothache,,,verbesina virginica_febrifuges
29,passiflora incarnata,citrus bergamotia,,,,,capsicum spp_eye problems,,,solidago ulmifolia_revive people
30,citrus bergamotia,pyrus spp,,,,,capsicum spp_ulcers,,,tephrosia virginiana_vebrmifuges
31,citrus,portulaca oleracea,,,,,capsicum spp_shingles,,,ostrya virginiana_diuretic
32,pyrus spp,glycine max,,,,,scutellaria baicalensis_shingles,,,pinus virginiana_kidney ailments
33,portulaca oleracea,nasturtium officinale,,,,,glycyrrhiza glabra_viral infection,,,monarda mollis_vebrmifuges
34,glycine max,allium sativum,,,,,glycyrrhiza glabra_yeast infections,,,spigelia marilandica_vebrmifuges
35,nasturtium officinale,hydrastis canadensis,,,,,glycyrrhiza glabra_ulcers,,,prunus americana_vebrmifuges
36,allium sativum,echinacea spp,,,,,glycyrrhiza glabra_tuberculosis,,,medicago sativa_analgesic
37,hydrastis canadensis,eucalyptus spp,,,,,glycyrrhiza glabra_tooth decay,,,myrica cerifera_astringents
38,echinacea,origanum vulgare,,,,,glycyrrhiza glabra_sore throat,,,myrica cerifera_astringent
39,echinacea spp,ginkgo biloba,,,,,glycyrrhiza glabra_shingles,,,quercus spp_astringents
40,eucalyptus,armoracia rusticana,,,,,passiflora incarnata_shingles,,,
41,eucalyptus spp,ananas comosus,,,,,citrus bergamotia_shingles,,,
42,origanum vulgare,oenothera biennis,,,,,pyrus spp_shingles,,,
43,ginkgo,persea americana,,,,,portulaca oleracea_wrinkles,,,
44,ginkgo biloba,calendula officinalis,,,,,portulaca oleracea_skin problems,,,
45,armoracia rusticana,matricaria recutita,,,,,portulaca oleracea_yeast infections,,,
46,ananas comosus,cucumis sativus,,,,,portulaca oleracea_shingles,,,
47,oenothera biennis,centella asiatica,,,,,glycine max_warts,,,
48,persea americana,viola tricolor,,,,,glycine max_shingles,,,
49,calendula,hamamelis virginiana,,,,,nasturtium officinale_shingles,,,
50,calendula officinalis,daucus carota,,,,,allium sativum_sties,,,
51,matricaria recutita,plantago lanceolata,,,,,allium sativum_viral infection,,,
52,cucumis sativus,hedera helix,,,,,allium sativum_vaginitis,,,
53,centella asiatica,althaea officinalis,,,,,allium sativum_yeast infections,,,
54,viola tricolor,symphytum officinale,,,,,allium sativum_ulcers,,,
55,hamamelis virginiana,croton lechleri,,,,,allium sativum_worms,,,
56,daucus carota,lonicera japonica,,,,,allium sativum_strokes,,,
57,plantago lanceolata,ulmus rubra,,,,,allium sativum_tuberculosis,,,
58,hedera helix,platycodon grandiflorum,,,,,allium sativum_sore throat,,,
59,althaea officinalis,pimpinella major,,,,,allium sativum_tonsillitis,,,
60,symphytum officinale,agrimonia eupatoria,,,,,allium sativum_sinus inflammation,,,
61,croton lechleri,pimpinella anisum,,,,,allium cepa_tuberculosis,,,
62,lonicera japonica,polygnum aviculare,,,,,allium cepa_sinus inflammation,,,
63,ulmus rubra,commiphora spp,,,,,allium cepa_varicose veins,,,
64,platycodon grandiflorum,plantago spp,,,,,hydrastis canadensis_ringing in ears,,,
65,pimpinella major,solanum tuberosum,,,,,hydrastis canadensis_sties,,,
66,agrimonia eupatoria,thymus vulgaris,,,,,hydrastis canadensis_viral infection,,,
67,pimpinella anisum,amaranthus spp,,,,,hydrastis canadensis_eye problems,,,
68,polygnum aviculare,pisum sativum,,,,,hydrastis canadensis_vaginitis,,,
69,commiphora spp,psoralea corylifolia,,,,,hydrastis canadensis_yeast infections,,,
70,plantago spp,vaccinium myrtillus,,,,,hydrastis canadensis_tinnitus,,,
71,solanum tuberosum,spinacia oleracea,,,,,hydrastis canadensis_sinus inflammation,,,
72,thymus vulgaris,camellia sinensis,,,,,echinacea_viral infection,,,
73,amaranthus spp,solanum nigrum,,,,,echinacea_sties,,,
74,pisum sativum,solanum melongena,,,,,echinacea_yeast infections,,,
75,psoralea corylifolia,arnica montana,,,,,echinacea_tuberculosis,,,
76,vaccinium myrtillus,uncaria spp,,,,,echinacea_tonsillitis,,,
77,spinacia oleracea,zea mays,,,,,echinacea_sinus inflammation,,,
78,camellia sinensis,taraxacum officinale,,,,,echinacea spp_viral infection,,,
79,solanum nigrum,rosa mutiflora,,,,,echinacea spp_sties,,,
80,solanum melongena,bidens pilosa,,,,,echinacea spp_yeast infections,,,
81,arnica,cimicifuga racemosa,,,,,echinacea spp_tuberculosis,,,
82,arnica montana,vinca minor,,,,,echinacea spp_tonsillitis,,,
83,uncaria spp,salvia officinalis,,,,,echinacea spp_sinus inflammation,,,
84,zea mays,citrus spp,,,,,eucalyptus_viral infection,,,
85,taraxacum officinale,rubus spp,,,,,eucalyptus_tuberculosis,,,
86,rosa mutiflora,diospyros virginiana,,,,,eucalyptus_sore throat,,,
87,bidens pilosa,sambucus nigra,,,,,eucalyptus_sinus inflammation,,,
88,cimicifuga racemosa,ceanothus americanus,,,,,eucalyptus spp_viral infection,,,
89,vinca minor,syzygium aromaticum,,,,,eucalyptus spp_tuberculosis,,,
90,salvia officinalis,zanthoxylum americanum,,,,,eucalyptus spp_sore throat,,,
91,citrus spp,rheum officinale,,,,,eucalyptus spp_sinus inflammation,,,
92,rubus spp,laurus nobilis,,,,,origanum vulgare_sinus inflammation,,,
