,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,papaver somniferum l,papaver somniferum l,panax ginseng c.a.mey,paucedamum,,papaver somniferum l_hypertension,,,papaver somniferum l_vasodilation,
1,nymphaea alba l,nymphaea alba l,ricinus communis,polygonum bistorta samp,,cinchona officinalis l_fever,,,papaver somniferum l_pain relief,
2,ocimum basilicum l,ocimum basilicum l,cinchona officinalis l,portulata,,cinchona officinalis l_infectious-disease,,,ricinus communis_purgative,
3,operculina turpethum mans,operculina turpethum,orchis mascula l,prunus persica (l.) batsc,,cinchona officinalis l_malaria,,,,
4,orchis morio et mascula l,orchis morio,prunus persica (l.) batsch,salvia viridisl,,,,,,
5,origanum dictamnus l,origanum dictamnus l,succisa pratensis,costus,,,,,,
6,origanum,origanum vulgare l,,spongia officinalis l,,,,,,
7,origanum vulgare l,osmunda regalis l,,spongia,,,,,,
8,osmunda regalis l,paeonia officinalis l,,consolida maior minor,,,,,,
9,paeonia officinalis l,paris quadrifolia l,,matricaria,,,,,,
10,paris quadrifolia l,pastinaca sativa l,,triplerospermum inodorum l,,,,,,
11,pastinaca sativa l,persicaria bistorta,,,,,,,,
12,pastinaca,persicaria maculosa,,,,,,,,
13,persicaria bistorta samp,petroselinum sativum,,,,,,,,
14,persicaria,peucedanum officinale l,,,,,,,,
15,persicaria maculosa gray,peucedanum ostruthium,,,,,,,,
16,petroselinum sativum fuss,peucedanum palustre,,,,,,,,
17,peucedanum officinale l,physalis alkekengi l,,,,,,,,
18,peucedanum ostruthium koch,pimpinella saxifraga l,,,,,,,,
19,peucedanum palustre monch,pinus silvestris l,,,,,,,,
20,physalis alkekengi l,pistacia terebinthus l,,,,,,,,
21,pimpinella saxifraga l,plantago coronopus l,,,,,,,,
22,pinus silvestris l,plantago maior l,,,,,,,,
23,pistacia terebinthus l,polygala vulgaris l,,,,,,,,
24,pistacia,polygonum aviculare l,,,,,,,,
25,plantago coronopus l,polypodium vulgare l,,,,,,,,
26,plantago maior l,populus nigra l,,,,,,,,
27,polygala vulgaris l,portulaca oleracea l,,,,,,,,
28,polygonum aviculare l,potentilla erecta,,,,,,,,
29,polypodium vulgare l,potentilla reptans l,,,,,,,,
30,populus,primula veris l,,,,,,,,
31,populus nigra l,prunella vulgaris l,,,,,,,,
32,portulaca oleracea l,pulicaria vulgaris,,,,,,,,
33,potentilla erecta uspen,pyrola minor l,,,,,,,,
34,potentilla reptans l,pyrola rotundifolia l,,,,,,,,
35,primula veris l,quercus robur l,,,,,,,,
36,prunella vulgaris l,ranunculus flammula l,,,,,,,,
37,pulicaria vulgaris gaertn,raphanus raphanistrum l,,,,,,,,
38,pyrola minor l,rosa canina l,,,,,,,,
39,pyrola rotundifolia l,rosmarinus officinalis l,,,,,,,,
40,quercus,rubia tinctorum l,,,,,,,,
41,quercus robur l,rubus plicatus,,,,,,,,
42,ranunculus flammula l,rubus idaeus l,,,,,,,,
43,raphanus raphanistrum l,rumex acetosa l,,,,,,,,
44,rosa,rumex confertus,,,,,,,,
45,rosa canina l,ruta graveolens l,,,,,,,,
46,rosmarinus officinalis l,salix alba l,,,,,,,,
47,rubia tinctorum l,salvia viridis l,,,,,,,,
48,rubus,salvia officinalis l,,,,,,,,
49,rubus plicatus weihe,salvia sclarea l,,,,,,,,
50,rubus idaeus l,sambucus ebulus l,,,,,,,,
51,rumex acetosa l,sambucus nigra l,,,,,,,,
52,rumex confertus wild,saponaria officinalis l,,,,,,,,
53,ruta,satureja hortensis l,,,,,,,,
54,ruta graveolens l,saussurea costus,,,,,,,,
55,salix,saxifraga granulata l,,,,,,,,
56,salix alba l,scrophularia nodosa l,,,,,,,,
57,salvia,securigera varia,,,,,,,,
58,salvia officinalis l,sedum acre l,,,,,,,,
59,salvia sclarea l,senecio vulgaris l,,,,,,,,
60,sambucus,serratula tinctoria l,,,,,,,,
61,sambucus ebulus l,sinapis alba l,,,,,,,,
62,sambucus nigra l,smyrnium olusatrum l,,,,,,,,
63,saponaria officinalis l,smyrnium perfoliatum l,,,,,,,,
64,satureja hortensis l,solanum nigrum l,,,,,,,,
65,saussurea costus lipsch,solidago virgaurea l,,,,,,,,
66,saussurea,sonchus oleraceus l,,,,,,,,
67,saxifraga,spinacia oleracea l,,,,,,,,
68,saxifraga granulata l,stachys officinalis,,,,,,,,
69,scrophularia nodosa l,symphytum officinale l,,,,,,,,
70,securigera varia lassen,tanacetum vulgare l,,,,,,,,
71,sedum acre l,taraxacum officinale l,,,,,,,,
