,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aristolochia longa l,aristolochia longa l,,apium,,,,,,
1,aristolochia rotunda l,aristolochia rotunda l,,apium graveolens l,,,,,,
2,armoracia rusticana g.gart,armoracia rusticana g.gart,,eruca,,,,,,
3,artemisia abrotanum l,artemisia abrotanum l,,soldanella,,,,,,
4,artemisia absinthium l,artemisia absinthium l,,lilium convalium,,,,,,
5,artemisia dracunculus l,artemisia dracunculus l,,pastinaca,,,,,,
6,arum maculatum l,arum maculatum l,,eufrasia,,,,,,
7,asarum,asarum europaeum l,,pilosella,,,,,,
8,asarum europaeum l,asparagus officinalis l,,ligusticum,,,,,,
9,asparagus officinalis l,asplenium scolopendrium l,,lytta vesicatoria l,,,,,,
10,asparagus,atriplex hortensis l,,mellisa,,,,,,
11,asplenium scolopendrium l,berberis vulgaris l,,siler montanum,,,,,,
12,atriplex hortensis l,beta vulgaris l,,abrotanum,,,,,,
13,berberis vulgaris l,borago officinalis l,,crocus,,,,,,
14,beta vulgaris l,brassica eruca mill,,,,,,,,
15,borago,brassica oleracea l,,,,,,,,
16,borago officinalis l,brassica rapa l,,,,,,,,
17,brassica eruca mill,bryonia alba l,,,,,,,,
18,brassica oleracea l,bupleurum rotundifolium l,,,,,,,,
19,brassica rapa l,calendula officinalis l,,,,,,,,
20,bryonia alba l,calystegia soldanella r.br,,,,,,,,
21,bupleurum rotundifolium l,cannabis sativa l,,,,,,,,
22,calendula,capsella bursa-pastoris md,,,,,,,,
23,calendula officinalis l,carlina acaulis l,,,,,,,,
24,calystegia soldanella r.br,carthamus tinctorius l,,,,,,,,
25,cannabis sativa l,centaurea scabiosa l,,,,,,,,
26,capsella bursa-pastoris md,centaurium erythraea rafn,,,,,,,,
27,carlina acaulis l,chelidonium majus l,,,,,,,,
28,carlina,chondrilla juncea l,,,,,,,,
29,carthamus tinctorius l,cichorium intybus l,,,,,,,,
30,centaurea scabiosa l,cinnamomum camphora j.p,,,,,,,,
31,centaurea,clinopodium nepeta kuntze,,,,,,,,
32,centaurium erythraea rafn,clinopodium vulgare l,,,,,,,,
33,chelidonium majus l,colchicum autumnale l,,,,,,,,
34,chondrilla juncea l,conium maculatum l,,,,,,,,
35,cichorium intybus l,convallaria majalis l,,,,,,,,
36,cinnamomum camphora j.p,coriandrum sativum l,,,,,,,,
37,clinopodium nepeta kuntze,crepis tectorum l,,,,,,,,
38,clinopodium vulgare l,cucumis melo l,,,,,,,,
39,colchicum autumnale l,cucumis sativus l,,,,,,,,
40,conium maculatum l,cucurbita pepo l,,,,,,,,
41,convallaria majalis l,cuminum cyminum l,,,,,,,,
42,coriandrum,cuscuta epilinum weihe,,,,,,,,
43,coriandrum sativum l,cyclamen purpurascens mil,,,,,,,,
44,crepis tectorum l,cymbopogon schonanthus s,,,,,,,,
45,cucumis melo l,cyperus longus l,,,,,,,,
46,cucumis sativus l,daphne mezereum l,,,,,,,,
47,cucurbita,daucus carota l,,,,,,,,
48,cucurbita pepo l,delphinium consolida gray,,,,,,,,
49,cuminum cyminum l,dianthus caryophyllus l,,,,,,,,
50,cuscuta,dianthus deltoides l,,,,,,,,
51,cuscuta epilinum,dipsacus fullonum l,,,,,,,,
52,cyclamen purpurascens mil,dipsacus sylvestris l,,,,,,,,
53,cymbopogon schonanthus s,drimia maritima (l.) stearn,,,,,,,,
54,cyperus,dryopteris filix-mas schott,,,,,,,,
55,cyperus longus l,equisetum arvense l,,,,,,,,
56,daphne mezereum l,eryngium campestre l,,,,,,,,
57,daucus,eupatorium cannabinum l,,,,,,,,
58,daucus carota l,euphorbia esula l,,,,,,,,
59,delphinium consolida gray,euphorbia helioscopia l,,,,,,,,
60,dianthus caryophyllus l,euphorbia lathyris l,,,,,,,,
61,dianthus deltoides l,euphrasia rostkoviana hayn,,,,,,,,
62,dipsacus fullonum l,filipendula ulmaria maxim,,,,,,,,
63,dipsacus sylvestris l,filipendula vulgaris moen,,,,,,,,
64,drimia maritima (l.) stearn,foeniculum vulgare mill,,,,,,,,
65,dryopteris filix-mas schott,fragaria vesca l,,,,,,,,
66,equisetum arvense l,fraxinus excelsior l,,,,,,,,
67,eryngium campestre l,fumaria officinalis l,,,,,,,,
68,eupatorium,galium mollugo l,,,,,,,,
69,eupatorium cannabinum l,genista pilosa l,,,,,,,,
70,euphorbia esula l,gentiana punctate l,,,,,,,,
71,euphorbia helioscopia l,geranium columbinum l,,,,,,,,
72,euphorbia lathyris l,geum urbanum l,,,,,,,,
73,euphrasia rostkoviana hayn,glechoma hederacea l,,,,,,,,
74,filipendula ulmaria maxim,glycyrrhiza glabra l,,,,,,,,
75,filipendula,gymnadenia conopsea r.br,,,,,,,,
76,filipendula vulgaris moen,helichrysum arenarium l,,,,,,,,
77,foeniculum vulgare mill,helichrysum stoechas l,,,,,,,,
78,fragaria,helleborus niger l,,,,,,,,
79,fragaria vesca l,hibiscus syriacus l,,,,,,,,
80,fraxinus excelsior l,hieracium pilosella l,,,,,,,,
81,fumaria officinalis l,humulus lupulus l,,,,,,,,
82,galium mollugo l,hyoscyamus niger l,,,,,,,,
83,genista pilosa l,hypericum perforatum l,,,,,,,,
84,gentiana punctate l,hyssopus officinalis l,,,,,,,,
85,geranium columbinum l,inula helenium l,,,,,,,,
86,geum urbanum l,iris germanica l,,,,,,,,
87,glechoma hederacea l,iris illyrica tomm,,,,,,,,
88,glycyrrhiza glabra l,iris pseudacorus l,,,,,,,,
89,gymnadenia conopsea r.br,isatis tinctoria l,,,,,,,,
90,helichrysum arenarium l,juniperus communis l,,,,,,,,
91,helichrysum stoechas l,juniperus sabina l,,,,,,,,
92,helleborus niger l,lactuca sativa l,,,,,,,,
93,hibiscus syriacus l,laserpitium siler l,,,,,,,,
94,hibiscus,lavandula angustifolia mill,,,,,,,,
95,hieracium pilosella l,lemna minor l,,,,,,,,
96,humulus lupulus l,lens culinaris medikus,,,,,,,,
97,hyoscyamus niger l,lepidium sativum l,,,,,,,,
98,hypericum perforatum l,leucanthemum vulgare lam,,,,,,,,
99,hyssopus officinalis l,levisticum officinale koch,,,,,,,,
100,inula helenium l,lilium candidum l,,,,,,,,
101,iris germanica l,lilium martagon l,,,,,,,,
102,iris illyrica tomm,linaria vulgaris mill,,,,,,,,
103,iris pseudacorus l,lithospermum officinale l,,,,,,,,
104,isatis tinctoria l,lonicera caprifolium l,,,,,,,,
105,juniperus communis l,lycopodium clavatum l,,,,,,,,
106,juniperus sabina l,malva sylvestris l,,,,,,,,
107,lactuca,mandragora officinarum l,,,,,,,,
108,lactuca sativa l,marchantia polymorpha l,,,,,,,,
109,laserpitium siler l,marrubium vulgare l,,,,,,,,
110,lavandula angustifolia mill,matricaria chamomilla l,,,,,,,,
111,lemna minor l,melampyrum pretense l,,,,,,,,
112,lens,melilotus officinalis (l.) pall,,,,,,,,
113,lens culinaris medikus,melissa officinalis l,,,,,,,,
114,lepidium sativum l,mentha balsamea wild,,,,,,,,
115,leucanthemum vulgare lam,mentha spicata l,,,,,,,,
116,levisticum officinale koch,mentha pulegium l,,,,,,,,
117,lilium,mercurialis annua l,,,,,,,,
118,lilium candidum l,nardostachys jatamansi dc,,,,,,,,
119,lilium martagon l,nasturtium officinale aiton,,,,,,,,
120,linaria,nigella sativa l,,,,,,,,
121,linaria vulgaris mill,nuphar lutea (l.) sm,,,,,,,,
122,lithospermum officinale l,,,,,,,,,
123,lonicera caprifolium l,,,,,,,,,
124,lycopodium clavatum l,,,,,,,,,
125,malva,,,,,,,,,
126,malva sylvestris l,,,,,,,,,
127,mandragora,,,,,,,,,
128,mandragora officinarum l,,,,,,,,,
129,marchantia polymorpha l,,,,,,,,,
130,marrubium vulgare l,,,,,,,,,
131,matricaria chamomilla l,,,,,,,,,
132,melampyrum pretense l,,,,,,,,,
133,melilotus officinalis (l.) pall,,,,,,,,,
134,melissa officinalis l,,,,,,,,,
135,mentha balsamea wild,,,,,,,,,
136,mentha spicata l,,,,,,,,,
137,mentha pulegium l,,,,,,,,,
138,mercurialis,,,,,,,,,
139,mercurialis annua l,,,,,,,,,
140,nardostachys jatamansi dc,,,,,,,,,
141,nasturtium,,,,,,,,,
142,nasturtium officinale aiton,,,,,,,,,
143,nigella,,,,,,,,,
144,nigella sativa l,,,,,,,,,
145,nuphar lutea (l.) sm,,,,,,,,,
