,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,sideritis sipylea boiss,sideritis sipylea boiss,cinchona officinalis l,,,cinchona officinalis l_malaria,punicagranatum l_salmonella enterica,,ricinus communis_purgative,punicagranatum l_antimicrobial
1,origanum sipyleuml,origanum sipyleuml,ricinus communis,,,cinchona officinalis l_fever,,,papaver somniferum l_vasodilation,
2,thymus sipyleus boiss,thymus sipyleus boiss,papaver somniferum l,,,cinchona officinalis l_infectious-disease,,,papaver somniferum l_pain relief,
3,pistacia lentiscus l,pistacia lentiscus l,panax ginseng c.a.mey,,,papaver somniferum l_hypertension,,,panax ginseng c.a.mey_enhancement of physical performance,
4,verbascum ikaricum murb,verbascum ikaricum murb,,,,panax ginseng c.a.mey_tiredness,,,,
5,punica granatum l,punica granatum l,,,,,,,,
6,punica granatum,punicagranatum,,,,,,,,
7,punicagranatum l,punica granatum,,,,,,,,
8,punicagranatum,,,,,,,,,
9,punica granatum cv. 'mollar,,,,,,,,,
