,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,h. uniglandulosum,hypericum uniglandulosum,,sideritis l,,sideritis scardica_gastrointestinal ailments,sideritis l_sore throat,sideritis scardica_antioxidant,sideritis scardica_anti-inflammatory,sideritis l_anti-ulcer
1,hypericum,hypericum scabroides,,sideritis javalambrensis,,sideritis scardica_bronchitis,sideritis l_diuretic,sideritis raeseri_antioxidant,sideritis scardica_anti-ulcer,sideritis l_anti inflammatory
2,h. scabroides,hypericum kotschyanum,,h. fasciculatum lam.alliance,,sideritis scardica_sore throat,sideritis l_common colds,sideritis taurica_antioxidant,sideritis scardica_diuretic,sideritis javalambrensis_antioxidant
3,h. kotschyanum,hypericum salsugineum,,s. tau-rica,,sideritis scardica_common colds,sideritis l_bronchitis,sideritis syriaca_antioxidant,sideritis raeseri_anti-inflammatory,
4,h. salsugineum,hypericum thymopsis,,s.raeseri,,sideritis scardica_flu,sideritis l_flu,sideritis perfoliata_antioxidant,sideritis raeseri_anti-ulcer,
5,h. thymopsis,sideritis scardica,,,,sideritis raeseri_gastrointestinal ailments,sideritis l_gastrointestinalailments,,sideritis raeseri_diuretic,
6,hypericum thymopsis boiss,sideritis raeseri,,,,sideritis raeseri_bronchitis,,,sideritis taurica_anti-inflammatory,
7,sideritis,sideritis taurica,,,,sideritis raeseri_sore throat,,,sideritis taurica_anti-ulcer,
8,s. scardica,sideritis syriaca,,,,sideritis raeseri_common colds,,,sideritis taurica_diuretic,
9,sideritis raeseri,sideritis perfoliata,,,,sideritis raeseri_flu,,,sideritis syriaca_anti-inflammatory,
10,s. raeseri,,,,,sideritis taurica_gastrointestinal ailments,,,sideritis syriaca_anti-ulcer,
11,s. taurica,,,,,sideritis taurica_bronchitis,,,sideritis syriaca_diuretic,
12,s. syriaca,,,,,sideritis taurica_sore throat,,,sideritis perfoliata_anti-inflammatory,
13,s. perfoliata,,,,,sideritis taurica_common colds,,,sideritis perfoliata_anti-ulcer,
14,,,,,,sideritis taurica_flu,,,sideritis perfoliata_diuretic,
15,,,,,,sideritis syriaca_gastrointestinal ailments,,,,
16,,,,,,sideritis syriaca_bronchitis,,,,
17,,,,,,sideritis syriaca_sore throat,,,,
18,,,,,,sideritis syriaca_common colds,,,,
19,,,,,,sideritis syriaca_flu,,,,
20,,,,,,sideritis perfoliata_gastrointestinal ailments,,,,
21,,,,,,sideritis perfoliata_bronchitis,,,,
22,,,,,,sideritis perfoliata_sore throat,,,,
23,,,,,,sideritis perfoliata_common colds,,,,
24,,,,,,sideritis perfoliata_flu,,,,
