,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,castanea dentata,castanea dentata,hesperis matronalis,pimento dioica,,,,,,
1,vaccinium macrocarpon,vaccinium macrocarpon,pimpinella anisum,nicotniana tabacum,,,,,,
2,proboscidea parviflora,proboscidea parviflora,cynara scolymus,hesperis matronali,,,,,,
3,apios tuberosa,apios tuberosa,dianthus caryophyllus,pimpanella anisum,,,,,,
4,helianthus tuberosus,helianthus tuberosus,vitex agnus-castus,cynara scolomus,,,,,,
5,simmondsia chinensis,simmondsia chinensis,chrysanthemum cinerariifolium,dianthus caryophylleus,,,,,,
6,morus rubra,morus rubra,salvia officinalis,itex angus-caste,,,,,,
7,carya illinoensis,carya illinoensis,,chrysanthemum cineriaefolium,,,,,,
8,diospyros virginiana,diospyros virginiana,,salvia officinale,,,,,,
9,phytolacca americana,phytolacca americana,,scorzonera hispanicus,,,,,,
10,fragaria virginiana,fragaria virginiana,,pachyrrhizus spp,,,,,,
11,iva axillaris,iva axillaris,,pyrethrum,,,,,,
12,helianthus annuus,helianthus annuus,,psyllium,,,,,,
13,juglans nigra,juglans nigra,,,,,,,,
14,zizania aquatica,zizania aquatica,,,,,,,,
15,persea spp,persea spp,,,,,,,,
16,amaranthus hypochondriacus,amaranthus hypochondriacus,,,,,,,,
17,maranta arundinacea,maranta arundinacea,,,,,,,,
18,persea americana,persea americana,,,,,,,,
19,phaseolus vulgaris,phaseolus vulgaris,,,,,,,,
20,phaseolus coccineus,phaseolus coccineus,,,,,,,,
21,canavalia ensiformis,canavalia ensiformis,,,,,,,,
22,phaseolus acutifolius,phaseolus acutifolius,,,,,,,,
23,crescentia cujete,crescentia cujete,,,,,,,,
24,prunus serotina,prunus serotina,,,,,,,,
25,manihot esculenta,manihot esculenta,,,,,,,,
26,castilla elastica,castilla elastica,,,,,,,,
27,agave spp,agave spp,,,,,,,,
28,monstera deliciosa,monstera deliciosa,,,,,,,,
29,hyptis suaveolens,hyptis suaveolens,,,,,,,,
30,sechium edule,sechium edule,,,,,,,,
31,salvia spp,salvia spp,,,,,,,,
32,manilkara zapota,manilkara zapota,,,,,,,,
33,gossypium hirsutum,gossypium hirsutum,,,,,,,,
34,annona squamosa,annona squamosa,,,,,,,,
35,psidium guajava,psidium guajava,,,,,,,,
36,parthenium argentatum,parthenium argentatum,,,,,,,,
37,agave fourcroyes,agave fourcroyes,,,,,,,,
38,opuntia ficus-indica,opuntia ficus-indica,,,,,,,,
39,pachyrrhizus erosus,pachyrrhizus erosus,,,,,,,,
40,ceiba pentandra,ceiba pentandra,,,,,,,,
41,agave atrovirens,agave atrovirens,,,,,,,,
42,zea mays,zea mays,,,,,,,,
43,tagetes patula,tagetes patula,,,,,,,,
44,agave tequilina,agave tequilina,,,,,,,,
45,sophora secundiflora,sophora secundiflora,,,,,,,,
46,byrsonima crassifolia,byrsonima crassifolia,,,,,,,,
47,panicum sonorum,panicum sonorum,,,,,,,,
48,carica papaya,carica papaya,,,,,,,,
49,capsicum frutescens,capsicum frutescens,,,,,,,,
50,capsicum annuum,capsicum annuum,,,,,,,,
51,opuntia spp,opuntia spp,,,,,,,,
52,argemone mexicana,argemone mexicana,,,,,,,,
53,cucurbita pepo,cucurbita pepo,,,,,,,,
54,brosimum alicastrum,brosimum alicastrum,,,,,,,,
55,diospyros ebenaster,diospyros ebenaster,,,,,,,,
56,casimiroa edulis,casimiroa edulis,,,,,,,,
57,coccoloba uvifera,coccoloba uvifera,,,,,,,,
58,agave sisalana,agave sisalana,,,,,,,,
59,annona muricata,annona muricata,,,,,,,,
60,cucurbita spp,cucurbita spp,,,,,,,,
61,ipomoea batatas,ipomoea batatas,,,,,,,,
62,zea spp,zea spp,,,,,,,,
63,physalis ixocarpa,physalis ixocarpa,,,,,,,,
64,opuntia megacanthos,opuntia megacanthos,,,,,,,,
65,vanilla planifolia,vanilla planifolia,,,,,,,,
66,dioscorea floribunda,dioscorea floribunda,,,,,,,,
67,bixa orellana,bixa orellana,,,,,,,,
68,canna edulis,canna edulis,,,,,,,,
69,amaranthus caudatus,amaranthus caudatus,,,,,,,,
70,indigofera suffruticosa,indigofera suffruticosa,,,,,,,,
71,tropaeolum tuberosum,tropaeolum tuberosum,,,,,,,,
72,arracacia xanthorrhiza,arracacia xanthorrhiza,,,,,,,,
73,passiflora mollissima,passiflora mollissima,,,,,,,,
74,phaseolus lunatus,phaseolus lunatus,,,,,,,,
75,lagenaria siceraria,lagenaria siceraria,,,,,,,,
76,bertholletia excelsa,bertholletia excelsa,,,,,,,,
77,schinus molle,schinus molle,,,,,,,,
78,banisteriopsis caapi,banisteriopsis caapi,,,,,,,,
79,theobroma cacao,theobroma cacao,,,,,,,,
80,chenopodium pallidicaule,chenopodium pallidicaule,,,,,,,,
81,anacardium occidentale,anacardium occidentale,,,,,,,,
82,annona cherimola,annona cherimola,,,,,,,,
83,erythroxylum coca,erythroxylum coca,,,,,,,,
84,gossypium barbadense,gossypium barbadense,,,,,,,,
85,paullinia cupana,paullinia cupana,,,,,,,,
