,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,omphalotus spp,omphalotus spp,epipremnum spp,neogyrimitra gigas,,omphalotus spp_gi,,,omphalotus spp_muscarine,
1,panaeolus subbalteatus,panaeolus subbalteatus,syngonium spp,onochlea sensibilis,,panaeolus subbalteatus_cns,,,panaeolus subbalteatus_indoles,
2,paxillus involutus,paxillus involutus,isocoma wrightii,annona,,paxillus involutus_gi,,,paxillus involutus_muscarine,
3,penicillium spp,penicillium spp,,schindapsus spp,,penicillium spp_cv,,,penicillium spp_rubratoxin,
4,pholiota squarrosa,pholiota squarrosa,,sygonium spp,,penicillium spp_hemorrhaging,,,psathyrella foenisecii_indoles,
5,psathyrella foenisecii,psathyrella foenisecii,,florensia cernua,,pholiota squarrosa_gi,,,psilocybe caerulipes_indoles,
6,psilocybe caerulipes,psilocybe caerulipes,,giisocoma wrightii,,psathyrella foenisecii_cns,,,russula emetica_muscarine,
7,ramaria formosa,ramaria formosa,,,,psilocybe caerulipes_cns,,,sarcosphaera crassa_monomethylhydrazine,
8,russula emetica,russula emetica,,,,ramaria formosa_gi,,,stropharia hornemannii_indoles,
9,sarcosphaera crassa,sarcosphaera crassa,,,,russula emetica_gi,,,equisetum spp_thiaminase,
10,scleroderma citrinum,scleroderma citrinum,,,,sarcosphaera crassa_gi,,,dryopteris filix-mas_thiaminase,
11,stropharia hornemannii,stropharia hornemannii,,,,sarcosphaera crassa_cns,,,pteridium aquilinum_thiaminase,
12,tricholoma spp,tricholoma spp,,,,scleroderma citrinum_gi,,,cycas circinalis_cycasin (glycoside,
13,verpa bohemica,verpa bohemica,,,,stropharia hornemannii_cns,,,cycas revoluta_glycosides and amino acid,
14,equisetum spp,equisetum spp,,,,tricholoma spp_gi,,,ephedra spp_ephedrine,
15,cheilanthes cochisensis,cheilanthes cochisensis,,,,verpa bohemica_gi,,,ginkgo biloba_phenolic acids,
