,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,hypericum perforatum,hypericum perforatum,zingiber officinaleg,sanguinaria canadensis,allium sativum_insect bites & stings,hypericum perforatum_ingivitis,sanguinaria canadensis_gingivitis,,,
1,allium sativum,allium sativum,glycyrrhiza gl,eucalyptus spp,matricaria recutita_indigestion,hypericum perforatum_emenstrual syndrome,sanguinaria canadensis_gum disease,,,
2,matricaria recutita,matricaria recutita,arctium lappaechinacea echinacea spp,anethum graveolens,camellia sinensis_inflammatory,allium sativum_ingivitis,matricaria recutita_gum disease,,,
3,echinacea,echinacea spp,fucus vesiculosis,amaranthus spp,ananas comosus_indigestion,allium sativum_insect repellantsmountain,matricaria recutita_psoriasis,,,
4,echinacea spp,glycyrrhiza glabra,mentha piperitaangelica angelica archangelica,vitis vinifera,allium cepa_insect bites & stings,allium sativum_eadache,matricaria recutita_insomnia,,,
5,glycyrrhiza glabra,portulaca oleracea,allium cepapsy,crataegus spp,capsicum spp_indigestion,matricaria recutita_ingivitis,matricaria recutita_gingivitis,,,
6,portulaca oleracea,salvia officinalis,aspidosperma quebracho,rosmarinus officinalis,melissa officinalis_insomnia,matricaria recutita_eartbu,matricaria recutita_heartburn,,,
7,salvia officinalis,camellia sinensis,ocimum basilicumcitronella cymbopogon spp,cichorium intybus,zingiber officinale_infertility,echinacea spp_ingivitis,echinacea_pneumonia,,,
8,camellia sinensis,mentha piperita,taraxacum officinaleechinacea echinacea spp,arachis hypogaea,zingiber officinale_indigestion,glycyrrhiza glabra_o,echinacea_laryngitis,,,
9,mentha piperita,krameria triandra,allium cepaosha lomatium dissectum,symphytum officinale,origanum onites_indigestion,glycyrrhiza glabra_soriasis,echinacea_lyme disease,,,
10,krameria triandra,urtica dioica,capsella bursa,plantago ovata,coriandrum sativum_indigestion,glycyrrhiza glabra_ingivitis,echinacea_gingivitis,,,
11,urtica dioica,melaleuca spp,scutellaria laterifloravalerian valeriana officinalis,hamamelis virginiana,carica_indigestion,glycyrrhiza glabra_rostate enlargeme,echinacea_hiv infection,,,
12,melaleuca spp,nasturtium officinale,serenoa repenspygeum pygeum africanum,aloe spp,aspalathus linearis_indigestion,glycyrrhiza glabra_lauco,echinacea spp_pneumonia,,,
13,nasturtium officinale,pilocarpus spp,ammi visnag,ruscus aculeatus,brassica oleracea_infertility,portulaca oleracea_ingivitis,echinacea spp_gum disease,,,
14,pilocarpus spp,coleus forskohlii,capsicum spp.angelica angelica archangelicaavocad,aesculus hippocastanum,panax spp_infertility,portulaca oleracea_soriasis,echinacea spp_laryngitis,,,
15,coleus forskohlii,origanum vulgare,matricaria recutitaflax linum usitatissimum,lycopersicon esculentum,psidium spp_infertility,portulaca oleracea_eadache,echinacea spp_lyme disease,,,
16,origanum vulgare,viola spp,,daucus carota,corchorus olitorius_infertility,salvia officinalis_ingivitis,echinacea spp_hiv infection,,,
17,viola spp,vaccinium myrtillus,,crocus sativus,spinacia oleracea_infertility,camellia sinensis_ingivitis,glycyrrhiza glabra_gum disease,,,
18,vaccinium myrtillus,capsella bursa-pastoris,,phaseolus spp,helianthus annuus_infertility,mentha piperita_ingivitis,glycyrrhiza glabra_liver problems,,,
19,capsella bursa-pastoris,apium graveolens,,trigonella foenum-graecum,lagenaria siceraria_infertility,mentha piperita_eadache,glycyrrhiza glabra_psoriasis,,,
20,apium graveolens,perilla frutescens,,impatiens capensis,valeriana officinalis_inflammatory,krameria triandra_ingivitis,glycyrrhiza glabra_menopause,,,
21,perilla frutescens,curcuma longa,,prunella vulgaris,calendula officinalis_insect bites & stings,urtica dioica_o,glycyrrhiza glabra_lyme disease,,,
22,curcuma longa,persea americana,,astragalus spp,plantago spp_insect bites & stings,urtica dioica_rostate enlargeme,glycyrrhiza glabra_prostate enlargement,,,
23,persea americana,uncaria spp,,withamia somnifera,,urtica dioica_emenstrual syndrome,glycyrrhiza glabra_gingivitis,,,
24,uncaria spp,prunus spp,,angelica sinensis,,melaleuca spp_o,glycyrrhiza glabra_heartburn,,,
25,prunus spp,harpagophytum procumbens,,aspidosperma quebracho-blanco,,pilocarpus spp_lauco,glycyrrhiza glabra_hiv infection,,,
26,harpagophytum procumbens,avena sativa,,passiflora incarnata,,coleus forskohlii_lauco,glycyrrhiza glabra_gout,,,
27,avena sativa,olea europea,,nepeta cataria,,origanum vulgare_lauco,portulaca oleracea_headache,,,
28,olea europea,ananas comosus,,humulus lupulus,,viola spp_o,portulaca oleracea_heart disease,,,
29,ananas comosus,salix spp,,cephaelis ipecacuanha,,viola spp_lauco,portulaca oleracea_gum disease,,,
30,salix spp,cinchona spp,,inula helenium,,vaccinium myrtillus_o,portulaca oleracea_psoriasis,,,
31,cinchona,ginkgo biloba,,artemisia annua,,vaccinium myrtillus_lauco,portulaca oleracea_gingivitis,,,
32,cinchona spp,pueraria lobata,,piper cubeba,,capsella bursa-pastoris_lauco,portulaca oleracea_multiple sclerosis,,,
33,ginkgo,gaultheria procumbens,,marrubium vulgare,,apium graveolens_o,portulaca oleracea_high blood pressure,,,
34,ginkgo biloba,laurus nobilis,,althaea spp,,apium graveolens_lauco,salvia officinalis_gingivitis,,,
35,pueraria lobata,tanacetum parthenium,,verbascum thapsus,,perilla frutescens_o,salvia officinalis_gum disease,,,
36,gaultheria procumbens,oenothera biennis,,elymus repens,,perilla frutescens_lauco,camellia sinensis_gingivitis,,,
37,laurus nobilis,allium cepa,,hedera helix,,curcuma longa_o,camellia sinensis_liver problems,,,
38,tanacetum parthenium,capsicum spp,,polygonum aviculare,,curcuma longa_eadache,camellia sinensis_gum disease,,,
39,oenothera biennis,melissa officinalis,,primula veris,,curcuma longa_lauco,calendula_gingivitis,,,
40,allium cepa,tanacetum vulgare,,azadiracta indica,,persea americana_o,calendula_gum disease,,,
41,capsicum spp,thymus vulgaris,,acorus calamus,,persea americana_rostate enlargeme,calendula officinalis_gingivitis,,,
42,melissa officinalis,angelica archangelica,,taraxacum officinale,,persea americana_soriasis,calendula officinalis_gum disease,,,
43,tanacetum vulgare,aloe spp.astragalus astragalus spp,,terminalia catappa,,persea americana_lauco,mentha piperita_headache,,,
44,thymus vulgaris,rudbeckia spp,,schisandra,,uncaria spp_o,mentha piperita_morning sickness,,,
45,angelica,cnicus benedictus,,schisandra chinensis,,uncaria spp_lauco,mentha piperita_gum disease,,,
46,angelica archangelica,hyssopus officinalis,,tamarindus indica,,prunus spp_o,mentha piperita_nausea,,,
