,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,cen-taurium erythrea,cen-taurium erythrea,xantones,centaurimerythrea l,,,,,,cen-taurium erythrea_antihyperglycemic
1,centaurium erythrea l,centaurium erythrea l,iridoides,pinuspeuce griseb,,,,,,salvia_anticancer
2,salvia,cen-taurium erythrea l,participationantidijabetichni,,,,,,,salvia_asantioxidant
3,salvia officinalis,salvia,anti-lipidemichni efekti,,,,,,,salvia_antioxidant
4,salvia lanigera,s. officinalis folium,na centaurimerythrea l,,,,,,,salvia_antimicrobial
5,salvia officinalis l,s. triloba,gentianaceae)gjoshe,,,,,,,salvia_hypoglycemic
6,s. officinalis,s. triloba folium,biljana miova2,,,,,,,salvia officinalis_antisepticand
7,s. triloba,salvia officinalis,suzana,,,,,,,salvia officinalis_antibacterial
8,s.spinosa,s. officinalis,jasmina,,,,,,,
9,s. syriaca,salvia officinalis l,marinastefova2,,,,,,,
10,s. brachyodon vandas,salvia lanigera,gordana,,,,,,,
11,s.officinalis l,s.spinosa and,petrushevska3,,,,,,,
12,,s. syriaca,kulevanova11farmatsevtski fakultet,,,,,,,
13,,salvia speciesfrom,makedonija 2prirodno-matematichki fakultet,,,,,,,
14,,salvia species,gazi baba,,,,,,,
15,,s. brachyodon vandas,r.makedonija3meditsinski fakultet,,,,,,,
16,,s.officinalis l,divo-rastechko rastenieod,,,,,,,
17,,,ultrasonichna agitatsija,,,,,,,
18,,,4sekoiridoidi,,,,,,,
19,,,flavonoidni,,,,,,,
20,,,glukoza,,,,,,,
21,,,lamiaceae,,,,,,,
22,,,mint,,,,,,,
23,,,sage,,,,,,,
24,,,officinalis,,,,,,,
25,,,dalmatiansage,,,,,,,
26,,,garden sage,,,,,,,
27,,,galicica mtn,,,,,,,
28,,,jablanica mtn,,,,,,,
29,,,the218makedonski farmatsevtski bilten,,,,,,,
30,,,aromatichni rastenija,,,,,,,
31,,,prezentatsiipetti kongres,,,,,,,
32,,,camphor,,,,,,,
33,,,galicica,,,,,,,
34,,,andglobocica populations,,,,,,,
35,,,s. officinalispopulations,,,,,,,
36,,,dalmatian sage,,,,,,,
37,,,referencesavato p,,,,,,,
38,,,cioni p.l,,,,,,,
39,,,plantterpenoids,,,,,,,
40,,,pine,,,,,,,
41,,,pinaceae,,,,,,,
42,,,katerina baceva2,,,,,,,
